Perguntas,Alternativas,Resposta,Ano
"Pimpão é um palhaço de circo itinerante. Para efeitos legais,",a) o domicílio de Pimpão é o endereço do sindicato ou associação que represente sua categoria profissional. | b) o domicílio de Pimpão é o endereço do circo constante em seu registro como pessoa jurídica. | c) o domicílio de Pimpão é o último local em que Pimpão residiu. | d) Pimpão não possui domicílio. | e) o domicílio de Pimpão é o lugar em que Pimpão for encontrado com o circo.,e,2018
"No tocante à personalidade e à capacidade, conforme previsão do Código Civil, é correto afirmar:","a) A existência da pessoa natural termina com a morte; presume-se esta, de maneira absoluta, quanto aos ausentes, nos casos em que a lei autoriza a abertura da sucessão provisória. | b) A personalidade civil da pessoa começa com o registro de seu nascimento no Cartório competente. | c) São absolutamente incapazes de exercer pessoalmente os atos da vida civil os ébrios habituais e os viciados em tóxicos. | d) Entre outros, são incapazes, relativamente a certos atos ou à maneira de os exercer, aqueles que, por causa transitória ou permanente, não puderem exprimir sua vontade. | e) Pode ser declarada a morte presumida, sem decretação de ausência, exclusivamente na hipótese da extrema possibilidade de morte de quem se encontrava em perigo de vida.",d,2018
"Considere as proposições abaixo, a respeito do tema domicílio.
I. O código Civil não admite pluralidade de domicílios.
II. No que concerne às relações atinentes à profissão, considera-se domicílio o local em que esta é exercida.
III. Residência e domicílio são conceitos sinônimos.
IV. O domicílio da União é o Distrito Federal, assim como da pessoa natural que não tenha residência habitual.
Está correto o que se afirma APENAS em",a) II. | b) I e III. | c) I e IV. | d) II e III. | e) IV.,a,2018
"A empresa Joli's Doces e Guloseimas tornou-se insolvente porque todos os seus sócios passaram a desviar recursos da empresa para contas pessoais, abusando da personalidade jurídica e causando confusão patrimonial. Em ação de execução de crédito decorrente de compra e venda de insumos, uma empresa fornecedora da Joli's Doces e Guloseimas","a) não poderá requerer a desconsideração da personalidade jurídica, que é cabível apenas nas relações regidas pelo Código de Defesa do Consumidor. | b) poderá requerer a desconsideração da personalidade jurídica, a fim de que os bens dos administradores ou sócios da pessoa jurídica respondam pela dívida contraída pela empresa. | c) poderá requerer a desconsideração da personalidade jurídica, que implica a extinção da empresa. | d) poderá requerer a desconsideração da personalidade jurídica, para excussão dos bens do administrador da empresa, porém não de seus sócios. | e) não poderá requerer a desconsideração da personalidade jurídica, pois a empresa e seus sócios não se confundem.",b,2018
"A respeito da fiança, considere:I. Pode ser estipulada na forma verbal, desde que na presença de, ao menos, duas testemunhas.II. Pode ser estipulada ainda que contra a vontade do devedor.III. Não pode ser de valor inferior ao da obrigação principal.IV. Não admite interpretação extensiva.Está correto o que consta APENAS em",a) II e IV. | b) II e III. | c) I e IV. | d) I e II. | e) I e III.,a,2017
Sobre o adimplemento e extinção das obrigações:,"a) Considera-se sub-rogação legal quando o credor recebe o pagamento de terceiro e expressamente lhe transfere todos os seus direitos. | b) O terceiro não interessado, que paga a dívida em seu próprio nome, tem direito a reembolsar-se do que pagar, subrogando-se nos direitos do credor. | c) O pagamento feito por terceiro, com desconhecimento ou oposição do devedor, obriga a reembolsar aquele que pagou, mesmo se o devedor tinha meios para ilidir a ação. d) O pagamento feito à credor putativo, ainda que de boa-fé, não é válido. | e) Se o devedor pagar ao credor, apesar de intimado da penhora feita sobre o crédito e ação executiva promovida por terceiro, o pagamento não valerá contra este, que poderá constranger o devedor a pagar de novo, ficando-lhe ressalvado o regresso contra o credor.",e,2017
"Sobre o regime de bens no casamento entre cônjuges, de acordo com o Código Civil, é correto afirmar:","a) É anulável o pacto antenupcial se não for feito por escritura pública, e ineficaz se não lhe seguir o casamento. | b) O cônjuge não pode, sem a autorização do outro, obter, por empréstimo, as quantias destinadas para aquisição das coisas necessárias à economia doméstica. | c) É obrigatório o regime da separação de bens para aqueles que dependerem de suprimento judicial para casar. | d) Em regra, nenhum dos cônjuges pode, sem autorização do outro, independentemente do regime de bens adotado para o casamento, prestar fiança ou aval. | e) No regime de comunhão parcial não entram na comunhão as benfeitorias em bens particulares de cada cônjuge.",c,2017
"Gervásio firmou contrato de empréstimo de dinheiro com o Banco “B”, tendo transferido à instituição financeira credora, com escopo de garantia, a propriedade resolúvel do veículo automotor “V”. O mesmo Gervásio, precisando ainda de mais dinheiro, firmou também contrato de mútuo feneratício com seu colega de trabalho Raimundo. Neste negócio, como garantia do pagamento, Raimundo recebeu a propriedade fiduciária do imóvel “I”. Na hipótese de Gervásio vir a descumprir o pagamento das prestações devidas tanto ao Banco “B” quanto ao colega Raimundo, fazendo com que os respectivos bens sejam levados a leilão, e caso os produtos das respectivas regulares arrematações não sejam suficientes para o pagamento das respectivas dívidas e despesas de cobrança, Gervásio","a) não será mais considerado devedor, uma vez que tanto a dívida com o Banco “B” quanto a com o seu colega Raimundo serão consideradas extintas. | b) continuará responsável pelo pagamento do restante devido de apenas uma das duas obrigações, podendo exercer o direito de escolha acerca da prestação que deverá ser considerada extinta. | c) continuará responsável pelo pagamento do restante devido ao Banco “B”, mas a dívida com Raimundo será considerada extinta. | d) continuará responsável tanto pelo pagamento do restante devido ao Banco “B” quanto do devido ao seu colega Raimundo. | e) continuará responsável pelo pagamento do restante devido ao seu colega Raimundo, mas a dívida com o Banco “B” será considerada extinta.",c,2017
"Eduardo, empregado da sociedade A, a qual possui filiais radicadas em várias cidades brasileiras, aluga, para fins residenciais, imóvel do locador Luís, pelo prazo de dezoito meses. Eduardo, no decorrer de seu contrato de locação com Luís, é transferido pela sociedade A, para trabalhar em cidade diversa. Por seu turno, Epaminondas, empregado da sociedade B, celebra, em razão do trabalho, pelo prazo de dezoito meses, contrato de locação de imóvel residencial com o seu próprio empregador. Epaminondas, que continuava a morar no mesmo imóvel, vem a ser demitido pela sociedade B, dois anos após o início da vigência do contrato de locação. Diante de tais fatos, Eduardo poderá,","a) após notificação por escrito a Luís, com antecedência de no mínimo trinta dias, devolver o imóvel, ficando isento de multa. Por seu turno, caso Epaminondas não desocupe o imóvel, a sociedade B poderá, no curso da ação de despejo, havendo prova escrita da rescisão do contrato de trabalho, obter decisão liminar, independentemente da prestação de caução, para que o imóvel seja desocupado em quinze dias. | b) independentemente de prévia notificação a Luís, devolver o imóvel, mas terá que pagar multa proporcional ao período de cumprimento do contrato, ou, na sua falta, a multa que for judicialmente estipulada. Por seu turno, Epaminondas terá o contrato de locação prorrogado por prazo indeterminado e, por isso, não poderá, no curso da ação de despejo, ser de forma alguma compelido a, liminarmente, desocupar o imóvel. | c) independentemente de prévia notificação a Luís, devolver o imóvel, ficando isento de multa em face do relevante motivo para o término do contrato de locação. Por seu turno, Epaminondas deverá desocupar o imóvel em trinta dias, após a notificação da sociedade B. | d) após notificação por escrito a Luís, com antecedência de no mínimo trinta dias, devolver o imóvel, ficando isento de multa. Por seu turno, caso Epaminondas não desocupe o imóvel, a sociedade B poderá, no curso da ação de despejo, havendo prova escrita da rescisão do contrato de trabalho e prestada caução de três meses de aluguel, obter decisão liminar, independentemente da audiência de Epaminondas, para que o imóvel seja desocupado em quinze dias. | e) independentemente de prévia notificação a Luís, devolver o imóvel, mas terá que pagar multa proporcional ao período de cumprimento do contrato, ou, na sua falta, a multa que for judicialmente estipulada. Por seu turno, Epaminondas deverá desocupar o imóvel em trinta dias a contar da assinatura do instrumento de rescisão do contrato de trabalho, independentemente de notificação específica da sociedade B.",d,2017
"João, com dezesseis anos de idade e não emancipado, filho de José e Maria, foi autorizado por seus pais, que são médicos e residiam na cidade de Campo Mourão, a morar com os avós maternos em Curitiba, a fim de matricular-se na escola de sua preferência. Chegando a Curitiba e já instalado, João alistou-se eleitor. No mesmo dia do embarque do filho, seus pais transferiram a residência definitivamente para Londrina, passando ambos a clinicar três dias da semana nessa cidade e a mãe, em dois dias alternados, também na cidade de Arapongas, enquanto o pai, também em dois dias alternados, na cidade de Cornélio Procópio, viajando e retornando a Londrina, no fim de cada dia de trabalho, naquelas cidades. Nesse caso, o domicílio de João é","a) plural, em Londrina e Curitiba. | b) em Campo Mourão. | c) em Curitiba. | d) em Londrina. | e) plural, em Londrina, Arapongas e Cornélio Procópio.",d,2017
A sucessão por morte ou ausência obedece à lei do país,"a) em que nasceu o defunto ou o desaparecido, qualquer que seja a natureza e a situação dos bens, mas a sucessão de bens de estrangeiros, situados no Brasil, será regulada pela lei brasileira em benefício do cônjuge ou dos filhos brasileiros, ou de quem os represente, sempre que não lhes seja mais favorável a lei pessoal do de cujus. | b) em que era domiciliado o defunto ou o desaparecido, qualquer que seja a natureza e a situação dos bens, mas a sucessão de bens de estrangeiros, situados no Brasil, será regulada pela lei brasileira em benefício do cônjuge ou dos filhos brasileiros, ou de quem os represente, sempre que não lhes seja mais favorável a lei pessoal do de cujus. | c) de cuja nacionalidade tivesse o defunto ou o desaparecido, mas a sucessão de bens de estrangeiros, situados no Brasil, será regulada pela lei brasileira em benefício do cônjuge ou dos filhos brasileiros, ou de quem os represente, sempre que não lhes seja mais favorável a lei pessoal do de cujus. | d) em que era domiciliado o defunto ou o desaparecido, qualquer que seja a natureza e a situação dos bens, mas a sucessão de bens de estrangeiros, situados no Brasil, será sempre regulada pela lei brasileira, se houver cônjuge ou filhos brasileiros. | e) de cuja nacionalidade tivesse o defunto, ou desaparecido, qualquer que seja a natureza e a situação dos bens, mas a sucessão de bens de estrangeiros, situados no Brasil, será regulada pela lei brasileira em benefício do cônjuge ou dos filhos brasileiros, ou de quem os represente, em qualquer circunstância.",b,2017
"O recebimento, pelo credor, de dívida prescrita","a) dá direito à repetição se o devedor for absoluta ou relativamente incapaz. | b) dá direito à repetição em dobro, salvo se for restituído o valor recebido no prazo da contestação. | c) dá direito à repetição fundada no enriquecimento sem causa. | d) só não confere direito à repetição, se o credor houver agido de boa-fé. | e) não dá direito à repetição por pagamento indevido ou enriquecimento sem causa, ainda que a prescrição seja considerada matéria de ordem pública.",e,2017
"Paulo se obrigou a ceder à terceiro o seu corpo, depois de morto, em contrapartida ao pagamento de mil reais aos seus herdeiros. Nesse caso, de acordo com o Código Civil, esse contrato","a) é inválido, pois não se admite a disposição onerosa do próprio corpo para depois da morte. | b) é válido, mas sua eficácia depende de confirmação pelos herdeiros. | c) será válido somente se a disposição for confirmada em testamento. | d) será válido somente se a disposição do corpo tiver objetivo científico. | e) é válido, mas pode ser resilido por Paulo a qualquer tempo.",a,2017
"De acordo com a Lei de Introdução às Normas do Direito Brasileiro,","a) salvo disposição em contrário, a lei começa a vigorar em todo o país imediatamente após sua publicação oficial. | b) as correções a texto de lei já em vigor consideram-se lei nova. | c) como regra geral, a lei revogada restaura-se quando a lei revogadora perder a vigência. | d) quando a lei for omissa, o juiz decidirá de acordo com a vontade presumida do legislador em face da realidade social. | e) a lei nova, que estabeleça disposições gerais ou especiais a par das já existentes, revoga ou modifica a lei anterior.",b,2017
"Em ação penal promovida pelo Ministério Público, Paulo foi definitivamente condenado à pena de um mês de detenção pela prática de crime de dano, por ter dolosamente destruído aparelho celular pertencente a Regina. Em seguida, Regina ajuizou contra Paulo ação de indenização por perdas e danos por conta desse mesmo fato. Nessa ação, de acordo com o Código Civil,","a) não se poderá mais questionar sobre a existência do fato, mas será admitida a contestação sobre a sua autoria, pois a responsabilidade civil é independente da criminal. | b) não se poderá mais questionar sobre a existência do fato nem sobre a sua autoria, pois a responsabilidade civil é dependente e subordinada à criminal. | c) poderá se questionar tanto sobre a existência do fato quanto sobre sua autoria, pois a responsabilidade civil é independente da criminal. | d) não se poderá mais questionar sobre a existência do fato nem sobre sua autoria, em que pese a responsabilidade civil seja independente da criminal. | e) poderá se questionar tanto sobre a existência do fato quanto sobre sua autoria, em que pese a responsabilidade civil seja dependente e subordinada à criminal.",d,2017
"Sobre dano moral, é correto afirmar:","a) A natureza de reparação dos danos morais, e não de ressarcimento, é o que justifica a não incidência de imposto de renda sobre o valor recebido a título de compensação por tal espécie de dano. | b) Como indenização por dano moral, não é possível, por exemplo, que uma vítima obtenha direito de resposta em caso de atentado contra honra praticado por veículo de comunicação, sendo possível apenas o recebimento de quantia em dinheiro. | c) O descumprimento de um contrato não gera dano moral, ainda que envolvido valor fundamental protegido pela Constituição Federal de 1988. | d) O dano moral indenizável pressupõe necessariamente a verificação de sentimentos humanos desagradáveis, como dor ou sofrimento, por isso não se pode falar em dano moral da pessoa jurídica. | e) A quantificação por danos morais está sujeita a tabelamento e a valores fixos.",a,2017
"Com base no Decreto-Lei nº 4.657/1942 − Lei de Introdução às normas do Direito Brasileiro − LINDB, é correto afirmar:","a) As correções de texto, de qualquer natureza, ocorridas após a publicação da lei, não interferem no termo a quo de sua vigência, na medida em que não se consideram lei nova por não alterar seu conteúdo. | b) A despeito de ser executada no Brasil, a lei brasileira não será aplicada quando a obrigação for constituída fora do país, pois, para qualificar e reger as obrigações, aplicar-se-á a lei do país em que se constituírem. | c) Os direitos de família são determinados pela lei do país em que domiciliada a pessoa. No caso de nubentes com domicílio diverso, a lei do primeiro domicílio conjugal regerá tanto os casos de invalidade do matrimônio quanto o regime de bens. | d) Quando a lei estrangeira for aplicada a demanda judicial no Brasil, ter-se-á em vista somente os dispositivos invocados pelas partes, inclusive eventuais remissões a outras leis. | e) Compete exclusivamente à autoridade judiciária estrangeira processar e julgar as ações cujo réu possua domicílio no exterior ou cuja obrigação lá tenha de ser cumprida, ainda que versadas sobre bens imóveis situados no Brasil.",c,2017
"Para se furtar à legislação eleitoral, Paulo transferiu para si patrimônio da empresa na qual é sócio. Na sequência, simulou doar
o dinheiro a candidato, pela pessoa física. Na verdade, porém, foi a empresa quem realizou, de fato, a doação. O negócio
simulado é","a) válido, se atender à forma prescrita em lei e não prejudicar direito de terceiros. | b) nulo, matéria cognoscível de ofício, não se sujeitando a declaração de nulidade a prazo de decadência ou de prescrição. | c) anulável, dependendo, a sua invalidação, de provocação da parte, sujeita a prazo decadencial de quatro anos. | d) anulável, matéria cognoscível de ofício e não sujeita a prazo de decadência ou de prescrição. | e) nulo, dependendo a sua invalidação de provocação da parte, sujeita a prazo decadencial de quatro anos.",b,2017
"Manoel, de 15 anos de idade, celebra um contrato de compra e venda com Pedro, omitindo deste a sua verdadeira idade. Raul,
terceiro prejudicado neste negócio jurídico, pretende anular o contrato de compra e venda celebrado entre Manoel e Pedro.
Neste caso, à luz do Código Civil, para pleitear a anulação do negócio jurídico, Raul terá o prazo decadencial de","a) 4 anos, contado do dia em que cessar a incapacidade de Manoel. | b) 5 anos, contado do dia em que cessar a incapacidade de Manoel. | c) 4 anos, contado do dia da celebração do negócio. | d) 3 anos, contado do dia da celebração do negócio. | e) 5 anos, contado do dia da celebração do negócio.",a,2017
"Sobre a hipoteca, de acordo com o Código Civil, é correto afirmar:","a) Não é nula a cláusula que autoriza o credor hipotecário a ficar com o objeto da garantia, se a dívida não for paga no vencimento. | b) Desapropriado o bem dado em garantia hipotecária pelo devedor a dívida estará, em regra, vencida. | c) Os sucessores do devedor podem remir parcialmente a hipoteca na proporção dos seus quinhões. | d) A propriedade superficiária não pode ser objeto de hipoteca. | e) As partes poderão convencionar em contrato cláusula proibindo o proprietário de alienar o imóvel hipotecado.",b,2017
"Mariana, sob ameaça de morte promovida por Letícia, concedeu empréstimo de R$ 10.000,00 a Ricardo, que não conhecia nem deveria conhecer a coação feita por Letícia para celebração do mútuo. Nesse caso, o negócio","a) é nulo de pleno direito, e a sua invalidade poderá ser declarada de ofício pelo juiz. | b) é nulo de pleno direito, mas a sua invalidade não poderá ser declarada de ofício juiz. | c) é anulável, e a sua invalidade poderá ser declarada de ofício pelo juiz. | d) é anulável, mas a sua invalidade não poderá ser declarada de ofício pelo juiz. | e) subsistirá, mas Letícia responderá por todas as perdas e danos que houver causado a Mariana.",e,2017
"Sobre a responsabilidade civil, segundo o Código Civil brasileiro, é correto afirmar:","a) Exige sempre que a culpa do ofensor seja provada, mesmo nos casos de responsabilidade objetiva por atos perigosos à coletividade. | b) Nunca atinge o incapaz, mas somente seu representante legal ou judicial, por não ter o incapaz discernimento quanto à prática dos atos da vida civil. | c) Os empresários individuais e as empresas respondem, apenas se provada sua culpa, pelos danos causados pelos produtos postos em circulação no mercado consumidor. | d) Pode dar-se objetivamente, isto é, independentemente de culpa do ofensor, por exemplo quando a atividade normalmente desenvolvida pelo autor do dano implicar, por sua natureza, risco para os direitos de outrem. | e) O direito de exigir reparação pelos danos causados e a obrigação de ressarci-los nunca se transmitem com a herança, pois são personalíssimos.",d,2017
"Marília celebrou com Cristiano, seu vizinho, contrato de compra e venda de um piano, pelo qual ele lhe pagou a importância de R$ 1.000,00. No contrato, ajustaram que Marília entregaria o piano a Cristiano em data certa. Antes da tradição da coisa, mas depois de vencido o prazo para que ela fosse entregue a Cristiano, houve uma inesperada enchente, que inundou a casa de Marília e destruiu o piano. De acordo com o Código Civil, Marília, que estava em mora,","a) responde pela impossibilidade da prestação, salvo se provar isenção de culpa, ou que o dano sobreviria ainda que a obrigação fosse oportunamente desempenhada. | b) não responde pela impossibilidade da prestação, eis que decorrente de caso fortuito. | c) responde pela impossibilidade da prestação, mesmo se provar isenção de culpa. | d) não responde pela impossibilidade da prestação, eis que decorrente de força maior. | e) responde pela impossibilidade da prestação, mesmo se provar que o dano sobreviria ainda que a obrigação fosse oportunamente desempenhada.",a,2017
"Suponha que venha a ser editada, sancionada e promulgada lei alterando dispositivos do Código Civil. Nesse caso, de acordo com a Lei de Introdução às normas do Direito Brasileiro, a nova lei começará a vigorar em todo o País, salvo disposição em contrário,",a) 30 dias depois de oficialmente publicada. | b) 45 dias depois de oficialmente publicada. | c) 90 dias depois de oficialmente publica. | d) 180 dias depois de oficialmente publicada. | e) na data da sua publicação oficial.,b,2017
"João firma contrato de alienação fiduciária com Banco X, tendo por objeto a aquisição de um automóvel. João, na época de pagamento da 52ª de um total de sessenta parcelas, vê-se desempregado e não consegue arcar com o débito restante. O Defensor Público deverá alegar, em defesa de João, visando afastar liminarmente a busca e apreensão do bem, a figura parcelar da boa-fé objetiva",a) duty to mitigate the own loss. | b) adimplemento substancial. | c) venire contra factum proprium. | d) supressio. | e) surrectio.,b,2017
