Perguntas,Alternativas,Resposta,Ano
"A respeito da repercussão geral da questão constitucional e do mandado de segurança, julgue o item que se segue.
Situação hipotética: Ao verificar que o impetrante criou obstáculos ao normal andamento do processo, o juiz decretou, de ofício, a perempção da liminar concedida. Assertiva: Nessa situação, agiu erroneamente o juiz, que violou direito garantido constitucionalmente.",Errado | Certo,e,2018
"À luz do Código de Processo Civil e da doutrina pertinente, julgue o item a seguir, acerca dos recursos extraordinário e especial.No caso de interposição de recurso especial, a questão federal que tiver sido debatida somente no voto vencido deverá ser considerada como parte integrante do acórdão, inclusive para fins de prequestionamento.",Errado | Certo,c,2018
"De acordo com norma presente no art. 286, inciso II do Código de Processo Civil (CPC), que trata da prevenção do juízo, devem ser distribuídas por dependência as causas de qualquer natureza “quando, tendo sido extinto o processo sem resolução de mérito, for reiterado o pedido, ainda que em litisconsórcio com outros autores ou que sejam parcialmente alterados os réus da demanda"". Essa regra objetiva dar efetividade ao princípio",a) do contraditório. | b) da inércia. | c) da unidade. | d) do juiz natural. | e) da investidura.,d,2018
"Com referência às normas fundamentais do processo civil, julgue o item a seguir.Não cabe ao Estado promover a solução consensual de conflitos: ela depende unicamente de iniciativa privada e deverá ser realizada entre os jurisdicionados.",Errado | Certo,e,2018
"A respeito de recursos nos tribunais, meios de impugnação das decisões judiciais, processo de execução e mandado de segurança, julgue o item a seguir. De acordo com o Superior Tribunal de Justiça, é necessário aguardar o trânsito em julgado do paradigma firmado em recurso repetitivo para que seja possível a sua aplicação a outros processos que versem sobre a mesma questão jurídica decidida.",Errado | Certo,e,2018
"À luz das disposições do Código de Processo Civil (CPC), julgue o próximo item.Ao tratar dos limites da jurisdição nacional, o CPC determina que a justiça brasileira possui competência concorrente para conhecer de ações relativas a imóveis situados no Brasil.",Errado | Certo,e,2018
"A respeito da jurisdição, julgue o item que se segue.Entre os princípios que regem a jurisdição, o da investidura é aquele que determina que o juiz exerça a atividade judicante dentro de um limite espacial sujeito à soberania do Estado.",Errado | Certo,e,2018
"Julgue o item a seguir, a respeito das ações no processo civil. A tutela provisória pode ser concedida em caráter antecedente à propositura da ação ou em caráter incidental, quando proposta no curso da ação principal.",Errado | Certo,c,2018
"Acerca dos atos processuais, julgue o seguinte item.De acordo com o código de processo civil, os atos do juiz consistem em sentenças, decisões interlocutórias e atos ordinatórios.",Errado | Certo,e,2018
"A respeito da gratuidade da justiça para brasileiros e estrangeiros residentes no Brasil, assinale a opção correta.","a) Alegada a insuficiência de recursos por pessoa jurídica ou natural, presume-se verdadeira a declaração para fins de concessão da gratuidade de justiça. | b) A gratuidade de justiça abrange o pagamento das multas processuais impostas contra o seu beneficiário, que pode ser pessoa natural ou jurídica, nesse último caso, se não tiver havido desconsideração da personalidade jurídica. | c) A gratuidade de justiça afasta a responsabilidade de pagamento dos honorários advocatícios decorrentes da sucumbência do seu beneficiário. | d) Como decorre de direito pessoal, a gratuidade de justiça se estende aos sucessores do beneficiário. | e) A decisão a respeito das custas processuais de agravo de instrumento interposto contra o indeferimento da gratuidade de justiça deve ser tomada preliminarmente ao julgamento do mérito recursal.",e,2018
"Beatriz ajuizou ação de cobrança contra determinada empresa. Paralelamente, por petição simples, ela instaurou, contra a mesma empresa, incidente de desconsideração da personalidade jurídica contemporânea e em apenso à petição inicial. No âmbito da ação de cobrança, foi julgado procedente o pedido de desconsideração da personalidade jurídica que havia sido formulado.Com relação ao incidente referido na situação hipotética, assinale a opção correta.","a) A alienação de bens será sempre ineficaz em relação à Beatriz, bastando, para tanto, que o seu pedido do referido incidente seja julgado procedente. | b) Como o referido incidente foi instaurado paralelamente à inicial, dispensa-se a comunicação ao distribuidor. | c) Seria dispensável a instauração do referido incidente caso a desconsideração tivesse sido requerida na petição inicial da ação de cobrança. | d) A instauração do referido incidente não provoca, em nenhuma hipótese legal, a suspensão do processo. | e) Contra a decisão que julgará o referido incidente, caberá agravo interno.",c,2018
"De acordo com a Lei n.º 7.347/1985, são legitimados para propor ação civil pública e também firmar compromisso de ajustamento de conduta com os responsáveis por lesão a interesse coletivo apenas",a) a defensoria pública e a União. | b) o Ministério Público e a associação civil. | c) o partido político e a autarquia. | d) a empresa pública e o sindicato. | e) a fundação privada e o município.,a,2018
"A respeito da repercussão geral da questão constitucional e do mandado de segurança, julgue o item que se segue.
Situação hipotética: Determinado juiz indeferiu mandado de segurança por verificar que o pedido visava impugnar ato praticado pelo presidente do STM, estando tal ato sujeito a recurso administrativo com efeito suspensivo. Assertiva: Nessa situação, agiu corretamente o juiz.",Errado | Certo,c,2018
"De acordo com o Código de Processo Civil, o(a)I perito, para o desempenho de sua função, poderá ouvir testemunhas, faculdade que não se estende aos assistentes técnicos. II laudo pericial deverá conter a indicação do método utilizado. III perito poderá ser intimado para audiência por meio eletrônico. IV escolha do perito é prerrogativa exclusiva do juiz.Estão certos apenas os itens","a) I e II. | b) I e IV. | c) II e III. | d) I, III e IV. | e) II, III e IV.",c,2018
"Com referência às normas fundamentais do processo civil, julgue o item a seguir.O julgamento de incidente de resolução de demandas repetitivas se submete à regra de atendimento da ordem cronológica de conclusão.",Errado | Certo,e,2018
"Julgue o item a seguir, relativos à função jurisdicional.A cooperação jurídica internacional segue parâmetros legais definidos em lei ordinária nacional.",Errado | Certo,e,2018
"Em uma ação civil pública ajuizada pelo Ministério Público, o promotor de justiça participou de audiência na qual o magistrado, entre outras providências, prolatou decisão indeferindo o pedido de inversão do ônus da prova apresentado na petição inicial.Acerca dessa situação hipotética, julgue o item que se segue.No momento processual em questão, será possível opor embargos de declaração, mas eventual recurso para reformar a decisão de indeferimento da inversão do ônus da prova somente poderá ser interposto após a prolação da sentença, por via do recurso de apelação.",Errado | Certo,e,2018
"A respeito de recursos nos tribunais, meios de impugnação das decisões judiciais, processo de execução e mandado de segurança, julgue o item a seguir. 
Situação hipotética: Uma sociedade empresária impetrou mandado de segurança objetivando a compensação de créditos tributários. Ao sentenciar, o magistrado da vara de fazenda pública concedeu a segurança pleiteada. Assertiva: Nessa situação, se a fazenda pública apelar da sentença, o recurso terá efeito suspensivo.",Errado | Certo,c,2018
"À luz das disposições do Código de Processo Civil (CPC), julgue o próximo item.De acordo com o CPC, a ausência de denunciação da lide acarreta a perda do direito de regresso que o réu eventualmente possua contra aquele que estiver obrigado, por lei ou por contrato, a lhe ressarcir.",Errado | Certo,e,2018
"Julgue o item a seguir, a respeito das ações no processo civil. A ação de conhecimento ou cognição visa prevenir, conservar, defender ou assegurar a eficácia de um direito.",Errado | Certo,e,2018
"Julgue o próximo item, relativo aos deveres e às responsabilidades dos sujeitos do processo.O dever de sanear o processo impõe ao juiz, sempre que perceber a existência de vício ou ausência sanável, determinar a correção do defeito.",Errado | Certo,c,2018
"Artur, réu em uma ação de cobrança, faleceu antes da satisfação do crédito, deixando bens. Seu inventário foi aberto e foi nomeado o inventariante. Só havia herdeiros. Paralelamente, o autor da ação de cobrança cedeu o direito do crédito perseguido a terceiro.Com referência a essa situação hipotética, assinale a opção correta.","a) Até a consecução da partilha, é o espólio, e não os herdeiros, que deve substituir o falecido na ação de cobrança. | b) A sucessão voluntária do autor da ação de cobrança poderia ocorrer em qualquer situação. | c) Independentemente do consentimento da parte devedora, o cessionário pode substituir o cedente no processo de cobrança. | d) O cessionário poderá intervir no processo como assistente litisconsorcial do cedente, após consentimento da parte devedora. | e) O juiz não deve suspender o processo de cobrança: a substituição processual do falecido pelos herdeiros é automática.",a,2018
"Nas perícias cíveis, quando a prova do fato depender de conhecimento técnico e científico, o juiz será assistido por perito. Após a ciência de sua nomeação, caso não apresente escusa, o perito deverá","a) comprovar regularidade com órgão fiscalizador da profissão em quinze dias. | b) apresentar seu laudo em vinte dias. | c) confirmar, em três dias úteis, a aceitação do encargo pericial. d) apresentar, em cinco dias, proposta de honorários. | e) oferecer quesitos, caso deseje, em dez dias.",d,2018
"Pedro ajuizou demanda contra Renato com pedido único de indenização por danos materiais e, em sua defesa, o réu alegou a existência de prescrição. Posteriormente, acolhendo o argumento levantado por Renato, o magistrado pôs termo ao processo por meio de espécie de pronunciamento classificado como",a) ato meramente ordinatório. | b) despacho. | c) decisão interlocutória. | d) decisão monocrática. | e) sentença.,e,2018
"Acerca dos pagamentos devidos pelas fazendas públicas em razão de sentenças com trânsito em julgado, é correto afirmar que","a) esses pagamentos serão feitos em ordem cronológica de apresentação dos precatórios com a designação dos respectivos casos ou das pessoas nas dotações orçamentárias. | b) as obrigações das fazendas públicas definidas por lei como de pequeno valor dispensam a expedição de precatório. | c) faz-se necessária, para transferência do crédito de precatórios a terceiro, a anuência expressa do devedor. | d) o comprometimento das receitas líquidas com o pagamento de precatórios será auferido semestralmente na base anual da União, dos estados, do Distrito Federal e dos municípios. | e) as entidades de direito público ficam dispensadas de incluir em seus orçamentos a verba necessária ao pagamento dos precatórios judiciários desde que estes sejam apresentados até 1.º de julho.",b,2018
"Acerca de aspectos relativos à informatização do processo judicial, julgue o item subsequente.A prática de ato processual por meio eletrônico é uma garantia legal que não pode ser afastada pela ausência de credenciamento do procurador no respectivo tribunal de justiça.",Errado | Certo,e,2018
"Foi interposto, no tribunal de origem, um recurso especial, oportunidade na qual o vice-presidente daquele tribunal, após a juntada das contrarrazões, admitiu o apelo e o encaminhou ao Superior Tribunal de Justiça.Nessa situação hipotética,se entender que o recurso especial possui vício de admissibilidade, a parte recorrida poderá interpor recurso de agravo em recurso especial contra a decisão do tribunal de origem.",Errado | Certo,e,2018
"Acerca do procedimento comum, julgue o item que se segue.Havendo mais de um réu, se apenas um deles deixar de contestar a ação, sobre este incidirão os efeitos da revelia.",Errado | Certo,e,2018
"Acerca do procedimento comum, julgue o item que se segue.Por ser matéria de ordem pública, a distribuição diversa do ônus da prova não é possível por convenção das partes.",Errado | Certo,e,2018
"Em uma ação civil pública ajuizada pelo Ministério Público, o promotor de justiça participou de audiência na qual o magistrado, entre outras providências, prolatou decisão indeferindo o pedido de inversão do ônus da prova apresentado na petição inicial.Acerca dessa situação hipotética, julgue o item que se segue.O termo inicial de contagem do prazo para que o Ministério Público impugne a decisão judicial prolatada na referida audiência se iniciará apenas com a entrega dos autos na repartição administrativa do órgão, ainda que o promotor de justiça tenha comparecido à audiência.",Errado | Certo,c,2018
"À luz das disposições do Código de Processo Civil (CPC), julgue o próximo item.No que se refere à formação do conjunto de provas no processo, a possibilidade de o magistrado atuar de ofício está expressamente prevista em lei e é compatível com a adoção, pelo CPC, de um modelo de processo cooperativo.",Errado | Certo,c,2018
"A respeito de recursos nos tribunais, meios de impugnação das decisões judiciais, processo de execução e mandado de segurança, julgue o item a seguir. O amicus curiae possui legitimidade para interpor recurso especial ou extraordinário contra acórdão de tribunal que tiver julgado incidente de resolução de demandas repetitivas.",Errado | Certo,c,2018
"Com referência às normas fundamentais do processo civil, julgue o item a seguir.Ainda que detenha competência para decidir de ofício determinado assunto, o juiz só poderá fazê-lo se permitir às partes a manifestação expressa sobre a matéria.",Errado | Certo,c,2018
"À luz do Código de Processo Civil, assinale a opção correta acerca da interdição nos casos de incapacidade civil.","a) A perícia do interditando poderá ser realizada por equipe multidisciplinar. | b) O juiz raramente entrevista o interditando, fundamentando sua decisão, em geral, no laudo pericial. | c) Caso exista dúvida quanto à capacidade de entendimento e determinação do interditando, o juiz terá de determinar a realização de perícia. | d) O laudo pericial deverá indicar as limitações do interditando quanto ao entendimento e determinação, sem se referir aos atos para os quais haverá necessidade de curatela. | e) A requisição judicial de interdição se inicia com laudo emitido por IML, onde existente.",a,2018
"Na ação civil, relaciona-se ao pedido de exibição de documento ou coisa o pressuposto processual consistente na","a) manifestação do Ministério Público sobre a existência de prejuízo, caso não ocorra a exibição. | b) explicação, pelo autor, de que existe o objeto do pedido e de que ele se encontra em poder da outra parte na relação processual. | c) demonstração, pelo autor, de que pretende conhecer documentos ou coisa para instruir ação de terceiros. | d) existência de documento que comprove a repetição de processos que contenham controvérsia acerca da mesma questão em direito. | e) relevância da questão de direito, que deve ter grande repercussão social, mesmo sem se repetir em múltiplos processos.",b,2018
"Não havendo processo anterior que trate da situação, a demonstração de que determinado fato ocorreu em rede social acessível pela Internet poderá ser realizada com a juntada aos autos",a) de declaração pessoal do autor. | b) de prova emprestada. | c) do computador. | d) da prova pericial. | e) de ata notarial.,e,2018
"Em determinado processo, o réu não foi citado nem apresentou contestação. O magistrado, além de não declarar o processo nulo, julgou-o, no mérito, favoravelmente ao réu.Nessa situação hipotética, a conduta do magistrado foi correta porque",a) ele aproveitou atos que não dependem da citação. | b) ele julgou favoravelmente o mérito da causa para a parte que seria beneficiada caso a nulidade fosse decretada. | c) o autor não requereu a nulidade do processo. | d) o autor foi o causador da nulidade. | e) a declaração de nulidade processual depende de requerimento da parte.,b,2018
"A hipótese que indica conteúdo de sentença de mérito proferida em ação popular, mas sem eficácia de coisa julgada oponível erga omnes é",a) a carência de ação em razão da ilegitimidade do autor. | b)  o reconhecimento da existência de litispendência. | c) o julgamento de improcedência por deficiência de prova. | d) a determinação de obrigação à fazenda pública decorrente de controle judicial de ato administrativo. | e) a condenação do réu em sede de julgamento antecipado da lide.,c,2018
"Foi interposto, no tribunal de origem, um recurso especial, oportunidade na qual o vice-presidente daquele tribunal, após a juntada das contrarrazões, admitiu o apelo e o encaminhou ao Superior Tribunal de Justiça.Nessa situação hipotética,conforme o Código de Processo Civil, o vice-presidente do tribunal cometeu um erro procedimental, porque ele não poderia examinar a admissibilidade do recurso; mas, como, posteriormente, o processo foi encaminhado ao Superior Tribunal de Justiça, não houve nulidade a ser declarada, ante a ausência de prejuízo.",Errado | Certo,e,2018
"Acerca de aspectos relativos à informatização do processo judicial, julgue o item subsequente.O mandado de segurança com pedido de liminar transmitido por meio do sistema e-STM será imediatamente autuado, distribuído e concluído ao ministro-relator.",Errado | Certo,c,2018
"Acerca do procedimento comum, julgue o item que se segue.Quando for dispensável a fase instrutória e o pedido contrariar súmula do Superior Tribunal de Justiça ou do Supremo Tribunal Federal, o juiz poderá julgar liminarmente improcedente o pedido, mesmo sem a citação do réu.",Errado | Certo,c,2018
"Com referência às normas fundamentais do processo civil, julgue o item a seguir.No novo Código de Processo Civil, proporcionalidade e razoabilidade passaram a ser princípios expressos do direito processual civil, os quais devem ser resguardados e promovidos pelo juiz.",Errado | Certo,c,2018
"Acerca do procedimento comum, julgue o item que se segue.Contra a sentença que decidir somente uma parte do processo com fundamento na prescrição, caberá agravo de instrumento.",Errado | Certo,c,2018
"A respeito de recursos nos tribunais, meios de impugnação das decisões judiciais, processo de execução e mandado de segurança, julgue o item a seguir. 
Situação hipotética: Na interposição de recurso especial, o recorrente não juntou documento comprobatório de feriado local durante o prazo, o que seria necessário para atestar a tempestividade de seu recurso. Assertiva: Nesse caso, segundo o Superior Tribunal de Justiça, o relator deverá conceder prazo para a juntada de documento de comprovação do feriado para sanar o vício.",Errado | Certo,e,2018
"Julgue o item a seguir, a respeito das ações no processo civil. A teoria eclética da ação, adotada pelo ordenamento jurídico brasileiro, define ação como um direito autônomo e abstrato, independente do direito subjetivo material, condicionada a requisitos para que se possa analisar o seu mérito.",Errado | Certo,c,2018
"Jorge ajuizou ação no juizado especial cível,
com o objetivo de receber indenização no valor de vinte mil reais
por dano causado por pessoa jurídica.
Considerando essa situação hipotética, assinale a opção correta.","a) Havendo necessidade de expedição de carta precatória, Jorge deverá custear despesa de cumprimento. | b) A competência para julgar o processo será deslocada em caso de necessidade de desconsideração da personalidade jurídica da empresa ré. | c) A extinção do processo por ausência de Jorge em audiência dependerá de sua prévia intimação pessoal. | d) A ausência de contestação, ainda que a empresa ré esteja presente na audiência de conciliação, acarretará a revelia.",d,2017
"Determinada sociedade empresária ajuizou demandacontra pequeno município localizado no interior do Paraná e,indicando como causa de pedir o inadimplemento contratualdo município, apresentou dois pedidos de indenização:um por danos emergentes no valor de trezentos mil reais;outro por lucros cessantes no valor de duzentos mil reais.Apresentada a defesa pelo ente público e tomadas as providênciaspreliminares, o magistrado julgou procedente o pedido referenteaos danos emergentes em decisão interlocutória. Após a produçãode outras provas, o juiz prolatou sentença em que julgou procedentetambém o pedido pertinente aos lucros cessantes, tendo aindaapreciado expressamente questão prejudicial de mérito relativa àvalidade do contrato. Nenhuma das decisões foi objeto deinterposição de recurso pelo município.Nessa situação hipotética,","a) o magistrado não poderia julgar o mérito em decisão interlocutória e, portanto, a decisão interlocutória deverá ser considerada nula quando o tribunal apreciar o processo em sede de remessa necessária. | b) a remessa necessária incidirá apenas em relação à sentença, não podendo recair sobre a decisão interlocutória, mesmo ante o fato de essa decisão ter resolvido o mérito de forma parcial. | c) a decisão interlocutória que versou sobre o mérito da demanda não faz coisa julgada material, porque essa é uma situação jurídica exclusiva das sentenças de mérito, quanto às decisões que são prolatadas em primeiro grau. | d) a coisa julgada sobre a questão prejudicial incidental dependerá de remessa necessária, observados ainda os demais pressupostos para a incidência do duplo grau obrigatório.",d,2017
"Com referência ao litisconsórcio e à intervenção de terceiros,
assinale a opção correta.","a) No incidente de desconsideração da personalidade jurídica, estará sempre presente interesse público que torne obrigatória a intervenção do MP como fiscal da ordem jurídica. | b) O magistrado deve indeferir o requerimento de ingresso de amicus curiae em processo que esteja em primeira instância, porque essa hipótese de intervenção de terceiro somente pode ocorrer em causa que tramite no tribunal. | c) Na hipótese de desmembramento do litisconsórcio multitudinário, a interrupção da prescrição deve retroagir à data de propositura da demanda original, inclusive para os autores que forem compor um novo processo. | d) A sentença de mérito, quando proferida sem a integração do contraditório pelo litisconsorte necessário, será nula de pleno direito, não importando que o litisconsórcio seja simples ou unitário.",c,2017
"Tendo em vista que uma das funções primordiais do STJ é a sistematização e uniformização da jurisprudência relativa à legislação processual, julgue o próximo item à luz do entendimento desse tribunal.Nos processos coletivos contra a União, o beneficiário de sentença coletiva procedente que for promover, individualmente, a execução da parte a que tiver direito deverá observar prazo prescricional de cinco anos, contado a partir do início da execução coletiva.",Errado | Certo,e,2017
"O tribunal de justiça de um estado, ao dar provimento à apelação interposta pela companheira de servidor falecido, em ação ajuizada contra a administração pública, condenou o ente público a pagar à autora, retroativamente, valores referentes à pensão por morte desde a data do óbito do servidor, além de determinar a imediata implementação da pensão em folha de pagamento. O ente público interpôs, então, recurso especial apenas em relação ao capítulo da obrigação de fazer, tendo sido o recurso recebido somente com efeito devolutivo.Nessa situação hipotética, de acordo com a legislação processual e com a jurisprudência dos tribunais superiores,","a) será possível o cumprimento provisório de obrigação de fazer contra a fazenda pública, bem como o cumprimento definitivo da decisão que reconheceu obrigação de pagar. | b) o cumprimento provisório da obrigação de pagar poderá ser realizado, mas os atos executórios referentes à obrigação de fazer somente poderão ser efetivados quando ocorrer o trânsito em julgado de todos os capítulos do acórdão. | c) é vedada a execução provisória da obrigação de fazer, mas o adimplemento dessa modalidade obrigacional não se submete ao regime de precatórios. | d) os valores referentes à obrigação de fazer deverão ser pagos por precatório, o qual somente deverá ser expedido após o trânsito em julgado. | e) o cumprimento de sentença pela fazenda, seja em relação à obrigação de pagar, seja em relação à obrigação de fazer, deverá aguardar o trânsito em julgado de todos os capítulos do acórdão.",a,2017
"Eduarda e Carolina, demandadas por Mário em ação que tramita em autos eletrônicos, constituíram procuradores de escritórios distintos.Nessa situação hipotética, as litisconsortes terão prazo",a) em dobro somente para contestar. | b) em dobro para todos os atos. | c) em quádruplo para todos os atos. | d) simples para contestar.,d,2017
"Designada a audiência de instrução e julgamento relativa a ação ajuizada pelo Ministério Público contra determinada empresa por supostas irregularidades, o Ministério Público arrolou testemunhas.Nessa situação, conforme disposições do CPC, a intimação das testemunhas deverá ser realizada por",a) via judicial. | b) edital. | c) carta com aviso de recebimento. | d) carta simples.,a,2017
"Julgue os itens a seguir, com base no Código de Processo Civil.I É cabível a fixação de honorários de sucumbência na reconvenção, no cumprimento de sentença, na execução e em grau recursal.II A legislação processual proíbe que a tutela da evidência seja concedida antes da manifestação do réu.III Somente para rescindir decisão de mérito pode-se utilizar ação rescisória.IV A concessão do benefício da prioridade de tramitação de processo a parte idosa que figure como beneficiado deve ser estendido em favor de seu cônjuge supérstite no caso de óbito da parte.Estão certos apenas os itens",a) I e II. | b) I e III. | c) I e IV. | d) II e III. | e) III e IV.,c,2017
"Um juiz, nos autos da execução de sentença de determinado processo cível, proferiu despacho determinando que os devedores fossem intimados a efetuar o pagamento do débito, bem como a adimplir as custas recolhidas pelo credor para essa fase do processo.Foi dado aos executados o prazo de quinze dias úteis, sob pena de multa de 10% e de honorários advocatícios de 10% sobre o valor do débito, para que pagassem o débito. Transcorrido esse prazo, caso não houvesse sido realizado o pagamento voluntário, teria início o prazo de quinze dias para que, independentemente de penhora ou de nova intimação, os executados apresentassem, nos próprios autos, sua impugnação, instrumentalizada com o demonstrativo dos cálculos.Considerando-se as informações apresentadas na situação hipotética, conclui-se que a decisão em questão reconhece a exigibilidade de obrigação de",a) pagar quantia certa pela fazenda pública. | b) entregar coisa. | c) fazer. | d) pagar quantia certa. | e) prestar alimentos.,d,2017
"Em uma petição inicial em processo de conhecimento, o autor requereu que sua ação fosse julgada totalmente procedente, para que fosse reconhecida a impenhorabilidade do seu salário. Requereu, ainda, a condenação do réu ao pagamento de honorários sucumbenciais, nos termos da lei.Nessa situação hipotética, quanto aos pedidos formulados pelo autor da ação, assinale a opção correta.","a) Os pedidos são próprios de uma ação de execução de sentença. | b) Os pedidos são, respectivamente, declaratório e condenatório. | c) O pedido imediato é uma obrigação de fazer. | d) O pedido mediato não é um bem da vida. | e) O pedido imediato é uma obrigação de não fazer.",b,2017
"Ao analisar o agravo de instrumento interposto por Maria, uma das turmas do TST negou provimento e manteve o despacho pelo qual se denegou seguimento ao seu recurso. O recorrente, então, interpôs agravo interno contra a decisão.De acordo com disposições do CPC e a jurisprudência dos tribunais superiores, nessa situação hipotética","a) o recurso deve ser conhecido, em decorrência do princípio da fungibilidade. | b) é incabível agravo interno, por se tratar de decisão proferida por órgão colegiado. | c) o relator deve levar o recurso a julgamento, após a intimação do agravado. | d) é obrigatória a manifestação do Ministério Público.",b,2017
"De acordo com o que dispõe o CPC sobre os procedimentos especiais, é admissível a oposição de embargos de terceiro quando","a) tais embargos forem opostos no cumprimento de sentença ou no processo de execução antes da adjudicação, mas sempre depois da assinatura da respectiva carta. | b)  pretender o oponente, no todo ou em parte, a coisa ou o direito sobre o que controvertem autor e réu. | c) tais embargos forem opostos em processo de conhecimento, desde que antes da audiência de instrução e julgamento. | d) for considerado executado o oponente indevidamente citado em processo de execução. | e) tais embargos forem fundados em alegação de posse advinda do compromisso de compra e venda de imóvel, ainda que desprovido de registro.",e,2017
