Perguntas,Alternativas,Resposta,Ano
"Mais de vinte e quatro horas após ter matado um desafeto, Cláudio foi preso por agentes de polícia que estavam em seu encalço desde o cometimento do crime. Na abordagem, os agentes apreenderam com Cláudio uma faca, ainda com vestígios de sangue, envolvida na camiseta que a vítima vestia no momento do crime. Cláudio informou aos policiais que não tinha advogado para constituir. Não houve a participação de defensor público na autuação, na documentação da prisão e no interrogatório.Considerando essa situação hipotética, assinale a opção correta, acerca da legalidade da prisão de Cláudio.","a) A prisão é legal, tendo-se configurado hipótese de flagrante diferido: a autoridade policial atrasou o momento da prisão, mas manteve o acompanhamento do investigado para conseguir melhores provas do crime. | b) A prisão é ilegal, pois houve falha da autoridade policial, que não poderia ter processado a prisão do autuado sem a presença de advogado ou defensor público. | c) A prisão é legal, tendo-se configurado hipótese de flagrante presumido: a autoridade policial deverá arbitrar o benefício de fiança. | d) A prisão é legal, pois a autoridade policial prescinde da presença do defensor técnico para a conclusão dos atos. | e) A prisão é ilegal, pois não ficou configurada a hipótese de flagrante, tendo em vista que o prazo de vinte e quatro horas entre a execução do crime e o ato policial foi ultrapassado.",d,2018
"João cumpria pena no regime semiaberto quando foi flagrado, por agentes penitenciários, com um aparelho de telefone celular em sua cela.Considerando essa situação hipotética, assinale a opção correta à luz da jurisprudência dos tribunais superiores.","a) O juízo da execução penal poderá decretar de plano a perda da integralidade dos dias remidos por trabalho realizado por João durante o cumprimento da pena. | b) Embora a conduta de João seja tipificada como falta grave na legislação de execução penal, é dispensável a instauração de procedimento administrativo para apurar o fato. | c) O prazo para a comutação da pena de João e indulto não será interrompido em razão da falta cometida. | d) No caso de processo administrativo disciplinar, a oitiva de João poderá ser realizada independentemente do acompanhamento de advogado ou defensor público. | e) O prazo de prescrição da falta praticada por João — portar telefone celular em sua cela — é de cinco anos.",c,2018
"Joana, residente em Brasília – DF, está sendo processada em Recife – PE pela prática de crime de associação criminosa e roubo qualificado. Citada e intimada para interrogatório, a acusada alegou não possuir condições financeiras para contratar advogado nem para arcar com os custos do deslocamento para acompanhar o processo. Apresentou, ainda, testemunhas do fato e informou o endereço dessas testemunhas no estado da Bahia.A respeito da oitiva das testemunhas indicadas por Joana e do interrogatório da acusada, assinale a opção correta.","a) Incumbirá ao juiz de Recife intimar as partes sobre a expedição da carta precatória para a oitiva das testemunhas de defesa, sob pena de nulidade absoluta por ofensa ao devido processo legal. | b) O juiz deverá intimar as partes da data em que será realizada a oitiva das testemunhas deprecadas, sob pena de nulidade por ofensa aos princípios do devido processo legal e do contraditório. | c) Expedida a carta precatória para a oitiva das testemunhas de defesa, não haverá suspensão da instrução processual, que seguirá seu curso, não se podendo alegar ter havido prejuízo para a ampla defesa. | d) Joana deverá ser interrogada necessariamente em Recife, lugar sede do órgão julgador, sob pena de nulidade por ofensa ao princípio da identidade física do juiz. | e) A oitiva das testemunhas de defesa indicadas pela acusada poderá ocorrer por intermédio de carta precatória, cuja devolução condicionará a prolação da sentença criminal.",c,2018
"A respeito do inquérito policial, assinale a opção correta.","a) O inquérito policial poderá ser iniciado apenas com base em denúncia anônima que indique a ocorrência do fato criminoso e a sua provável autoria, ainda que sem a verificação prévia da procedência das informações. b) Contra o despacho da autoridade policial que indeferir a instauração do inquérito policial a requerimento do ofendido caberá reclamação ao Ministério Público. | c) Sendo o inquérito policial a base da denúncia, o Ministério Público não poderá alterar a classificação do crime definida pela autoridade policial. | d) O inquérito policial pode ser definido como um procedimento administrativo pré-processual destinado à apuração das infrações penais e da sua autoria. | e) Por ser instrumento de informação pré-processual, o inquérito policial é imprescindível ao oferecimento da denúncia.",d,2018
"Com relação à situação hipotética descrita no texto 1A2AAA, assinale a opção correta.","a) O prazo para a conclusão do inquérito policial não poderá ser superior a dez dias. | b) A duplicação do prazo para o encerramento do inquérito policial poderá ser requerida apenas pelo Ministério Público, por ser ele o titular da ação penal. | c) No relatório encaminhado ao titular da ação penal, a autoridade policial não era obrigada a justificar as razões da classificação do delito. | d) O inquérito policial poderia ter sido instaurado em razão de notícia anônima, desde que tivessem ocorrido investigações preliminares para averiguação dos fatos noticiados. | e) Será necessário nomear curador especial para Maria, em razão da natureza hedionda do delito por ela cometido.",d,2018
"De acordo com as regras para a fixação da competência no âmbito penal, assinale a opção correta.","a) A competência será definida por conexão, quando duas ou mais pessoas forem acusadas da prática de um mesmo fato delituoso. | b) Não se aplicam as regras de competência aos crimes cometidos fora do território brasileiro. | c) A competência será definida pelo domicílio ou pela residência da vítima, quando a execução do crime iniciar-se, mas este não se consuma por circunstâncias alheias à vontade do agente. | d) Sempre que, no inquérito policial, não se conseguir determinar o local do fato delituoso, a competência será fixada pelo domicílio ou pela residência do réu. | e) No caso de crime consumado, a competência será fixada após a descoberta do paradeiro do réu.",d,2018
"Determinada pessoa ocultou a origem de bens provenientes diretamente de infração penal. Provado o crime de ocultação, foi instaurada ação penal contra essa pessoa com fundamento nos dispositivos da Lei n.º 9.613/1998, que dispõe sobre os crimes de lavagem ou ocultação de bens, direitos e valores.Nessa situação hipotética, conforme a lei nela referida,","a) cumulativamente à penalidade de reclusão, poderá o juiz aplicar multa ao agente, desde que a infração penal tenha sido praticada contra o erário público. | b) a condenação pelo crime de ocultação de valores independerá do julgamento das infrações penais antecedentes. | c) se a pessoa acusada, citada por edital, não comparecer, nem constituir advogado, ficará suspenso o processo. | d) a competência para o processamento e o julgamento será, em qualquer hipótese, da justiça federal. | e) haverá incidência de qualificadora, caso a infração penal tenha sido praticada por intermédio de organização criminosa.",b,2018
É prevista a concessão de liberdade provisória mediante fiança para,a) autor de crime de lavagem de capital. | b) autor de crime de tráfico de drogas. | c) grupos armados que cometeram crime contra a ordem constitucional. | d) autor de crime contra o Sistema Financeiro Nacional. | e) autor de crime hediondo.,a,2018
"A respeito dos princípios constitucionais e gerais do direito processual penal, julgue o item a seguir.A lei não poderá restringir a divulgação de nenhum ato processual penal, sob pena de ferir o princípio da publicidade.",Errado | Certo,e,2018
"Acerca da competência, das questões e dos processos incidentes e das provas, julgue o item a seguir.
É admissível incidente de insanidade mental para apurar doença desencadeada após a prática do ato criminoso imputado ao acusado.",Errado | Certo,c,2018
"Acerca do processamento nos casos de crimes de responsabilidade dos servidores públicos, do procedimento da interceptação telefônica e da colaboração premiada, julgue o item seguinte.
Situação hipotética: Roberto foi acusado de participar de organização criminosa que praticava crimes contra a administração pública. No curso da ação penal, Roberto resolveu, voluntariamente, contribuir com as investigações por meio do instituto da colaboração premiada. Posteriormente, entretanto, ainda no curso da instrução penal, ele desistiu de participar do programa de colaboração premiada. Assertiva: Nessa situação, as provas colhidas no acordo de colaboração não poderão ser utilizadas exclusivamente contra Roberto.",Errado | Certo,c,2018
"Considerando a jurisprudência dos tribunais superiores e a doutrina acerca dos procedimentos especiais e das nulidades no processo penal, julgue o item que se segue.Em regra, a nulidade absoluta de sentença poderá ser arguida a qualquer tempo, ressalvada a hipótese da sentença absolutória, que, uma vez transitada em julgado, não mais comportará a referida arguição.",Errado | Certo,c,2018
"Acerca dos processos e das questões incidentes, julgue o item a seguir à luz do Código de Processo Penal.No caso de dúvida sobre a integridade mental do indiciado no curso do inquérito, a autoridade policial poderá determinar, de ofício, que aquele seja submetido a exame médico-legal.",Errado | Certo,e,2018
"Julgue o item a seguir, relativos à competência para processar e julgar ações penais.No processo penal, em regra, a competência é definida pelo domicílio ou pela residência do réu; no entanto, se este endereço for desconhecido, a ação penal será processada no lugar de consumação da infração.",Errado | Certo,e,2018
"Conforme o entendimento do STF, o habeas corpus será","a) cabível para questionar constrangimento gerado pela imposição de ônus de custas processuais. | b) incabível contra decisão que aplicar medidas cautelares diversas da prisão, por não haver afronta ao direito de locomoção. | c) cabível para arguir o impedimento ou a suspeição de magistrado, mesmo quando a alegação depender de dilação probatória. | d) incabível contra decisão que substituir pena privativa de liberdade por pena pecuniária. | e) cabível para arguir nulidade absoluta, ainda que a sentença penal condenatória já tenha transitado em julgado.",e,2018
"Luiz cometeu um crime e, em sua defesa, alegou embriaguez. Após as investigações e perícias cabíveis, foi reconhecida a hipótese de exclusão da imputabilidade.Nessa situação hipotética, a exclusão da imputabilidade deveu-se ao fato de se tratar de uma embriaguez",a) acidental ou fortuita incompleta. | b) preordenada. | c) não acidental culposa. | d) não acidental voluntária. | e) acidental ou fortuita completa.,e,2018
"Em relação à aplicação da lei processual penal, é correto afirmar que a lei","a) nova será aplicada sem prejuízo da validade dos atos realizados sob a vigência da lei anterior. | b) processual penal não admitirá aplicação analógica. | c) processual penal não se sujeitará a tratados, convenções ou regras de direito internacional. | d) nova e mais gravosa ao réu terá aplicação imediata somente para os novos processos que se tiverem iniciado depois de sua promulgação. | e) nova será aplicada aos fatos pretéritos que eram regulados pela lei revogada.",a,2018
Assinale a opção correta relativamente ao direito de representação como condição de procedibilidade da ação penal.,"a) O direito penal restringe-se ao trato da responsabilidade subjetiva, razão por que as pessoas jurídicas estão impedidas de representar. | b) O requerimento de requisição do ofendido ou de seu representante legal deve conter a assinatura e a narrativa do fato de cada testemunha. | c) O Ministério Público não pode dispensar a instauração do inquérito policial nas ações penais condicionadas a representação. | d) É necessária a classificação jurídica do fato delituoso na representação do ofendido. | e) A representação deve conter todas as informações para a apuração do fato delituoso, permitindo a lei que estas possam ser apresentadas oralmente à autoridade policial.",e,2018
"De acordo com a legislação pertinente, caberá prisão temporária para o agente dos crimes de","a) aborto, estupro e lesão corporal gravíssima. | b) homicídio doloso, estupro e sequestro ou cárcere privado. | c) quadrilha ou bando, lesão corporal e induzimento ou instigação ao suicídio. | d) furto e invasão de domicílio. | e) estupro, epidemia com resultado de morte e aborto.",b,2018
"Se, com o objetivo de obter confissão, determinado agente de polícia, por meio de grave ameaça, constranger pessoa presa, causando-lhe sofrimento psicológico,","a) e a vítima for adolescente, o crime será qualificado. | b) estará configurada uma causa de aumento de pena. | c) a critério do juiz, a condenação poderá acarretar a perda do cargo. | d) provado o fato, a pena será de detenção. | e) quem presenciar o crime e se omitir, incorrerá na mesma pena do agente.",b,2018
"A respeito de nulidade, julgue os itens a seguir.I. A inobservância da regra de competência por prevenção gera nulidade absoluta por ofensa ao princípio do juiz natural.II. A inexistência de oportunidade para a entrevista reservada entre o acusado e seu defensor no momento que antecede a audiência de instrução é causa de nulidade relativa.III. Intimado o defensor, a não apresentação de defesa escrita na primeira fase do procedimento do júri não ensejará nulidade.IV. A participação de pessoa como jurado em julgamento de processo no qual ela tenha exercido essa mesma função anteriormente não gera nulidade.Estão certos apenas os itens","a) I e IV. | b) II e III. | c) II e IV. | d) I, II e III. | e) I, III e IV.",b,2018
"Acerca dos procedimentos nos juizados especiais criminais, assinale a opção correta.","a) A citação do acusado pode se dar por edital, não havendo deslocamento da competência para o juízo criminal comum. | b) O juizado especial criminal é competente para julgar crimes punidos com pena alternativa de multa, ainda que a pena privativa de liberdade fixada em abstrato seja superior a dois anos. | c) No caso de causa complexa, haverá o deslocamento da competência para o juízo criminal comum, mantendo-se o procedimento sumaríssimo. | d) A medida processual cabível contra a decisão que rejeitar a denúncia ou a queixa-crime será o recurso em sentido estrito, que deverá ser interposto no prazo de dez dias. | e) De acordo com o STJ, no caso de ação penal privada, são aplicáveis os benefícios da transação penal e da suspensão condicional do processo.",e,2018
"A respeito dos princípios constitucionais e gerais do direito processual penal, julgue o item a seguir.A despeito do princípio constitucional da vedação às provas ilícitas, o juiz poderá considerar uma prova ilícita em qualquer situação, desde que se convença de sua importância para a condenação do réu.",Errado | Certo,e,2018
"Acerca do processamento nos casos de crimes de responsabilidade dos servidores públicos, do procedimento da interceptação telefônica e da colaboração premiada, julgue o item seguinte.
Situação hipotética: O juiz autorizou a interceptação telefônica requerida pela autoridade policial pelo prazo de quinze dias. Sem que houvesse a prorrogação, as diligências continuaram e, no décimo sétimo dia, a autoridade policial conseguiu obter provas contra o investigado. Assertiva: Nessa situação, as provas colhidas por meio da interceptação telefônica são consideradas lícitas, uma vez que no processo penal prevalece o princípio da verdade real.",Errado | Certo,e,2018
"Acerca da competência, das questões e dos processos incidentes e das provas, julgue o item a seguir.De acordo com o Supremo Tribunal Federal, a competência para processar e julgar os crimes de latrocínio é do tribunal do júri, e não do juiz singular.",Errado | Certo,e,2018
"Acerca dos processos e das questões incidentes, julgue o item a seguir à luz do Código de Processo Penal.Quando a questão demandar ampla dilação probatória, o incidente de restituição, instaurado em razão de a coisa ter sido apreendida em poder de terceiro de boa-fé, será resolvido no juízo cível.",Errado | Certo,c,2018
"Julgue o item que se segue, relativo à comunicação dos atos processuais penais.A lei processual penal não oferece restrições à citação pessoal do réu durante a realização de cultos religiosos ou fúnebres.",Errado | Certo,c,2018
"No que se refere aos tipos de prisão e aos meios processuais para assegurar a liberdade, julgue o seguinte item.
Situação hipotética: Pedro teve a prisão temporária decretada no curso de uma investigação criminal. Ao final de cinco dias, o Ministério Público requereu a conversão de sua segregação em prisão preventiva. Assertiva: Nessa situação, o prazo para o término do inquérito policial será contado da data em que a prisão temporária tiver sido convertida em prisão preventiva.",Errado | Certo,c,2018
"A respeito da progressão de regime para o cumprimento de pena, assinale a opção correta de acordo com a jurisprudência dos tribunais superiores.","a) O estrangeiro que estiver em situação irregular no país e que estiver preso estará impedido de obter a progressão de regime. | b) O juízo da execução penal deverá negar o pedido de progressão do regime fechado diretamente para o aberto: no ordenamento jurídico pátrio não se admite salto na progressão. | c) A base de cálculo para a progressão de regime dos presos condenados a mais de trinta anos por diversos crimes fica limitada ao tempo máximo de cumprimento de pena disposto na lei penal, isto é, a trinta anos. | d) O juízo da execução penal decidirá quanto à progressão de regime a partir da conclusão do exame criminológico, que deve ser obrigatoriamente realizado. | e) O cometimento de falta grave não motiva a interrupção do prazo para a progressão de regime.",b,2018
O habeas corpus pode ser impetrado por,"a) condenado a pena de multa, caso ele considere exorbitante o valor desta. | b) militar, contra punição disciplinar imposta sem motivação. | c) pessoa física, para impugnar determinação de suspensão de direitos políticos. | d) estrangeiro, mas sempre em português. | e) pessoa jurídica, em seu favor, quando ela for acusada de crime ambiental.",d,2018
"Com relação às provas no processo penal, julgue os itens a seguir.I A interceptação telefônica, a escuta ambiental e a gravação clandestina são métodos iguais e, por isso, devem ser utilizadas da mesma forma. II A interceptação telefônica não será admitida quando a prova puder ser obtida por outros meios disponíveis. III O juiz não pode determinar de ofício a interceptação telefônica, sob risco de ferir o sistema acusatório. IV A decisão que defere o pedido de interceptação telefônica deve indicar o prazo de execução da diligência, que poderá ser renovado se comprovada a indispensabilidade da prova.Estão certos apenas os itens","a) I e II. | b) I e III. | c) II e IV. | d) I, III e IV. | e) II, III e IV.",c,2018
"Com relação a local de crime e a exame pericial, assinale a opção correta.","a) O exame pericial de local destina-se, precipuamente, a determinar a causa da morte da vítima. | b) A vítima de homicídio, em regra, deve ser individualizada ainda no local do crime e antes do exame pericial. | c) Local relacionado abrange o corpo de delito, seu entorno e espaços que contenham vestígios materiais do crime. | d) O local do crime é dividido, para efeitos de preservação, apenas em local imediato e em local relacionado. | e) Em casos de morte violenta, o exame perinecroscópico deve ser realizado pelo perito criminal ainda no local do crime.",e,2018
"Se uma pessoa presa em flagrante pela prática de estupro for submetida a ato vexatório por agente policial,","a) poderá, no âmbito criminal, ser aplicada ao agente policial a penalidade de reclusão. | b) poderá, no âmbito administrativo, ser aplicada a penalidade de repreensão ao agente, cumulada com a perda de vencimentos por determinado período. | c) sem instauração e conclusão de inquérito policial, não poderá ser iniciada a ação penal contra o agente policial, sob pena de violação da independência entre os poderes. | d) a aplicação de penalidade administrativa ao agente dependerá de condenação criminal. | e) além de penalidade administrativa, poderá ser cominada ao agente a pena autônoma de proibição do exercício de funções de natureza policial.",e,2018
"Assinale a opção que apresenta a medida judicial cabível contra a decisão que, reconhecendo a ilegitimidade do Ministério Público para ajuizar a ação penal, deixa de receber a denúncia e extingue a punibilidade em face da decadência.",a) correição parcial | b) apelação | c) carta testemunhável | d) recurso em sentido estrito | e) recurso de ofício,d,2018
"A respeito dos princípios constitucionais e gerais do direito processual penal, julgue o item a seguir.A garantia, aos acusados em geral, de contraditar atos e documentos com os meios e recursos previstos atende aos princípios constitucionais do contraditório e da ampla defesa.",Errado | Certo,c,2018
"A respeito da prisão, dos processos de competência originária e da revisão criminal, julgue o item subsecutivo.Em se tratando de processos de competência originária do STF, é vedado ao ministro relator decretar a extinção da punibilidade por meio de decisão monocrática.",Errado | Certo,e,2018
"Acerca do inquérito policial, do acusado e seu defensor e da ação penal, julgue o item que se segue.O titular da ação penal pública condicionada é o Ministério Público.",Errado | Certo,c,2018
"Acerca do processamento nos casos de crimes de responsabilidade dos servidores públicos, do procedimento da interceptação telefônica e da colaboração premiada, julgue o item seguinte.
Situação hipotética: O Ministério Público ofereceu denúncia contra servidor público imputando-lhe a prática dos crimes de peculato e corrupção passiva. Recebida a denúncia, procedeu-se à notificação pessoal do acusado para apresentar defesa escrita no prazo legal. O prazo transcorreu sem que o acusado tenha se pronunciado. Assertiva: Nessa situação, o juiz deverá decretar a revelia do acusado, reconhecendo como verdadeiros os fatos narrados na denúncia, e condená-lo ao cumprimento das penas cominadas aos tipos penais que lhes tiverem sido imputados.",Errado | Certo,e,2018
"Julgue o item que se segue, relativo à comunicação dos atos processuais penais.Quando da prolação de sentença condenatória de primeiro grau, o acusado e o seu defensor devem ser intimados pessoalmente e em separado, iniciando-se o prazo para recurso a partir da última intimação",Errado | Certo,c,2018
"Considerando a jurisprudência dos tribunais superiores e a doutrina acerca dos procedimentos especiais e das nulidades no processo penal, julgue o item que se segue.Não obstante a previsão da Lei de Drogas em sentido contrário, o Supremo Tribunal Federal firmou entendimento que o interrogatório do réu nos processos por crime de tráfico de entorpecentes deverá ser o último ato da instrução processual.",Errado | Certo,c,2018
"No que se refere aos tipos de prisão e aos meios processuais para assegurar a liberdade, julgue o seguinte item.A prisão preventiva poderá ser decretada no curso da investigação criminal ou em qualquer fase do processo penal apenas se houver requerimento do Ministério Público ou da autoridade policial.",Errado | Certo,e,2018
"À luz da Lei n.º 11.671/2008 e do Decreto n.º 6.877/2009 (Sistema Penitenciário Federal), assinale a opção correta, a respeito do cumprimento de pena em estabelecimento prisional federal de segurança máxima.","a) Compete à Defensoria Pública estadual da região onde estiver localizado o estabelecimento prisional federal a assistência jurídica dos detentos que lá cumprem penas. | b) Detento de alta periculosidade que cumpre pena em estabelecimento prisional federal de segurança máxima tem direito ao benefício da progressão de regime. | c) O detento possui legitimidade para requerer a própria transferência para estabelecimento prisional federal de segurança máxima. | d) Detento que cumpria pena em estabelecimento prisional estadual e que fora transferido para estabelecimento prisional federal continuará sob a jurisdição do juízo da execução penal estadual. | e) O prazo de permanência do preso em estabelecimento prisional federal de segurança máxima é de trezentos e sessenta dias, improrrogável.",c,2018
