Perguntas,Alternativas,Resposta,Ano
"No tocante às intimações,","a) presumem-se válidas as intimações dirigidas ao endereço constante dos autos, ainda que não recebidas pessoalmente pelo interessado, se a modificação temporária ou definitiva não tiver sido devidamente comunicada ao juízo, fluindo os prazos a partir da juntada aos autos do comprovante de entrega da correspondência no primitivo endereço. | b) serão feitas preferencialmente por oficial de justiça; frustrado o ato por esse meio, realizar-se-ão por meio eletrônico ou pelo correio. | c) somente as citações podem ser feitas por hora certa ou edital; já as intimações podem eventualmente realizar-se por edital, defeso porém o ato com hora certa. | d) é obrigatório aos advogados promover a intimação do advogado da outra parte, por via postal, juntando-se aos autos em seguida cópia do aviso de recebimento. | e) o juiz determinará, a requerimento das partes, as intimações em processos pendentes, defeso o ato de ofício.",a,2018
"Na execução por quantia certa, em relação à penhora de bens:","a) A penhora de crédito representado por letra de câmbio, nota promissória ou cheque far-se-á pela apreensão do documento, desde que este se encontre em poder do executado. | b) São impenhoráveis quaisquer móveis, pertences ou utilidades domésticas que guarnecem a residência do executado, bem como os pertences de seu uso pessoal. | c) O rol de bens a serem penhorados na execução segue ordem compulsória e é taxativo. | d) Não se procederá à segunda penhora, salvo, exclusivamente, se a primeira for anulada ou o produto da alienação dos bens for insuficiente. | e) Será admitida a redução ou a ampliação da penhora, bem como sua transferência para outros bens, se, no curso do processo, o valor de mercado dos bens penhorados sofrer alteração significativa.",e,2018
"Em relação aos prazos processuais, a legislação vigente estabelece:","a) Se o ato processual for praticado antes do início do prazo, será considerado intempestivo. | b) Se não houver norma legal ou prazo determinado pelo juiz, será de dez dias o prazo para a prática de ato processual a cargo da parte. | c) Na contagem de prazo em dias, estabelecido por lei ou pelo juiz, computar-se-ão somente os dias úteis, preceito que se aplica somente aos prazos processuais. | d) Salvo disposição em contrário, os prazos serão contados incluindo o dia do começo e excluindo o dia do vencimento. | e) A contagem do prazo terá início no dia mesmo da publicação no Diário da Justiça eletrônico.",c,2018
"Em relação à citação, a legislação vigente estabelece:","a) Será o ato citatório realizado inicialmente por Oficial de Justiça; frustrada a entrega por Oficial, realizar-se-á pelo correio. | b) Nos condomínios edilícios ou nos loteamentos com controle de acesso, será válida a entrega do mandado citatório a funcionário da portaria responsável pelo recebimento de correspondência, que, entretanto, poderá recusar o recebimento, se declarar, por escrito, sob as penas da lei, que o destinatário da correspondência está ausente. | c) Será ela realizada pelo correio para qualquer comarca do país, exceto apenas nas ações de estado ou quando o citando for incapaz. | d) Basta a afirmação do autor na petição inicial de que o réu encontra-se em lugar inacessível, ignorado ou incerto para justificar o deferimento imediato da citação por edital. | e) Não mais existe a denominada citação por hora certa na sistemática processual civil atual, pela insegurança jurídica decorrente de sua anterior utilização.",b,2018
"Dispõe o CPC que o juiz decidirá o mérito nos limites propostos pelas partes, sendo-lhe vedado conhecer de questões não suscitadas a cujo respeito a lei exija a iniciativa da parte.
Esse enunciado compreende os princípios:",a) da adstrição ou congruência e da persuasão racional. | b) do impulso oficial e dispositivo. | c) da adstrição ou congruência e dispositivo. | d) da persuasão racional e do livre convencimento. | e) do livre convencimento e da eventualidade.,c,2018
"Quanto às provas, a legislação competente sobre a matéria estabelece:","a) Se não forem notórios, dependem de prova os fatos afirmados por uma parte e confessados pela parte contrária. | b) As únicas provas que se admitem nos processos judiciais são as previstas expressamente em lei. | c) Não pode ser admitida a prova produzida em outro processo por ferir o contraditório e a ampla defesa. | d) O ônus da prova é sempre o estabelecido na lei processual, não se podendo convencioná-lo de outro modo por acordo das partes. | e) Caberá ao juiz, de ofício ou a requerimento da parte, determinar as provas necessárias ao julgamento do mérito, indeferindo em decisão fundamentada as diligências inúteis ou meramente protelatórias.",e,2018
"Quanto às provas e seu ônus, considere:
I. É defesa a utilização da chamada “prova emprestada” na atual sistemática processual civil.
II. No atual código processual civil, o juiz poderá atribuir o ônus da prova de modo diverso ao previsto como regra normativa, desde que o faça por decisão fundamentada, caso em que deverá dar à parte a oportunidade de se desincumbir do ônus que lhe foi atribuído.
III. A distribuição diversa do ônus da prova pode ocorrer também por convenção das partes, salvo quando recair sobre direito indisponível da parte ou se tornar excessivamente difícil a uma parte o exercício do direito.
IV. Prescindem de prova os fatos notórios, afirmados por uma parte e confessados pela parte contrária, admitidos no processo como incontroversos e em cujo favor milita presunção legal de existência ou de veracidade.
V. Caberá ao juiz, somente a requerimento da parte, em razão dos princípios dispositivos e da inércia jurisdicional, determinar as provas necessárias ao julgamento do mérito.
Está correto o que se afirma APENAS em","a) II, III e IV. | b) I, II e III. | c) I, II, IV e V. d) III e V. | e) I, IV e V.",a,2018
"Analise os enunciados a seguir, relativos à competência:I. Argui-se exclusivamente, por meio de exceção, a incompetência relativa.II. Determina-se a competência no momento do registro ou da distribuição da petição inicial, sendo irrelevantes as modificações do estado de fato ou de direito ocorridas posteriormente, salvo quando suprimirem órgão judiciário ou alterarem a competência absoluta.III. Quando o réu não tiver domicílio ou residência no Brasil, a ação será proposta no foro de domicílio do autor, e, se este também residir fora do Brasil, a ação será proposta em qualquer foro.IV. Acolhida a alegação de incompetência absoluta, que se refere à matéria, à função e à pessoa, o processo será extinto sem resolução do mérito, interrompida porém a prescrição.V. O registro ou a distribuição da petição inicial torna prevento o juízo.Está correto o que se afirma APENAS em","a) II, III e V. | b) I, III, IV e V. | c) I, II e IV. | d) II, IV e V. | e) II, III, IV e V.",a,2018
"Sobre a competência interna, de acordo com o Código de Processo Civil, é correto afirmar:","a) Prorrogar-se-á a competência relativa se o réu não alegar a incompetência em preliminar de contestação. | b) A ação possessória imobiliária será proposta no foro de situação da coisa, podendo o autor, contudo, optar pelo foro dodomicílio do réu ou de eleição. | c) Tramitando processo de recuperação judicial na Justiça Estadual, os autos serão remetidos ao juízo federal competente nocaso de intervenção de uma determinada empresa pública federal. | d) O foro da Capital do Estado é competente para as causas em que seja autora a União. | e) A citação válida torna prevento o juízo e, ainda quando ordenada por juiz incompetente, constitui em mora o devedor einterrompe a prescrição.",a,2017
"No que concerne à Reclamação, na sistemática do Código de Processo Civil, e consoante entendimento jurisprudencial do
Supremo Tribunal Federal e do Superior Tribunal de Justiça, é correto afirmar:","a) O cabimento da reclamação proposta perante o Supremo Tribunal Federal para garantir a autoridade de decisão proferida sob a sistemática da repercussão geral está condicionado ao esgotamento da instância ordinária. | b) É admissível a reclamação proposta após o trânsito em julgado da decisão reclamada. | c) A inadmissibilidade ou o julgamento interposto contra a decisão proferida pelo órgão reclamado prejudica a reclamação. | d) Ao despachar a reclamação, o relator, dentre outras providências, determinará a citação do beneficiário da decisão impugnada, que terá prazo de 10 dias para apresentar sua contestação. | e) Não é permitido a qualquer interessado impugnar o pedido do reclamante.",a,2017
"Sobre os embargos de declaração, que podem ser interpostos pelas partes contra qualquer decisão judicial para esclarecer obscuridade ou eliminar contradição, suprir omissão de ponto ou questão sobre o qual devia se pronunciar o juiz de ofício ou a requerimento, ou ainda para corrigir erro material é correto afirmar:","a) Os embargos de declaração suspendem o prazo para a interposição o recurso. | b) Os embargos de declaração serão opostos, no prazo de 10 dias, em petição dirigida ao juiz, com indicação do erro, obscuridade, contradição ou omissão, e não se sujeitam a preparo. | c) O juiz decidirá os embargos de declaração opostos sem manifestação previa do embargado, ainda que o eventual acolhimento dos embargos possa ensejar modificação da decisão questionada. | d) Na reiteração de embargos de declaração manifestamente protelatórios, a multa será elevada a até dez por cento sobre o valor atualizado da causa, e a interposição de qualquer recurso ficará, em regra, condicionada ao depósito prévio do valor da multa. | e) Quando manifestamente protelatórios os embargos de declaração, o juiz ou o tribunal, em decisão fundamentada, condenará o embargante a pagar ao embargado multa não excedente a um por cento sobre o valor atualizado da causa.",d,2017
"Sobre a Defensoria Pública, na esteira da Lei Complementar nº 132/2009, é correto afirmar que o instrumento de transação, mediação ou conciliação referendado pelo Defensor Público valerá como título executivo","a) judicial, ainda que celebrado com pessoa jurídica de direito público. | b) extrajudicial, ainda que celebrado com pessoa jurídica de direito público. | c) judicial, salvo se celebrado com pessoa jurídica de direito público. | d) extrajudicial, salvo se celebrado com pessoa jurídica de direito público. | e) judicial se também for referendado pelo Ministério Público, ainda que celebrado com pessoa jurídica de direito público.",b,2017
"Com relação à prova documental, a legislação processual civil sobre a matéria estabelece:","a) Quando intimada para se manifestar sobre documento constante dos autos, poderá a parte impugná-lo como meio de prova, o que significa alegar sua falsidade. | b) Nos casos em que a lei exigir documento público como da substância do ato, se a prova legal existir validamente, o juiz poderá admitir outros meios de prova, em atenção ao princípio do livre convencimento motivado. | c) Quando o documento particular contiver declaração de ciência de determinado fato, incumbirá ao signatário o ônus de provar a veracidade ou não do fato contido no documento. | d) Caso haja arguição de falsidade de documento juntado com a inicial, independentemente de pedido de declaração de falsidade incidental, será feito o exame pericial pertinente, ainda que o autor concorde em retirar o documento dos autos, no prazo de réplica. | e) Incumbe ao réu instruir a contestação com os documentos destinados a provar suas alegações e, a critério do juiz, após expressa justificativa do motivo de impedimento de apresentação anterior, avaliar a possibilidade de juntada de documentos em momento posterior.",e,2017
"Sobre formação, suspensão e extinção do processo, a legislação processual civil estabelece:","a) A ação é considerada proposta quando do protocolo da petição inicial, mas somente a citação válida induz litispendência, torna litigiosa a coisa e constitui o devedor em mora, inclusive no caso de inadimplemento de obrigações decorrentes de ato ilícito. | b) Havendo morte do autor, sendo transmissível o direito em litígio e não tendo sido ajuizada a ação de habilitação, o juiz determinará a suspensão do processo e a intimação de seu espólio, de quem for o sucessor ou, se for o caso, dos herdeiros, pelos meios de divulgação que reputar mais adequados, para que manifestem interesse na sucessão processual e promovam a respectiva habilitação no prazo designado, sob pena de extinção do processo sem resolução de mérito. | c) Durante a suspensão do processo é vedado praticar qualquer ato processual, podendo o juiz, mesmo no caso de arguição de impedimento e de suspeição, determinar a realização de atos urgentes a fim de evitar dano irreparável. | d) Se o conhecimento do mérito depender de verificação da existência de fato delituoso, o juiz deverá determinar a suspensão do processo até que se pronuncie a justiça criminal, pelo prazo máximo de um ano, ao final do qual incumbirá ao juiz cível examinar incidentemente a questão prévia. | e) Havendo falecimento de qualquer das partes, proceder-se-á à habilitação, na instância em que estiver, suspendendo-se, a partir de então, o processo para processamento da habilitação, com citação dos requeridos e, se necessário, dilação probatória, que, independentemente da espécie, será feita nos autos do processo principal.",b,2017
"Em relação à execução contra a Fazenda Pública, considere as afirmativas abaixo.I. É cabível a execução por título extrajudicial contra a Fazenda Pública, hipótese em que será citada para opor embargos no prazo de 30 dias.II. No cumprimento de sentença que impuser à Fazenda Pública a obrigação de pagar quantia certa, o exequente não precisará apresentar demonstrativo discriminado e atualizado do crédito.III. Dentre as matérias que podem ser alegadas pela Fazenda Pública em impugnação ao cumprimento de sentença estão a ilegitimidade de parte, a inexigibilidade da obrigação e o excesso de execução.IV. Se a impugnação ao cumprimento de sentença for parcial, a parte não questionada pela executada não poderá ser, desde logo, objeto de cumprimento.Está correto o que se afirma APENAS em",a) I e IV. | b) I e II. | c) I e III. | d) II e III. | e) III e IV.,c,2017
"Em relação às tutelas provisórias, de urgência e da evidência, considere os enunciados seguintes:I. A tutela provisória de urgência, se cautelar, só pode ser concedida em caráter antecedente, podendo a qualquer tempo ser revogada ou modificada.II. A tutela de urgência de natureza cautelar pode ser efetivada mediante arresto, sequestro, arrolamento de bens, registro de protesto contra alienação de bem e qualquer outra medida idônea para asseguração do direito.III. Entre outros motivos, a tutela da evidência será concedida, independentemente da demonstração de perigo de dano ou de risco ao resultado útil do processo, se se tratar de pedido reipersecutório fundado em prova documental adequada do contrato de depósito, caso em que será decretada a ordem de entrega do objeto custodiado, sob cominação de multa. IV. Para a concessão da tutela de urgência, o juiz deve, conforme o caso, exigir caução real ou fidejussória idônea para ressarcir os danos que a outra parte possa vir a sofrer, só podendo a garantia ser dispensada se os requerentes da medida forem menores ou idosos com mais de sessenta anos.Está correto o que se afirma APENAS em","a) II e III. | b) I e II. | c) I, II e IV. | d) II, III e IV. e) I, II e III.",a,2017
"Em relação à ação rescisória,","a) não é cabível, por violação manifesta à norma jurídica, contra decisão baseada em enunciado de súmula ou acórdão proferido em julgamento de casos repetitivos, que não tenha considerado a existência de distinção entre a questão discutida no processo e o padrão decisório que lhe deu fundamento. | b) só se pode ajuizá-la de decisões que tenham resolvido o mérito e transitadas em julgado. | c) há erro de fato quando a decisão rescindenda admitir fato inexistente ou quando considerar inexistente fato efetivamente ocorrido, sendo dispensável que o fato não represente ponto controvertido sobre o qual o juiz deveria ter-se pronunciado. d) pode ter por objeto apenas um capítulo da decisão. | e) sua propositura impede como regra o cumprimento da decisão rescindenda, até seu final julgamento.",d,2017
"Para que o Supremo Tribunal Federal examine a admissão do recurso extraordinário, o recorrente deverá demonstrar a repercussão geral das questões constitucionais discutidas no caso, isto é, a existência de questões relevantes do ponto de vista econômico, político, social ou jurídico que ultrapassem os interesses subjetivos do processo. Há casos, no entanto, nos quais se entende que há repercussão geral sem que seja necessária argumentação que demonstre a existência dessas questões que ultrapassem os interesses subjetivos do caso. Nesse sentido, haverá repercussão geral sempre que",a) o parecer do Procurador-Geral da República for favorável à admissão. | b) a União for parte do processo. | c) o caso envolver direitos fundamentais. | d) os preceitos constitucionais fundamentais forem questionados. | e) o recurso impugnar acórdão que contrarie súmula do Supremo Tribunal Federal.,e,2017
"Acerca da coisa julgada, considere:I. Denomina-se coisa julgada formal a autoridade que torna imutável e indiscutível a decisão de mérito não mais sujeita a recurso.II. A verdade dos fatos faz coisa julgada, quando estabelecida como fundamento da sentença.III. A sentença faz coisa julgada às partes entre as quais é dada, e em relação a terceiros juridicamente interessados.IV. Os motivos não fazem coisa julgada, ainda que importantes para determinar o alcance da parte dispositiva da sentença.V. Transitada em julgado a decisão de mérito, consideram-se formuladas e rejeitadas todas as defesas que a parte poderia opor tanto ao acolhimento quanto à rejeição do pedido.Está correto o que se afirma APENAS em",a) I e III. | b) I e IV. | c) II e III. | d) II e V. | e) IV e V.,e,2017
"Em ação de indenização por danos morais movida por Cláudio contra Amélia, foi concedida ao autor a gratuidade da justiça.Nesse caso, vindo o pedido a ser julgado totalmente improcedente, o autor","a) deverá ser condenado ao pagamento das despesas processuais e de honorários de sucumbência, mas as obrigações decorrentes de sua sucumbência não poderão jamais ser exigidas. | b) não deverá ser condenado ao pagamento das despesas processuais e de honorários, exceto se for reputado litigante de má-fé. | c) não deverá ser condenado ao pagamento das despesas processuais e de honorários, nem mesmo se for reputado litigante de má-fé. | d) não deverá ser condenado ao pagamento das despesas processuais, mas poderá ser condenado ao pagamento de honorários se for reputado litigante de má-fé. | e) deverá ser condenado ao pagamento das despesas processuais e de honorários, mas as obrigações decorrentes de sua sucumbência ficarão sob condição suspensiva de exigibilidade.",e,2017
"Sobre as provas, segundo as normas do novo Código de Processo Civil, considere:I. É assegurado à parte requerer o próprio depoimento pessoal, assim como o da parte contrária.II. A confissão judicial faz prova contra o confitente e em prejuízo dos litisconsortes, caso se trate de litisconsórcio unitário.III. Cabe à parte que alegar direito municipal, estadual, estrangeiro ou consuetudinário provar-lhe-á o teor e a vigência, independentemente de determinação do juiz.IV. Quando contiver declaração de ciência de determinado fato, o documento particular prova a ciência, mas não o fato em si, incumbindo o ônus de prová-lo ao interessado em sua veracidade.V. A nota escrita pelo credor em qualquer parte de documento representativo de obrigação, ainda que não assinada, faz prova em benefício do devedor.Está correto o que consta APENAS em",a) I e V. | b) II e III. | c) IV e V. | d) II e IV. | e) I e III.,c,2017
"Considere o novo Código de Processo Civil para responder a questão.Em ação de cobrança de valor estimado e não irrisório, seu autor, na fase de conhecimento, formulou petição na qual deliberadamente alterou a verdade dos fatos. Essa conduta é considerada","a) litigância de má-fé, podendo ser apenada com multa de até 1% do valor corrigido da causa. | b) litigância de má-fé, podendo ser apenada com multa, que deverá ser superior a 1% e inferior a 10% do valor corrigido da causa. | c) litigância de má-fé, podendo ser apenada com multa de até 20% do valor corrigido da causa. | d) ato atentatório à dignidade da justiça, podendo ser apenada com multa de até 1% do valor corrigido da causa. | e) ato atentatório à dignidade da justiça, podendo ser apenada com multa de até 20% do valor corrigido da causa.",b,2017
"Considere o novo Código de Processo Civil para responder a questão.Acerca da jurisdição e da ação,","a) carece de interesse o autor da ação que se limita a pleitear a declaração da autenticidade de documento. | b) é permitido pleitear direito alheio em nome próprio, independentemente de autorização normativa, desde que demonstrado interesse. | c) é inadmissível a ação meramente declaratória caso tenha ocorrido a violação do direito. | d) o interesse do autor pode se limitar à declaração do modo de ser de uma relação jurídica. | e) havendo substituição processual, ao substituído não será admitido intervir como assistente litisconsorcial.",d,2017
"A respeito dos procedimentos especiais, do sistema de precedentes e do cumprimento de sentença, é correto:","a) A ação monitória, inspirada no direito italiano, tem lugar para o exercício de direito subjetivo, vislumbrado a partir de prova escrita sem eficácia de título executivo, em desfavor de devedor capaz, cuja cognição judicial se limita ao pagamento de quantia em dinheiro e à entrega de coisa fungível ou infungível ou de bem móvel ou imóvel. | b) Embora o STJ possua orientação de que constitui mera detenção a ocupação por particular de área pública sem autorização expressa e legítima do titular do domínio, entende cabível o manejo dos interditos possessórios em face de outros particulares para a defesa da posse. | c) Quando versar sobre levantamento de dinheiro, o cumprimento provisório de sentença impugnada por recurso desprovido de efeito suspensivo se sujeita a caução suficiente e idônea. Contudo, até o limite de sessenta salários mínimos, a caução será dispensada quando o credor demonstrar sua necessidade e o crédito for de natureza alimentar. | d) O incidente de resolução de demandas repetitivas – IRDR tem natureza jurídica de incidente processual e foi inspirado no sistema de common law norte-americano. Cuida-se de inovação no mecanismo de uniformização da jurisprudência brasileira e visa firmar entendimento sobre matéria de direito material ou processual. | e) O débito alimentar que autoriza a prisão civil do devedor de alimentos é aquele que compreende até as três prestações anteriores ao ajuizamento da execução e as que se vencerem no curso do processo, sendo a única sanção admitida em decorrência do inadimplemento, enquanto forma de se evitar o bis in idem.",b,2017
O Novo Código de Processo Civil,"a) exige do juiz, sempre que inverter o ônus da prova, que dê oportunidade à parte para se desincumbir do ônus que lhe tenha atribuído. | b) prevê que a distribuição diversa do ônus da prova também pode ocorrer por convenção das partes, desde que celebrada durante o processo. | c) extingue a ação cautelar de produção antecipada de provas, não sendo mais possível a dilação probatória em caráter antecedente. | d) adota com exclusividade a distribuição dinâmica do ônus da prova. | e) admite a utilização de prova produzida em outro processo, devendo o juiz, contudo, atribuir a ela o mesmo valor dado no processo originário.",a,2017
"Sobre o mandado de segurança, considere:I. Quando o direito ameaçado ou violado couber a várias pessoas, a utilização do mandado de segurança depende do seuajuizamento conjunto por todas elas, em litisconsórcio ativo.II. O direito de requerer mandado de segurança extinguir-se-á decorridos 90 dias, contados da ciência, pelo interessado, doato impugnado.III. O titular de direito líquido e certo decorrente de direito, em condições idênticas, de terceiro poderá impetrar mandado de segurançaa favor do direito originário, se o seu titular não o fizer, no prazo de 30 dias, quando notificado judicialmente.IV. É cabível mandado de segurança contra os atos de gestão comercial praticados pelos administradores de empresaspúblicas, de sociedade de economia mista e de concessionárias de serviço público.V. Das decisões em mandado de segurança proferidas em única instância pelos tribunais cabe recurso especial eextraordinário, nos casos legalmente previstos, e recurso ordinário, quando a ordem for denegada.É correto o que consta APENAS em",a) I e II. | b) I e III. | c) II e IV. | d) III e V. | e) IV e V.,d,2017
