Perguntas,Alternativas,Resposta,Ano
"Joaquim fez com Norberto contrato de promessa de compra e venda para adquirir deste um imóvel por R$ 200.000: Joaquim deu R$ 150.000 de sinal e pretendia conseguir financiamento dos R$ 50.000 restantes em uma instituição bancária. Segundo cláusula do contrato que regulava o negócio, em caso de inexecução por culpa do comprador, este perderia o sinal em favor do vendedor. Por desídia de Joaquim, que não apresentou todos os documentos exigidos pela instituição bancária, o financiamento não foi aprovado, de maneira que o contrato não pôde ser cumprido. Joaquim buscou ajuda na justiça comum.Considerando essa situação hipotética, assinale a opção correta de acordo com a legislação pertinente e a posição dos tribunais superiores.","a) Joaquim deverá alegar prejuízo para exigir de Norberto a devolução do sinal, mesmo existindo previsão contratual. | b) Já que Norberto recebeu os R$ 150.000 adiantados e teve a oportunidade de aplicá-los no mercado de capitais, Joaquim deverá ser restituído do valor dado de sinal acrescido de correção com base no rendimento da caderneta de poupança. | c) Mesmo que comprove perdas e danos pelo negócio não concluído, Norberto não poderá exigir indenização suplementar. | d) Joaquim perderá os R$ 150.000 para Norberto e não há, por parte do juiz da causa, a possibilidade de se reduzir o montante perdido. | e) Conforme o STJ, é possível reduzir a perda de Joaquim, já que, nesse caso, a diferença entre o valor inicial pago e o total do negócio pode gerar enriquecimento sem causa para Norberto.",e,2018
"Com base na jurisprudência do STJ, assinale a opção correta, a respeito de locação de imóveis urbanos.","a) É impenhorável o bem de família pertencente a fiador em contrato de locação. | b) Em contrato de locação, as benfeitorias voluptuárias não são passíveis de indenização; finda a locação, essas benfeitorias podem ser levantadas pelo locatário, desde que a sua retirada não afete a estrutura nem a substância do imóvel. | c) Nos contratos de locação, a inclusão de cláusulas de renúncia à indenização das benfeitorias e de direito de retenção é ilegal. | d) Benfeitorias necessárias serão indenizáveis apenas se autorizadas pelo locador. | e) Se o locatário estiver em situação de vulnerabilidade, aplica-se o CDC ao contrato de locação.",b,2018
"Em relação ao direito de família e ao direito das sucessões, julgue o item subsequente.O bem de família é constituído voluntariamente e visa proteger o ente familiar, de maneira que, se dissolvida a sociedade conjugal, fica extinto o bem de família.",Errado | Certo,e,2018
"À luz da legislação e da jurisprudência dos tribunais superiores, julgue o item a seguir, a respeito dos direitos da personalidade, do direito de família, dos direitos reais e da prescrição.Prescreve em cinco anos, a contar do dia seguinte ao do vencimento da prestação, o prazo para a cobrança de taxa condominial ordinária ou extraordinária constante em instrumento público ou particular.",Errado | Certo,c,2018
"Julgue o item a seguir, à luz da Lei de Introdução ao Código Civil — Lei de Introdução às Normas do Direito Brasileiro. 
O intervalo temporal entre a publicação e o início de vigência de uma lei denomina-se vacatio legis.",Errado | Certo,c,2018
"Julgue o seguinte item, relativo ao domicílio.Têm domicílio necessário o incapaz, o servidor público, o militar, o marítimo e o preso.",Errado | Certo,c,2018
"Joaquim, que era casado com Sônia no regime de comunhão parcial de bens, faleceu deixando apenas uma casa adquirida onerosamente quando do casamento. O falecido não deixou bens particulares. O casal residia no imóvel e não teve filhos, mas Joaquim tinha um filho de relacionamento anterior. Acerca dessa situação hipotética e dos direitos sucessórios, assinale a opção correta.","a) Por ter sido o imóvel adquirido onerosamente na constância do casamento, o filho de Joaquim não concorre na sucessão legítima, sendo Sônia a única herdeira do imóvel. | b) Sônia concorre na sucessão legítima com o filho de Joaquim, mas não terá direito à sua cota-parte do imóvel decorrente do regime de bens do casamento. | c) Tendo sido a casa adquirida na constância do casamento, Sônia concorre na sucessão legítima com o filho de Joaquim, inclusive com o direito de habitação. | d) Sônia não concorre na sucessão legítima com o filho de Joaquim, mas tem o direito real de habitação. | e) Conforme jurisprudência do STJ, Sônia somente tem o direito real de habitação se proceder ao registro no cartório de imóveis.",d,2018
"Nonato ficou desempregado e deixou de pagar as prestações do financiamento de sua única casa. Na iminência de ter a sua residência leiloada e sem outro local para morar com a família, Nonato procurou Raimundo e a ele vendeu o seu veículo por R$ 5.000; o valor de mercado do veículo era R$ 25.000 e Raimundo sabia da desesperada situação financeira de Nonato. Três anos depois, Nonato procurou a Defensoria Pública com o intuito de reaver o seu veículo.Com referência a essa situação hipotética, assinale a opção correta.","a) Operou-se a decadência para discutir a venda do veículo: o prazo decadencial para anular o negócio jurídico em virtude de vício de consentimento é de dois anos. | b) O negócio jurídico realizado por Nonato e Raimundo é anulável pelo vício de consentimento da lesão. | c) Trata-se de anulação de negócio jurídico por vício de consentimento, então, dessa forma, não é possível a revisão do contrato para que Raimundo pague pelo veículo o valor de mercado da época da realização do negócio. | d) O negócio jurídico é anulável pelo dolo, já que Raimundo se aproveitou da situação desesperadora de Nonato. | e) O caso é de anulação de negócio jurídico pelo estado de perigo: Nonato, sob premente perigo de perder seu único imóvel, assumiu obrigação excessivamente onerosa.",b,2018
"À luz da legislação e da jurisprudência dos tribunais superiores, julgue o item a seguir, a respeito dos direitos da personalidade, do direito de família, dos direitos reais e da prescrição.A obrigação dos avós de prestar alimentos aos netos possui natureza complementar e subsidiária, somente surgindo em caso de comprovação da impossibilidade total ou parcial dos dois genitores de proverem os alimentos de seus filhos.",Errado | Certo,c,2018
"Julgue o item a seguir, à luz da Lei de Introdução ao Código Civil — Lei de Introdução às Normas do Direito Brasileiro. Lei em vigor tem efeito imediato e geral, respeitados o ato jurídico perfeito, o direito adquirido e a coisa julgada.",Errado | Certo,c,2018
"Acerca dos direitos da personalidade, julgue o item que se segue.O pseudônimo adotado para atividades lícitas goza da mesma proteção que se dá ao nome.",Errado | Certo,c,2018
"Julgue o seguinte item, relativo ao domicílio.Domicílio corresponde ao lugar onde a pessoa estabelece a sua residência com ânimo definitivo.",Errado | Certo,c,2018
"Em relação ao direito de família e ao direito das sucessões, julgue o item subsequente.É reconhecido o direito sucessório do cônjuge sobrevivente separado de fato há mais de dois anos, caso ele prove que, sem culpa sua, a convivência se tornou impossível.",Errado | Certo,c,2018
"De acordo com a jurisprudência do Supremo Tribunal Federal (STF) e do STJ acerca da união estável e casamento, assinale a opção correta.","a) É possível o reconhecimento da união estável entre pessoas do mesmo sexo, sendo vedado o casamento civil. | b) A união estável homoafetiva é vedada no ordenamento jurídico brasileiro: união estável consiste de uma relação entre homem e mulher, contínua e duradoura, com o objetivo de constituição de família. | c) Como não se trata de entidade familiar, a relação entre pessoas do mesmo sexo é uma sociedade de fato, inclusive com competência da vara cível, e não da de família, para eventual ajuizamento de ação. | d) A união entre duas pessoas do mesmo sexo é reconhecida como entidade familiar, com convivência pública, contínua, duradoura, com o objetivo de constituição de família, e é de competência da vara de família o ajuizamento de eventual ação a respeito. | e) Diferentemente do instituto do casamento, a companheira ou o companheiro, na vigência da união estável, participará da sucessão do outro apenas quanto aos bens adquiridos onerosamente.",d,2018
"Roberto abandonou o lar e sua companheira, Francisca, no Recife – PE e foi para São Paulo – SP, deixando um imóvel urbano de 120 m2 , adquirido onerosamente na constância da união estável, mas registrado no cartório de imóveis apenas no nome de Roberto. Francisca não tinha outra propriedade imóvel e residiu no local ininterruptamente e sem oposição. Após três anos, Roberto voltou ao Recife – PE com o propósito de retirar Francisca do imóvel.Considerando essa situação hipotética, assinale a opção correta.","a) Francisca não terá direito ao imóvel, uma vez que o bem estava registrado apenas no nome de Roberto. | b) Francisca terá direito à metade do imóvel caso comprove que contribuiu financeiramente para a sua aquisição na constância da união estável. | c) Roberto, por ter abandonado o lar, não terá direito ao imóvel, porque Francisca usucapiu o bem. | d) Roberto terá direito ao imóvel, porque, para Francisca usucapir o bem, ela teria de atender ao requisito temporal mínimo de cinco anos. | e) A residência do casal deverá ser partilhada na proporção de 50% para cada companheiro, tendo em vista que, em se tratando de união estável, aplica-se o regime de comunhão parcial de bens.",c,2018
"De acordo com o Código Civil e considerando o entendimento doutrinário acerca das pessoas naturais, das obrigações e da prescrição e decadência, julgue o item a seguir.A renúncia a prazo decadencial fixado em lei somente será considerada válida se for feita de modo expresso e na forma escrita.",Errado | Certo,e,2018
"À luz da legislação e da jurisprudência dos tribunais superiores, julgue o item a seguir, a respeito dos direitos da personalidade, do direito de família, dos direitos reais e da prescrição.O companheiro sobrevivente tem legitimidade para requerer medida judicial para que cesse lesão a direito da personalidade da pessoa falecida com quem possuía união estável.",Errado | Certo,e,2018
"João, ao falecer, deixou Maria, sua esposa, com quem era casado sob o regime de comunhão parcial de bens, e dois filhos. Ao tempo do seu passamento, ele possuía alguns bens comuns com sua esposa e outros particulares.Nessa situação hipotética, conforme a jurisprudência dos tribunais superiores,caso tenha sido beneficiada por testamento deixado por João, Maria perderá automaticamente o direito à legítima.",Errado | Certo,e,2018
"Acerca dos direitos da personalidade, julgue o item que se segue.O nome da pessoa pode ser empregado por outrem em publicações ou representações que a exponham ao desprezo público, desde que não haja intenção difamatória.",Errado | Certo,e,2018
"Julgue o item a seguir, à luz da Lei de Introdução ao Código Civil — Lei de Introdução às Normas do Direito Brasileiro. Se a lei não dispuser em sentido diverso, a sua vigência terá início noventa dias após a data de sua publicação.",Errado | Certo,e,2018
"Acerca dos direitos da personalidade, julgue o item que se segue.É proibida, ainda que com objetivo científico ou altruístico, a disposição gratuita do próprio corpo, no todo ou em parte, para depois da morte.",Errado | Certo,e,2018
"Quando caminhava pelo acostamento de uma via pública,
Francisco foi atropelado por veículo de propriedade de uma
locadora de veículos conduzido por Pedro. Em razão do acidente,
Francisco sofreu fratura do fêmur e ficou internado por um mês.
As lesões por ele sofridas geraram debilidade permanente,
que o impedem de trabalhar, e cicatrizes na perna, que lhe
causam constrangimento.
Nessa situação hipotética, conforme a legislação aplicável e
a jurisprudência dos tribunais superiores,","a) Francisco não pode cumular pedido de compensação por danos morais e estéticos, porquanto os danos estéticos estão incluídos nos danos morais. | b) se Francisco não comprovar o valor auferido por seu trabalho, o juiz poderá determinar que a eventual indenização arbitrada seja paga de uma só vez, mesmo contra a vontade da vítima. | c) a locadora de veículos e Pedro são solidariamente responsáveis pelos danos causados a Francisco. | d) caso Francisco viesse a óbito, cessariam seus direitos da personalidade e seus pais não poderiam pleitear perdas e danos. | e) a debilidade permanente causada a Francisco pode dar causa ao pagamento de pensão alimentícia pela causadora do dano, no valor de no máximo um salário mínimo, até ele completar sessenta e cinco anos de idade.",c,2017
"Acerca do instituto da tomada de decisão apoiada, assinale a opçãocorreta.","a) Não é possível ao juiz designar apoiadores em substituição àqueles indicados. | b) A curatela não pode substituir a tomada de decisão apoiada, ainda que ocorra planejamento pessoal do beneficiário nesse sentido. | c) O beneficiário desse instituto conserva sua capacidade de autodeterminação em relação aos atos da vida civil, salvo aqueles previstos no acordo de tomada de decisão apoiada. | d) Tal instituto é aplicável aos casos de pessoas com deficiência que se enquadrem no conceito de relativamente incapazes. | e) A decisão tomada por pessoa apoiada é válida contra terceiros, com restrições, ainda que não figure nos limites do acordo.",c,2017
"Silas e Laura conviveram em regime de união estável
a partir de 2005, sem contrato escrito, e tiveram dois filhos,
Artur e Bruno. Laura faleceu, e, até então, existia um único bem
adquirido durante a convivência dela com Silas. Após o falecimento
de Laura, Silas, em 2012, à época com sessenta anos de idade,
casou-se com Beatriz, sob o regime da separação de bens.
Dessa união não advieram filhos. Transcorridos alguns anos,
Silas faleceu e deixou o mesmo bem para inventariança. Então,
Artur e Bruno ingressaram em juízo para serem imitidos na posse.
Considerando essa situação hipotética à luz do Código Civil,
assinale a opção correta.","a) Era obrigatória, para a celebração do casamento entre Silas e Beatriz, a adoção do regime da separação de bens. | b) Aplica-se às relações patrimoniais entre Silas e Laura o regime da comunhão parcial de bens. | c) Na sucessão de Laura, Silas tem direito a metade da herança, respeitada sua meação. | d) Beatriz não terá assegurado seu direito real de habitação em decorrência do regime de bens do casal.",b,2017
"De acordo com a legislação de regência e o entendimento dos tribunais superiores, julgue o próximo item.Uma lei nova, ao revogar lei anterior que regulamentava determinada relação jurídica, não poderá atingir o ato jurídico perfeito, o direito adquirido nem a coisa julgada, salvo se houver determinação expressa para tanto.",Errado | Certo,e,2017
"A respeito do assunto objeto do texto precedente, julgue o item que se segue, tendo como referência o entendimento dos tribunais superiores. A anulação de registro espontâneo de paternidade pelo pai socioafetivo é admitida na hipótese de “adoção à brasileira”, ainda que esta seja fonte de vínculo socioafetivo entre as partes, haja vista tratar-se de negócio jurídico fundamentado na mera liberalidade e realizado à margem do ordenamento pátrio.",Errado | Certo,e,2017
"Uma construtora realizou parcelamento de solo urbano, mediante loteamento, sem observância das disposições legais. Nesse caso, de acordo com o entendimento do STJ,","a) o município tem responsabilidade solidária pela regularização do loteamento, devendo pagá-la ainda que o loteador possa fazê-lo. | b) a responsabilidade do município em regularizar o loteamento, embora discricionária, é de execução imediata. | c) a regularização do loteamento deverá ser decidida em ação civil pública. | d) o poder da administração pública de regularizar o loteamento é discricionário. | e) o município terá o poder-dever para regularizar o loteamento.",e,2017
"No que se refere a prescrição e decadência em desfavor de um indivíduo de dezessete anos de idade, assinale a opção correta.",a) Correm normalmente tanto os prazos prescricionais como os decadenciais. | b) Os prazos prescricionais somente se iniciam quando o indivíduo completar dezoito anos de idade. | c) Adota-se tanto para os prazos prescricionais quanto para os decadenciais o prazo de dez anos. | d) Não correm os prazos prescricionais nem decadenciais.,a,2017
"Em 20/5/2014, o carro conduzido por Fernando foi atingido na traseira pelo automóvel conduzido por Rafael, o qual não respeitou sinalização de parada obrigatória. Os dois convencionaram que Fernando apresentaria a Rafael três orçamentos dos reparos no automóvel e que Rafael lhe pagaria o de menor valor. No dia 2/6/2014, Fernando, então, apresentou os três orçamentos, mas Rafael recusou-se a efetuar o pagamento, sob o argumento de que os valores estavam muito altos. Em 10/6/2014, Rafael fez contraproposta, que não foi aceita por Fernando. Fernando, então, ingressou com ação de cobrança e, em 14/6/2014, Rafael foi citado. Após o regular trâmite do processo, o juiz reconheceu a culpa de Rafael e o condenou, em 2/3/2015, a pagar quantia certa a Fernando.Considerando-se o disposto no Código Civil e a jurisprudência do Superior Tribunal de Justiça, nessa situação hipotética o termo inicial dos juros de mora é",a) 14/6/2014. | b) 2/3/2015. | c) 20/5/2014. | d) 2/6/2014. | e) 10/6/2014.,c,2017
"Acerca da vigência, aplicação, interpretação e integração das leis bem como da sua eficácia no tempo e no espaço, julgue os itens a seguir.A lei do país em que a pessoa for domiciliada determina as regras sobre o começo e o fim de sua personalidade.",Errado | Certo,c,2017
"De acordo com a classificação doutrinária dos bens, o valor pago a título de aluguel ao proprietário de um imóvel é denominado",a) fruto. | b) pertença. | c) benfeitoria. | d) imóvel por acessão. | e) produto.,a,2017
"Com referência à disciplina constitucional dos bens públicos, assinale a opção correta.","a) As terras tradicionalmente ocupadas pelos índios são exemplos de bens de uso especial e pertencem aos estados. | b) As terras devolutas, não se encontrando afetadas a nenhuma finalidade pública específica, são bens públicos dominiais. | c) Salvo a hipótese de usucapião especial para fins de moradia prevista na CF, não é permitido usucapião de bens públicos. | d) A utilização dos bens de uso comum do povo, os quais são destinados à utilização geral pelos indivíduos, não pode sofrer restrições por ato do poder público. | e) Os bens de uso especial são aqueles que, por ato formal da administração pública, são destinados à execução dos serviços administrativos e serviços públicos em geral.",b,2017
"Acerca das associações, das sociedades e das fundações, julgue o item seguinte, com base no Código Civil.Na extinção de associação, os valores referentes às quotas dos associados não são revertidas a eles, visto que associações não possuem fins econômicos.",Errado | Certo,e,2017
"A respeito de contratos civis e direito sucessório, julgue o item subsequente, com base no Código Civil.A doação de ascendente para descendentes importa adiantamento do que lhes couber por herança, porém não importará adiantamento se o doador expressamente dispensar a colação.",Errado | Certo,c,2017
"A respeito de bens públicos, julgue os itens subsequentes.Os bens públicos dominicais são inalienáveis.",Errado | Certo,e,2017
"No que se refere às pessoas jurídicas, julgue os itens que se seguem.Decai em três anos o direito de anular a constituição das pessoas jurídicas de direito privado.",Errado | Certo,c,2017
"Aos setenta anos de idade, Roberto, viúvo, com três filhos maiores, sendo um deles incapaz, pretende firmar testamento a fim de dispor, após sua morte, dos bens de que é proprietário.Nessa situação,","a) a sucessão testamentária só poderá ser realizada mediante testamento público. | b) Roberto só poderá dispor, no testamento, de até vinte e cinco por cento de seus bens. | c) a sucessão testamentária depende da anuência dos filhos capazes e do representante legal do incapaz. | d) a idade de Roberto não é fato impeditivo para firmar testamento. | e) a existência de filho incapaz impede a sucessão testamentária.",d,2017
"Conforme a Lei de Introdução às Normas do Direito Brasileiro,","a) como regra, a lei revogada se restaura quando a lei revogadora perde sua vigência, instituto conhecido como repristinação. | b) quando a lei for omissa, o juiz decidirá o caso de acordo com a analogia, os costumes e os princípios gerais de direito. | c) as correções a texto de lei já em vigor não são consideradas lei nova. | d) toda lei entra em vigor no país quarenta e cinco dias depois de oficialmente publicada, sem exceção.",b,2017
"Se, após uma tempestade, uma árvore cair sobre um veículo e causar danos a alguém, esse evento será classificado como",a) ato fato jurídico. | b) ato unilateral. | c) negócio jurídico. | d) fato jurídico em sentido estrito. | e) ato jurídico em sentido estrito.,d,2017
"Acerca do direito das coisas, assinale a opção correta à luz
do Código Civil e do entendimento doutrinário sobre o tema.","a) Caso seja instituído o usufruto em favor de dois usufrutuários, o falecimento de um deles gerará de pleno direito o acréscimo ao sobrevivente. b) Ao efetuar o desdobramento da posse, o proprietário perde a condição de possuidor. | c) Para fins de proteção possessória, deve ser demonstrado algum vício objetivo da posse, não sendo imprescindível a constatação de má-fé do esbulhador. | d) O conceito de multipropriedade, que perpassa a análise de uso compartilhado, fere o atributo de exclusividade da propriedade.",c,2017
"A empresa Bebidas Bom Preço Ltda. celebrou com
uma empresa de alimentos, por prazo determinado, contrato de
comodato cujo objeto era o empréstimo de um freezer. Era dever da
comodatária armazenar somente produtos adquiridos da comodante.
Nessa situação hipotética, conforme a legislação aplicável ao caso
e o entendimento doutrinário sobre o tema,","a) por ter natureza pessoal, o contrato de comodato não se estenderá no caso de sucessão empresarial da empresa comodatária. | b) a comodante não poderá suspender o uso da coisa antes do término do prazo do contrato, ainda que demonstre necessidade imprevista e urgente. | c) o negócio jurídico perfez-se com a assinatura do contrato. | d) a empresa comodatária pode cobrar da empresa comodante as despesas referentes ao uso e ao gozo da coisa emprestada. | e) a cláusula de exclusividade acerca dos produtos que devem ficar armazenados no freezer não poderia ter sido estipulada.",a,2017
"Aparelho de ressonância magnética adquirido pela prefeitura de determinado município e localizado em hospital de mesma municipalidade classifica-se, quanto à sua destinação, como bem público",a) dominical. | b) desafetado. | c) de uso especial. | d) municipal. | e) de uso comum do povo.,c,2017
"Um motociclista ultrapassou um sinal vermelho e colidiu com uma ambulância do corpo de bombeiros. A moto e a ambulância foram consideravelmente danificadas, e o motociclista, que teve sequelas permanentes em decorrência do acidente, acionou judicialmente o ente estadual para pedir reparação por danos, alegando que a responsabilidade do estado seria objetiva por envolver veículo público oficial — no caso, a ambulância. Considerando essa situação hipotética, julgue o item a seguir, referente à responsabilidade civil do Estado.Caso a ambulância envolvida no acidente seja de uma fundação de saúde, e não do corpo de bombeiros, não será possível atribuir à fundação responsabilidade objetiva, ainda que a vítima não tivesse concorrido para o evento danoso, pois entidades da administração indireta prestadoras de serviço público não respondem objetivamente pela reparação de danos a terceiros.",Errado | Certo,e,2017
"Um motociclista ultrapassou um sinal vermelho e colidiu com uma ambulância do corpo de bombeiros. A moto e a ambulância foram consideravelmente danificadas, e o motociclista, que teve sequelas permanentes em decorrência do acidente, acionou judicialmente o ente estadual para pedir reparação por danos, alegando que a responsabilidade do estado seria objetiva por envolver veículo público oficial — no caso, a ambulância. Considerando essa situação hipotética, julgue o item a seguir, referente à responsabilidade civil do Estado.Nos casos em que a responsabilidade estatal for objetiva, a responsabilização do ente público causador do dano ocorrerá independentemente de culpa do agente.",Errado | Certo,c,2017
"Ana, aflita com a fuga de seu cão, espalhou, nas imediações de sua residência, avisos públicos prometendo pagar recompensa em dinheiro no valor de R$ 1.000 para quem fornecesse informações seguras a respeito do paradeiro do animal. Com base nessa situação hipotética, assinale a opção correta.","a) O ato de promessa de recompensa praticado por Ana tem natureza bilateral. | b) Ana poderá revogar a promessa, mesmo após o animal ser localizado, pois a promessa constitui ato unilateral. | c) Se duas pessoas informarem a Ana, ao mesmo tempo, a respeito da localização do cão, deverá ser realizado sorteio do valor da recompensa. | d) Caso Ana receba de dois indivíduos, de forma sucessiva, a mesma informação que leve ao resgate do cão, o valor da recompensa deverá ser dividido entre eles. | e) Alguém que, ignorando a promessa de recompensa, encontre o cão e o entregue a Ana poderá, ao tomar conhecimento dos avisos, exigir dela o pagamento do valor prometido.",e,2017
Jovem de dezesseis anos de idade que se case com indivíduo civilmente capaz e que se torne viúva antes de completar dezoito anos de idade,"a) passará, automaticamente, ao estado de relativamente incapaz. | b)  regressará, desde que sentença judicial assim determine, ao estado de incapacidade. | c) permanecerá, independentemente de sentença judicial, capaz para os atos da vida civil. | d) permanecerá, desde que sentença judicial assim determine, capaz para os atos da vida civil. | e) regressará, automaticamente, ao estado de absolutamente incapaz.",c,2017
"Acerca das associações, das sociedades e das fundações, julgue o item seguinte, com base no Código Civil.Existem direitos e obrigações recíprocas entre associados.",Errado | Certo,e,2017
"No que se refere às pessoas jurídicas, julgue os itens que se seguem.As empresas individuais de responsabilidade limitada são exemplo de pessoa jurídica de direito privado.",Errado | Certo,c,2017
"A respeito de bens públicos, julgue os itens subsequentes.Os bens públicos estão sujeitos à usucapião.",Errado | Certo,e,2017
Assinale a opção que apresenta um modo de aquisição ordinária da propriedade.,a) renúncia | b) usucapião | c) desapropriação | d) alienação | e) abandono,b,2017
"A responsabilidade civil, de acordo com o Código Civil,","a) na hipótese de pai e filho maior que concorrem para o ato ilícito, recairá sobre o pai, devendo o filho ser responsabilizado subsidiariamente. | b) não poderá ser atribuída a pessoa diferente daquela que houver causado o dano. | c) será indevida quando não for possível quantificar a extensão do dano causado. | d) no caso de ato danoso praticado por animal, será imputável ao dono deste, se não houver culpa da vítima. | e) se referente a ato ilícito que resulte em diminuição da capacidade laboral, fornece à vítima o direito a exigir danos morais ou pensão equivalente à depreciação sofrida.",d,2017
"Após o naufrágio de embarcação em alto mar, constatou-se a falta de um dos passageiros, que nunca foi encontrado.Nessa situação, com relação ao desaparecido, será declarada a sua morte presumida",a) mesmo sem o encerramento das buscas e averiguações. | b) após a declaração de sua ausência. | c) após um ano de seu desaparecimento. | d) mesmo sem a decretação de ausência.,d,2017
"Em contrato de locação de loja em determinado shopping center consta cláusula que prevê o pagamento do décimo terceiro aluguel.Com base na legislação pertinente a contratos de locação, é correto afirmar que a referida cláusula","a) contraria o princípio da livre concorrência. | b) é válida, por ser mera previsão contratual. | c) contraria a Lei de Locações (Lei n.º 8.245/1991) . | d) é nula, por ser abusiva.",b,2017
