Perguntas,Alternativas,Resposta,Ano
"A respeito do que dispõe a Constituição Federal de 1988 (CF) sobre o regime jurídico da administração pública e o Poder Judiciário, julgue o item seguinte.As funções de confiança devem ser exercidas exclusivamente por servidores ocupantes de cargo efetivo e se destinam apenas às atribuições de direção, chefia e assessoramento.",Errado | Certo,c,2018
"Tendo em vista as disposições constitucionais e legais acerca de meio ambiente e política de sustentabilidade, julgue o item subsequente.A Constituição Federal veda práticas desportivas que utilizem animais, mesmo que elas se deem no âmbito de manifestações culturais que integrem o patrimônio cultural brasileiro.",Errado | Certo,e,2018
"A respeito dos direitos e garantias fundamentais, julgue o item que se segue, tendo como referência a jurisprudência do Supremo Tribunal Federal.O racismo estrutural gera desigualdade material profunda entre os candidatos inscritos em concurso público, razão pela qual é constitucional assegurar vantagens competitivas aos que se autodeclararem negros.",Errado | Certo,c,2018
"Tendo em vista as disposições constitucionais e legais acerca de meio ambiente e política de sustentabilidade, julgue o item subsequente.A administração pública federal, que abarca os órgãos do Poder Judiciário, poderá incluir no instrumento convocatório de suas contratações critérios e práticas sustentáveis, como a preferência por materiais, tecnologias e matérias-primas de origem local.",Errado | Certo,c,2018
"Considerando as disposições legais pertinentes a sustentabilidade e proteção ambiental, julgue o item a seguir.
Os órgãos da administração pública, inclusive os que compõem o Poder Judiciário, são responsáveis pela execução da Política Nacional sobre Mudança do Clima, devendo observar, entre outros, os princípios da precaução, da prevenção e da participação cidadã.",Errado | Certo,c,2018
"À luz da legislação e da jurisprudência dos tribunais superiores, julgue o item que se segue, acerca do Poder Judiciário e do controle de constitucionalidade.
Situação hipotética: Embora não tenha declarado expressamente a inconstitucionalidade de determinada lei, turma do Superior Tribunal de Justiça determinou sua não incidência parcial em determinado caso concreto. Assertiva: Nesse caso, fica configurada violação à cláusula de reserva de plenário.",Errado | Certo,c,2018
"Em relação aos direitos e às garantias fundamentais e às funções essenciais à justiça, julgue o item a seguir, considerando a jurisprudência dos tribunais superiores.Mesmo que o defensor público tenha sido pessoalmente intimado e tenha comparecido à audiência na qual se tenha proferido a decisão judicial, a contagem do prazo recursal para a impugnação da decisão dependerá da remessa dos autos à Defensoria Pública.",Errado | Certo,c,2018
"Considerando a legislação, a doutrina e a jurisprudência dos tribunais superiores acerca dos direitos e das garantias fundamentais e da aplicabilidade das normas constitucionais, julgue o item a seguir.A prova obtida por interceptação telefônica decretada por juízo incompetente é ilícita, ainda que o ato seja indispensável para salvaguardar o objeto da persecução penal.",Errado | Certo,c,2018
"A respeito do poder constituinte, do controle de constitucionalidade e da organização dos poderes, julgue o item que se segue.Conforme entendimento do Supremo Tribunal Federal, é possível que o legislador edite lei com idêntico conteúdo ao de outra que anteriormente tenha sido declarada inconstitucional em controle abstrato de constitucionalidade.",Errado | Certo,c,2018
"Julgue o seguinte item de acordo com as disposições constitucionais e legais acerca dos agentes públicos.A investidura em cargo, emprego ou função pública exige a prévia aprovação em concurso público de provas ou de provas e títulos, na forma prevista em lei.",Errado | Certo,e,2018
"Acerca dos princípios, fundamentos e objetivos da Constituição Federal de 1988 (CF), julgue os itens a seguir.A concessão de asilo político é um ato de soberania estatal de competência dos governadores dos estados e aplica-se em virtude de perseguição a estrangeiro praticada por seu próprio país ou por terceiro.",Errado | Certo,e,2018
"Considerando o modelo constitucional de repartição das competências e dos bens dos entes federados, julgue os próximos itens, a respeito da organização do Estado.
Os rios que banhem mais de um estado e que sejam provenientes de outros países são considerados bens da União.",Errado | Certo,c,2018
A Constituição Federal de 1988 elenca como atribuição do presidente da República,"a) dispor, por decreto, sobre o funcionamento da administração pública federal, ainda que isso implique aumento de despesa. | b) conceder indulto e comutação de penas. | c) autorizar empréstimos contraídos pela União no exterior. | d) celebrar e referendar acordos internacionais, na condição de chefe de Estado. | e) celebrar a paz, com referendo do Senado Federal.",b,2018
"O presidente da República poderá delegar aos ministros de Estado, ao procurador-geral da República ou ao advogado-geral da União a atribuição de","a) decretar o estado de defesa e o estado de sítio. | b) editar medidas provisórias. | c) conferir condecorações e distinções honoríficas. | d) prover cargos públicos federais, na forma da lei. | e) vetar projetos de lei.",d,2018
"As polícias civis, dirigidas por delegados de polícia de carreira, subordinam-se",a) aos governadores de estado e à União. | b) somente ao governador do Distrito Federal e dos territórios. | c) ao governador do Distrito Federal e aos governadores de estado e dos territórios. | d) à União e ao governador do Distrito Federal e dos territórios. | e) somente aos governadores de estado.,c,2018
Denominam-se princípios constitucionais sensíveis os princípios,"a) correlatos à limitação ao poder de tributar. | b) constitucionais passíveis de supressão por emenda constitucional. | c) garantidores de direitos sociais. | d) constitucionais implícitos. | e) constitucionais que, se não observados por determinado estado da Federação, ensejem a decretação de intervenção federal nesse estado.",e,2018
"De acordo com a CF, o RGPS é","a) organizado para garantir a proteção à maternidade, compreendida esta apenas como a exercida pela mãe gestante. | b) garantidor do reajustamento dos benefícios previdenciários apenas para preservar-lhes o valor nominal. | c) de filiação obrigatória, mas sem caráter contributivo. | d) organizado para atender, entre outros, à cobertura de eventos como doenças, invalidez e morte, mas não o desemprego involuntário. | e) garantidor de pelo menos um salário mínimo quando do pagamento de benefícios substitutivos do salário de contribuição ou de rendimento do trabalho.",e,2018
"Jorge, cidadão brasileiro com dezoito anos de idade, deseja tomar medida jurídica, sob o fundamento de que determinada prerrogativa inerente a sua cidadania não pode ser usufruída em razão de omissão legislativa na edição de norma regulamentadora de dispositivo constitucional.Nessa situação hipotética, para buscar tutela jurisdicional, de acordo com o rol de direitos e garantias fundamentais, Jorge deverá valer-se de",a) habeas data. | b) mandado de injunção. | c) mandado de segurança. | d) ação direta de inconstitucionalidade por omissão. | e) ação popular.,b,2018
"Julgue os itens seguintes, relativos à classificação das Constituições e à organização político-administrativa.É competência comum da União, dos estados e dos municípios fiscalizar a produção e o comércio de material bélico.",Errado | Certo,e,2018
"Julgue o item seguinte, relativo aos direitos e garantias fundamentais, ao meio ambiente e à organização político-administrativa.Constitui regra de garantia do direito humano fundamental ao meio ambiente a possibilidade de qualquer cidadão ser legitimado a propor ação popular visando à anulação de ato lesivo ao meio ambiente.",Errado | Certo,c,2018
"Em relação aos direitos e deveres fundamentais, à nacionalidade e ao Poder Judiciário, julgue o item a seguir.De acordo com o princípio constitucional da reserva legal, as normas que preveem os crimes militares são taxativas, devendo tais crimes estar tipificados em dispositivo próprio e específico.",Errado | Certo,c,2018
"Julgue os itens seguintes, relativos à classificação das Constituições e à organização político-administrativaÉ competência comum da União, dos estados e dos municípios fiscalizar a produção e o comércio de material bélico.",Errado | Certo,e,2018
"À luz da Constituição Federal de 1988, julgue o item que se segue, acerca dos princípios fundamentais e do meio ambiente.Ressalvada a hipótese de flagrante delito, a prisão decorrente da prática de transgressão militar dependerá de ordem escrita e fundamentada de autoridade judiciária competente.",Errado | Certo,e,2018
"Com relação à organização político-administrativa do Estado Federal, é correto afirmar que",a) os territórios brasileiros são excluídos da composição da organização político-administrativa da República Federativa do Brasil. | b) os recursos minerais do subsolo são de propriedade do município em que forem encontrados. | c) os estados podem incorporar-se entre si ou desmembrar-se para formarem novos territórios estaduais. | d) a organização e a prestação de serviços de transporte rodoviário interestadual e local são de competência dos estados. | e) as cavidades naturais subterrâneas são patrimônio do estado onde se localizarem.,a,2018
"Acerca dos direitos individuais e coletivos, julgue os itens a seguir.I - O exercício do direito de reunião em locais abertos ao público depende de prévia autorização da autoridade competente.II - As associações só poderão ser compulsoriamente dissolvidas por decisão judicial com trânsito em julgado.III - As entidades associativas têm legitimidade para representar seus filiados judicial ou extrajudicialmente, independentemente de autorização expressa.Assinale a opção correta.",a) Apenas o item I está certo. | b) Apenas o item II está certo. | c) Apenas os itens I e III estão certos. | d) Apenas os itens II e III estão certos. | e) Todos os itens estão certos.,b,2018
"Em relação aos direitos e garantias fundamentais e ao Poder Judiciário, julgue o item a seguir.O Superior Tribunal Militar é composto por quinze ministros vitalícios, que, por serem todos oficiais oriundos das Forças Armadas, devem ser brasileiros natos.",Errado | Certo,e,2018
"A respeito do que dispõe a Constituição Federal de 1988 (CF) sobre o regime jurídico da administração pública e o Poder Judiciário, julgue o item seguinte.Nas contratações temporárias autorizadas pela CF, não é obrigatória a aprovação em concurso público.",Errado | Certo,c,2018
"A respeito dos direitos e garantias fundamentais, julgue o item que se segue, tendo como referência a jurisprudência do Supremo Tribunal Federal.Lei federal que previr o oferecimento, em escolas públicas, de ensino religioso de natureza confessional ferirá o princípio da laicidade do Estado.",Errado | Certo,e,2018
"Considerando as disposições legais pertinentes a sustentabilidade e proteção ambiental, julgue o item a seguir.
Uma das finalidades da licitação é promover o desenvolvimento nacional sustentável: critérios de sustentabilidade devem ser considerados como obrigações da contratada, embora a sua inserção nos autos e no instrumento convocatório seja facultativa.",Errado | Certo,e,2018
"A respeito dos direitos e garantias fundamentais, julgue o item que se segue, tendo como referência a jurisprudência do Supremo Tribunal Federal. O racismo estrutural gera desigualdade material profunda entre os candidatos inscritos em concurso público, razão pela qual é constitucional assegurar vantagens competitivas aos que se autodeclararem negros.",Errado | Certo,c,2018
"À luz da legislação e da jurisprudência dos tribunais superiores, julgue o item que se segue, acerca do Poder Judiciário e do controle de constitucionalidade.Em se tratando de controle difuso de constitucionalidade, a referência do controle pode ser qualquer norma constitucional vigente, não sendo aceita, portanto, como parâmetro norma constitucional já revogada.",Errado | Certo,e,2018
"Em relação aos direitos e às garantias fundamentais e às funções essenciais à justiça, julgue o item a seguir, considerando a jurisprudência dos tribunais superiores.Conforme entendimento do Supremo Tribunal Federal, brasileiro nato que tiver perdido a nacionalidade poderá ser extraditado.",Errado | Certo,c,2018
"Considerando a legislação, a doutrina e a jurisprudência dos tribunais superiores acerca dos direitos e das garantias fundamentais e da aplicabilidade das normas constitucionais, julgue o item a seguir.A isenção de custas processuais na ação popular para a defesa de interesse coletivo ou difuso inclui o ônus da sucumbência, salvo se comprovada má-fé.",Errado | Certo,c,2018
"Julgue o seguinte item de acordo com as disposições constitucionais e legais acerca dos agentes públicos.A acumulação remunerada de cargos públicos é vedada, exceto quando houver compatibilidade de horários, caso em que será possível, por exemplo, acumular até três cargos de profissionais de saúde.",Errado | Certo,e,2018
"Julgue o seguinte item de acordo com as disposições constitucionais e legais acerca dos agentes públicos.A reversão constitui a reinvestidura do servidor estável no cargo anteriormente ocupado, e ocorre quando é invalidada a demissão do servidor por decisão judicial ou administrativa. Nesse caso, o servidor deve ser ressarcido de todas as vantagens que deixou de perceber durante o período demissório.",Errado | Certo,e,2018
"A respeito do poder constituinte, do controle de constitucionalidade e da organização dos poderes, julgue o item que se segue.De acordo com o Supremo Tribunal Federal, o princípio da simetria na organização dos poderes autoriza que um estado da Federação condicione a instauração de ação penal contra o seu governador à prévia autorização da respectiva assembleia legislativa.",Errado | Certo,e,2018
"O art. 5º , inciso XIII, da Constituição Federal de 1988 (CF) assegura ser livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações profissionais que a lei estabelecer. Com base nisso, o Estatuto da Ordem dos Advogados do Brasil estabelece que, para exercer a advocacia, é necessária a aprovação no exame de ordem. A norma constitucional mencionada, portanto, é de eficácia",a) contida. | b) programática. | c) plena. | d) limitada. | e) diferida.,a,2018
"Com relação à perda e à suspensão dos direitos políticos, assinale a opção correta.","a) A recuperação dos direitos políticos é possível na hipótese de suspensão, mas não em caso de perda desses direitos. | b) Tanto na perda quanto na suspensão dos direitos políticos, somente a capacidade eleitoral ativa é atingida. | c) A perda dos direitos políticos corresponde à cassação dos direitos políticos. | d) Condenação criminal transitada em julgado motiva a perda dos direitos políticos. | e) A aquisição voluntária de outra nacionalidade implica perda da nacionalidade brasileira e, consequentemente, dos direitos políticos.",e,2018
"Acerca da organização político-administrativa do Estado, julgue os itens a seguir.
I O desmembramento de um município será determinado por lei municipal, dentro do período determinado por lei complementar federal, e dependerá de consulta prévia, mediante plebiscito, às populações dos municípios envolvidos, inexistindo a necessidade de divulgação prévia de estudos de viabilidade municipal na imprensa oficial.
II Os estados podem incorporar-se entre si, mediante a aprovação da população diretamente interessada, por meio de plebiscito, e do Congresso Nacional, por lei complementar.
III É permitida somente à União a criação de distinções entre brasileiros.
Assinale a opção correta.",a) Apenas o item I está certo. | b) Apenas o item II está certo. | c) Apenas os itens I e III estão certos. | d) Apenas os itens II e III estão certos. | e) Todos os itens estão certos.,b,2018
"Acerca dos princípios, fundamentos e objetivos da Constituição Federal de 1988 (CF), julgue os itens a seguir.A soberania, que consiste em um poder político supremo e independente, é um dos fundamentos da República Federativa do Brasil.",Errado | Certo,c,2018
"À luz do disposto na Constituição Federal de 1988 (CF), julgue os itens a seguir, acerca dos princípios constitucionais e dos direitos fundamentais.
A lei não pode prejudicar o direito adquirido, o ato jurídico perfeito e a expectativa de direito.",Errado | Certo,e,2018
O envio de projeto de LDO compete ao,"a) presidente da República, que o encaminha ao Congresso Nacional. | b) TCU, que o encaminha ao presidente da República. | c) ministro da Fazenda, que o encaminha ao presidente da República. | d) TCU, que o encaminha ao Congresso Nacional. | e) presidente da República, que o encaminha ao TCU.",a,2018
"Ao tratar dos direitos e das garantias fundamentais, a CF estabelece ser possível a extradição de","a) estrangeiro pela prática de crime político com pena igual ou superior a dez anos de reclusão. | b) brasileiro nato que praticar o crime de tráfico internacional de entorpecentes e drogas afins. | c) brasileiro nato pela prática de qualquer crime comum, desde que haja previsão em tratado internacional. | d) brasileiro naturalizado pela prática de crime comum que tenha ocorrido antes da naturalização. | e) brasileiro naturalizado que praticar no Brasil, em qualquer tempo, crime de homicídio ou latrocínio.",d,2018
"A respeito de receita pública e da sua repartição no sistema constitucional, assinale a opção correta.","a) A retenção de recursos públicos atribuídos aos estados e derivados da receita dos impostos é vedada à União, razão pela qual é inconstitucional o condicionamento do repasse ao pagamento de créditos devidos ao governo federal. | b) As parcelas do imposto sobre a renda retidas na fonte incidente sobre os rendimentos pagos pelos estados lhes pertencem, incorporando-se, desde logo, às respectivas receitas correntes. | c) As multas administrativas não são incluídas no conceito de receita pública porque são atos punitivos. | d) Todo ingresso de receita nos cofres do Estado pressupõe sua previsão na lei orçamentária, pois a movimentação de recursos financeiros exige a prévia autorização legislativa. | e) O princípio da unidade de tesouraria implica a centralização de todo o ingresso de receitas no tesouro público para que seja contabilizado como receita provisória.",b,2018
"Após emenda constitucional, a Constituição de determinado estado da Federação passou a definir os crimes de responsabilidade do governador e as respectivas normas de processo e julgamento.A referida emenda é","a) constitucional, devido à autonomia do estado Federado. | b) inconstitucional, por vício de competência. | c) inconstitucional, pois a matéria é reservada ao poder constituinte originário. | d) inconstitucional quanto à definição de crimes de responsabilidade do governador, mas constitucional quanto à definição das normas de processo e julgamento. | e) constitucional quanto à definição de crimes de responsabilidade do governador, mas inconstitucional quanto à definição das normas de processo e julgamento.",b,2018
A CF proíbe a deliberação de proposta de emenda constitucional que tenda a abolir,"a) a forma federativa de governo, por se tratar de cláusula pétrea expressa. b) a forma republicana de Estado, por se tratar de cláusula pétrea implícita. | c) a separação dos poderes, por se tratar de cláusula pétrea expressa. | d) o regime democrático e a autonomia municipal, por se tratar de cláusulas pétreas expressas. | e) o sistema presidencialista de governo, por se tratar de cláusula pétrea implícita.",c,2018
"O cidadão que entender que seu direito líquido e certo foi violado por ato de agente do tribunal de contas que atuava no exercício de suas funções poderá se valer do remédio constitucional denominado,",a) mandado de injunção. | b) ação popular. | c) mandado de segurança. | d) ação civil pública. | e) ação rescisória.,c,2018
"Julgue o item seguinte, relativo aos direitos e garantias fundamentais, ao meio ambiente e à organização político-administrativa.Em caso de iminente perigo e em tempo de guerra, compete privativamente à União legislar sobre requisições militares.",Errado | Certo,c,2018
"Julgue o item seguinte, relativos à classificação das Constituições e à organização político-administrativa.O fato de o texto constitucional ter sido alterado quase cem vezes em razão de emendas constitucionais não é suficiente para classificar a vigente Constituição Federal brasileira como flexível.",Errado | Certo,c,2018
"Em relação aos direitos e deveres fundamentais, à nacionalidade e ao Poder Judiciário, julgue o item a seguir.
Situação hipotética: Com a pretensão de candidatar-se a cargo eletivo, determinado militar, com cinco anos de serviço, fez, de forma regular, o pedido de registro de sua candidatura. Assertiva: Nessa situação, após ser eleito, o militar deverá afastar-se de sua atividade pelo período do mandato eletivo, devendo retornar ao serviço após o seu término.",Errado | Certo,e,2018
"Em relação aos direitos e garantias fundamentais e ao Poder Judiciário, julgue o item a seguir.A Constituição Federal de 1988 prevê de maneira expressa que os crimes militares contra a vida, culposos e dolosos, sejam julgados pelo tribunal do júri específico da justiça castrense.",Errado | Certo,e,2018
"À luz da Constituição Federal de 1988, julgue o item que se segue, acerca dos princípios fundamentais e do meio ambiente.A Constituição vigente veda a prática de atividades desportivas que envolvam animais, por considerá-las cruéis, sendo irrelevante, sob a ótica constitucional, que a atividade esteja registrada como patrimônio cultural brasileiro ou regulamentada por lei específica.",Errado | Certo,e,2018
"Com relação à organização dos poderes e às funções essenciais à justiça, julgue o item a seguir. 
Situação hipotética: Por iniciativa de deputado federal, tramitou e foi aprovado, no Congresso Nacional, projeto de lei que trata de regime jurídico dos militares das Forças Armadas. Assertiva: Nessa situação, o projeto deverá ser vetado pelo presidente da República, porque existe vício de constitucionalidade formal.",Errado | Certo,c,2018
"A respeito do que dispõe a Constituição Federal de 1988 (CF) sobre o regime jurídico da administração pública e o Poder Judiciário, julgue o item seguinte.Um quinto das vagas de magistrados de todos os tribunais superiores é destinado a membros da advocacia, eleitos por meio de lista tríplice indicada pela Ordem dos Advogados do Brasil.",Errado | Certo,e,2018
"A respeito dos direitos e garantias fundamentais, julgue o item que se segue, tendo como referência a jurisprudência do Supremo Tribunal Federal.
O rol dos direitos fundamentais previsto na Constituição Federal de 1988 é taxativo, isto é, o Brasil adota um sistema fechado de direitos fundamentais.",Errado | Certo,e,2018
"A respeito do que dispõe a Constituição Federal de 1988 (CF) sobre o regime jurídico da administração pública e o Poder Judiciário, julgue o item seguinte.
O respeito ao denominado teto constitucional constitui uma exceção ao princípio da irredutibilidade de vencimentos.",Errado | Certo,c,2018
"À luz da legislação e da jurisprudência dos tribunais superiores, julgue o item que se segue, acerca do Poder Judiciário e do controle de constitucionalidade.Compete ao Superior Tribunal de Justiça processar e julgar recurso ordinário aviado para impugnar decisão denegatória em mandado de segurança proferida em única instância por turma recursal de juizado especial.",Errado | Certo,e,2018
"Em relação aos direitos e às garantias fundamentais e às funções essenciais à justiça, julgue o item a seguir, considerando a jurisprudência dos tribunais superiores.O Supremo Tribunal Federal firmou posição no sentido de que o ensino religioso nas escolas públicas deve ter caráter não confessional, sendo vedada a admissão de professores na qualidade de representantes das religiões para ministrar os cursos.",Errado | Certo,e,2018
"Considerando a legislação, a doutrina e a jurisprudência dos tribunais superiores acerca dos direitos e das garantias fundamentais e da aplicabilidade das normas constitucionais, julgue o item a seguir.Constitui crime de resistência bloquear o ingresso de oficial de justiça munido de mandado de intimação no domicílio durante o período noturno do sábado.",Errado | Certo,e,2018
"A respeito do poder constituinte, do controle de constitucionalidade e da organização dos poderes, julgue o item que se segue.O poder constituinte originário fixou as condições do exercício do poder de revisão constitucional; contudo, no Brasil, o legislador pode ampliar as hipóteses de revisão, desde que haja autorização popular por meio de plebiscito.",Errado | Certo,e,2018
"Julgue o seguinte item de acordo com as disposições constitucionais e legais acerca dos agentes públicos.Em regra, o servidor público da administração autárquica que estiver no exercício de mandato eletivo ficará afastado do seu cargo, emprego ou função, disposição também aplicável ao servidor da administração pública fundacional.",Errado | Certo,c,2018
"No que tange à fiscalização contábil, financeira e orçamentária, julgue os seguintes itens de acordo com a CF.
I Na realização da atividade de controle externo do Poder Executivo, cabe ao TCU apreciar as contas prestadas anualmente pelo presidente da República.
II Cabe ao TCU apreciar concessões de aposentadorias, reformas e pensões, bem como alterações e melhorias posteriores desses benefícios, havendo ou não alteração do fundamento legal do ato concessório.
III O cidadão não possui legitimidade para denunciar diretamente irregularidades ou ilegalidades ao TCU, devendo, nesses casos, dirigir-se ao MP, que, conforme sua análise, fará o devido encaminhamento da denúncia.
Assinale a opção correta.",a) Apenas o item I está certo. | b) Apenas o item II está certo. | c) Apenas os itens I e III estão certos. | d) Apenas os itens II e III estão certos. | e) Todos os itens estão certos.,a,2018
"Acerca dos princípios, fundamentos e objetivos da Constituição Federal de 1988 (CF), julgue os itens a seguir.Erradicar a pobreza e a marginalização e reduzir as desigualdades sociais e regionais constituem objetivos da República Federativa do Brasil expressos na CF.",Errado | Certo,c,2018
"Acerca da administração pública e da organização dos poderes, julgue os itens subsequentes à luz da CF.O Tribunal de Contas da União é órgão auxiliar e subordinado ao Poder Legislativo, cabendo-lhe a prática de atos de natureza administrativa concernentes a fiscalização.",Errado | Certo,e,2018
"Acerca da administração pública e da organização dos poderes, julgue os itens subsequentes à luz da CF.O princípio da eficiência determina que a administração pública direta e indireta adote critérios necessários para a melhor utilização possível dos recursos públicos, evitando desperdícios e garantindo a maior rentabilidade social.",Errado | Certo,c,2018
"À luz do disposto na Constituição Federal de 1988 (CF), julgue os itens a seguir, acerca dos princípios constitucionais e dos direitos fundamentais.
Conforme a CF, o poder emana do povo e é exercido por meio de representantes eleitos, não havendo previsão do exercício do poder diretamente pelo povo.",Errado | Certo,e,2018
"A instituição permanente, essencial à função jurisdicional do Estado, à qual incumbe a defesa da ordem jurídica, do regime democrático e dos interesses sociais e individuais indisponíveis é o(a)",a) advocacia pública. | b) Conselho Nacional de Justiça. | c) polícia judiciária. | d) Defensoria Pública. | e) Ministério Público.,e,2018
"João e Maria são integrantes de uma quadrilha que, mediante o recebimento de propina e com a participação de agentes penitenciários, confeccionava falsos alvarás judiciais de soltura. Após a instauração de inquérito policial, foi determinada a prisão temporária de ambos. Na ocasião, apesar da proibição de uso arbitrário de algemas, editada por súmula vinculante do STF, a autoridade policial, ao cumprir os mandados de prisão temporária, fez uso de algemas, sem qualquer justificativa, portanto de maneira abusiva e arbitrária.Nessa situação hipotética, de acordo com as disposições constitucionais acerca das súmulas vinculantes, o ato da autoridade policial poderá ser questionado junto ao Supremo Tribunal Federal mediante a proposição de",a) reclamação. | b) recurso extraordinário. | c) ação direta de inconstitucionalidade. | d) habeas corpus. | e) mandado de segurança.,a,2018
