Perguntas,Alternativas,Resposta,Ano
Determinado procedimento licitatório regido pela Lei nº 10.520/2002 foi impugnado sob o fundamento de que o pregoeiro deu início à fase de seleção das propostas de preço sem antes proceder à análise dos documentos de habilitação. A impugnação,"a) deve ser acatada, pois a fase de habilitação tem necessariamente que preceder a de julgamento das propostas de preço. | b) procede, na hipótese de cuidar-se de licitação de grande vulto em que o pregão segue as regras, quanto à habilitação, da modalidade licitatória concorrência. | c) procede, pois a inversão de fases é admitida tão somente nas licitações dos denominados contratos de eficiência. | d) improcede, pois a modalidade licitatória pregão estabelece a inversão de fases, iniciando-se a seleção pelo julgamento das propostas de preço, analisando-se, após o encerramento da etapa competitiva, os documentos de habilitação do licitante classificado em primeiro lugar. | e) improcede, porque a inversão de fases é inovação procedimental típica dessa modalidade licitatória, tendo o pregoeiro, após o julgamento de preço, o dever de analisar os documentos de habilitação de todos os licitantes classificados.",d,2018
"A Administração pública, após editar ato administrativo, apercebeu-se de que, por razões de interesse público, necessitaria desfazê-lo. Para tanto,","a) deverá revogá-lo, o que produzirá efeitos ex nunc. | b) poderá anulá-lo ou revogá-lo, decisão de caráter discricionário da autoridade competente. | c) poderá anulá-lo, implicando efeitos ex tunc. | d) poderá revogá-lo, implicando efeitos ex tunc. | e) deverá anulá-lo ou revogá-lo, a depender dos efeitos almejados, o primeiro ex tunc e o segundo, obrigatoriamente, ex nunc.",a,2018
"Um contrato de reforma de uma escola pública, celebrado mediante prévia licitação regida pela Lei nº 8.6666/1993, teve sua execução iniciada e vinha sendo acompanhado pelo gestor do instrumento, representante da Administração pública. Durante os trabalhos de reforma da quadra poliesportiva, foi descoberto que o encanamento do sistema de água estava enterrado em profundidade irregular e com vazamento, o que poderia causar danos ao novo equipamento. Era necessário, portanto, realizar o conserto e a adequação do encanamento, providenciando o devido acesso para manutenção fora dos limites da quadra. Considerando que o custo desse trabalho não estava sendo considerado no valor do contrato,","a) a Administração pública ficará obrigada a realizar licitação para contratação do novo serviço. | b) o contrato poderá ser aditado, observado o limite legal para aditamento quantitativo, independentemente de concordância da contratada. | c) o contrato poderá ser aditado, nos limites legais, se o contratado concordar com a Administração pública. | d) deverá ser celebrado aditamento ao contrato para substituição de atividades, excluindo algum item dispensável e incluindo o novo serviço indispensável. | e) deverá ser providenciada notificação a todos os licitantes que participaram da licitação, para que indiquem o valor que apresentariam para a realização do novo trabalho, podendo ser diretamente contratados somente para essa parcela, caso o preço seja menor que o da contratada.",b,2018
"Um Município decidiu proibir a utilização de bicicletas como meio de transporte urbano, determinando a interdição das ciclovias até que fossem refeitos os estudos de segurança e planejamento urbano, o que demandaria, no mínimo, um ano. No que se refere à possibilidade de responsabilização do poder público,","a) o Município fica sujeito à responsabilidade subjetiva, tendo em vista que o serviço público prestado falhou, necessitando ser interrompido por longo período. | b) pode haver responsabilização objetiva do Município para aqueles que comprovarem ter sofrido danos extraordinários e anormais, pois mesmo os atos lícitos sujeitam o poder público à indenização. c) deve o Município ser responsabilizado de forma objetiva para o ressarcimento de quaisquer danos sofridos pelos envolvidos e usuários do setor cuja mobilidade foi suspensa. | d) não pode ser responsabilizado pela modalidade objetiva, diante da licitude dos atos praticados pela Administração. | e) inexistindo dolo ou culpa, pode, se for demonstrada a existência de danos, haver responsabilidade subjetiva, respondendo o poder público apenas se houver prova do prejuízo concreto.",b,2018
"A atividade de regulação envolve, entre outras,","a) a fixação da política tarifária do setor, mediante decreto expedido pela agência reguladora competente, que pode ter natureza de autarquia especial, fundação ou organização social. | b) o custeio de intervenções promovidas pelas empresas integrantes do setor regulado, desde que tenham natureza de inovação sob o aspecto material ou metodológico. | c) a expedição de atos normativos que visem à definição de hipóteses materiais sujeitas à regulação e de métodos de apuração de diferenças inflacionárias para aplicação ao setor, podendo se utilizar do decreto para tanto, considerando a delegação autorizada pelo artigo 84, IV, da Constituição Federal. | d) a definição da política tarifária do setor regulado, levando em consideração os fatores econômicos do mercado e os contratos em vigência, agindo com transparência em relação às empresas integrantes do setor e aos administrados, que devem ter acesso às razões das decisões. | e) o repasse de recursos a outras agências reguladoras de setores correlatos, quando houver receitas acima das estimadas e déficit nas demais, a fim de viabilizar o equilíbrio dos mercados regulados.",d,2018
"Integram o universo de agentes alcançados pelo teto remuneratório constitucional, previsto no artigo 37, XI, da Constituição Federal, os servidores públicos ocupantes de cargos,","a) funções e empregos públicos na Administração direta, autárquica e fundacional, excluídos os membros de Poderes e os detentores de mandato eletivo, assim como os empregados de empresas públicas e sociedades de economia mista dependentes. | b) funções e empregos públicos na Administração direta e na Administração indireta, excluídos os empregados de empresas públicas e sociedades de economia mista. | c) funções e empregos públicos na Administração direta, excluídos, para essa finalidade, os servidores (sentido lato)  da Administração indireta. | d) funções e empregos públicos na Administração direta, autárquica e fundacional, os membros de quaisquer dos Poderes da União, dos Estados, do Distrito federal e dos Municípios, os detentores de mandato eletivo e os demais agentes políticos, assim como os empregados de empresas públicas e sociedades de economia mista e subsidiárias dependentes. | e) na Administração direta e na Administração indireta, excluídos os detentores de funções e empregos públicos, da Administração direta ou indireta.",d,2018
"Dano comprovadamente causado a terceiro por concessionária de serviço público em razão do funcionamento inadequado do serviço prestado, implica responsabilidade","a) do poder concedente, titular do serviço, não do concessionário, por ser pessoa jurídica de direito privado. | b) da concessionária de serviço público, que está autorizada a acionar, em ação de regresso, o Poder Público, em razão da titularidade do serviço. | c) do preposto da concessionária que tenha atuado com culpa ou dolo, não da pessoa jurídica, em razão do princípio da separação patrimonial entre a pessoa jurídica e seus integrantes. | d) da concessionária de serviço público, que está autorizada, em caso de dolo ou culpa, a mover ação de regresso contra o causador do evento danoso. | e) do poder concedente, por culpa in eligendo, hipótese em que a concessionária não poderá ser diretamente responsabilizada pelo prejudicado, pois responde contratualmente.",d,2018
"Dentre as vantagens previstas para os servidores na Lei nº 8.112/90, as indenizações","a) se incorporam aos vencimentos dos servidores, tal qual as férias e auxílio-moradia. | b) são devidas para os servidores que comprovarem a necessidade da despesa a ser reembolsada, a partir de quando serão incorporadas aos vencimentos. | c) à exemplo das diárias, não são incorporadas aos vencimentos dos servidores, sendo devidas apenas diante da ocorrência do evento que as justificam. | d) incorporam-se aos proventos dos servidores quando da aposentadoria, diferentemente das gratificações. | e) incorporam-se aos vencimentos dos servidores, assim como os adicionais, estes mesmo depois de cessados os eventos que os justificam, em razão da frequência.",c,2018
"Nos termos da Lei nº 8.112/1990, a investidura em cargo público",a) se dará com a nomeação do servidor no cargo público. | b) somente se dará com a entrada em exercício no cargo público. | c) ocorrerá com a posse. | d) ocorrerá com a posse na hipótese de cargo efetivo e com a nomeação na hipótese de cargo em comissão. | e) ocorrerá com a nomeação para cargo efetivo e com a entrada em exercício para cargo em comissão.,c,2018
"Numa ação ajuizada por um particular em face do Município em razão de supostos danos causados em seu imóvel, vizinho a uma escola municipal, em virtude de uma reforma naquelas instalações que teria ensejado a queda do muro, caberá ao autor demonstrar","a) a negligência dos agentes públicos na conservação das dependências da escola, configurando culpa. | b) o nexo de causalidade entre os danos que foram causados ao seu imóvel e a queda do muro, decorrente da reforma. | c) o dolo dos agentes públicos na realização da reforma, sem preocupação com a qualidade da execução dos trabalhos. | d) a prova dos danos intencionalmente causados ao autor, bem como os lucros cessantes. | e) que não se tratou de hipótese de força maior ou de culpa concorrente da vítima, o que excluiria a responsabilidade do Município.",b,2018
"Um particular interessado em obter porte de arma solicitou à Administração consentimento para tanto. Nesta hipótese, a manifestação positiva da Administração, que demanda análise de aspectos subjetivos do requerente, consistirá em um ato administrativo","a) unilateral e vinculado, que faculta o uso, sem restrições, quando o particular preencher as condições objetivas necessárias e previstas em lei. | b) vinculado, de natureza bilateral, que se denomina licença. | c) discricionário e precário, que se denomina licença e se fundamenta no poder disciplinar. | d) discricionário, mas não precário, bilateral, podendo denominar-se licença ou autorização, indistintamente. | e) unilateral, discricionário e precário, que se denomina autorização.",e,2018
As unidades de atuação denominadas órgãos públicos,"a) integram a estrutura da Administração pública direta, mas não da Administração pública indireta, cujos plexos de competência denominam-se entidades. | b) integram a estrutura da Administração pública direta e da indireta e não têm personalidade jurídica, ao contrário das entidades. | c) têm personalidade jurídica própria e distinta da entidade que integram. | d) não têm personalidade jurídica própria, quando integram a estrutura da Administração pública direta, mas são unidades de atuação, da Administração indireta, dotadas de personalidade jurídica. | e) confundem-se com os agentes públicos por congregarem as funções que estes exercem, sendo o todo do qual aqueles são a parte.",b,2018
"Considere.I. Na sua aplicação serão consideradas a natureza e a gravidade da infração cometida, os danos que dela provierem para o serviço público, as circunstâncias agravantes ou atenuantes e os antecedentes funcionais. II. O ato que as impõe mencionará, se for o caso, o fundamento legal e a sua causa. III. Devem ser impostas pela autoridade com atribuição legal para tanto. IV. A suspensão poderá ser imposta por até 90 dias, não havendo possibilidade de conversão em multa, em razão do princípio da tipicidade estrita.No que concerne às penalidades disciplinares cuidadas na Lei nº 8.112/1990, está correto o que se afirma APENAS em","a) I, II e III. | b) I, II e IV. | c) I e III. d) II, III e IV. | e) III e IV.",c,2018
"O processo administrativo, nos termos da Lei nº 2 9.784/99, possui algumas características, expressamente previstas, que podem diferenciá-lo dos processos judiciais, a exemplo da","a) facultatividade da observância do direito de defesa e do contraditório, que pode ficar para o momento final, após a decisão. | b) possibilidade de se movimentar de ofício, independentemente de manifestação ou requerimento dos interessados. | c) coisa julgada, que demanda concordância das partes para que possa produzir efeitos. | d) instância recursal, que demanda expressa previsão na lei, sob pena de não haver autorização para tanto. | e) impossibilidade de instrução processual com prova testemunhal, restrita ao processo judicial.",b,2018
"A empresa X pretende participar de licitação na modalidade pregão a ser promovida pelo Estado de Sergipe. Iniciado o certame licitatório, o prazo fixado para apresentação das propostas, contado a partir da publicação do aviso, foi de nove dias úteis. No entanto, a empresa X opôs-se ao referido prazo, alegando que o mesmo contraria disposição da Lei nº 10.520/2002. Nos termos da referida Lei, o prazo fixado no citado pregão para a apresentação das propostas, contado a partir da publicação do aviso, está","a) incorreto, pois não deve ser inferior a 15 dias úteis. | b) correto, pois não deve ser inferior a 8 dias úteis. | c) incorreto, pois não deve ser inferior a 10 dias úteis. | d) correto, pois pode ser inferior a 5 dias úteis, mas não deve ultrapassar o prazo máximo de 15 dias úteis. | e) correto, pois pode ser inferior a 8 dias úteis, mas não deve ultrapassar o prazo máximo de 12 dias úteis.",b,2018
"No que concerne aos órgãos públicos, é correto afirmar:","a) A criação e extinção dos órgãos públicos independem de lei. | b) No desempenho das atividades inerentes a sua competência, os órgãos públicos atuam em nome da pessoa jurídica de que fazem parte. | c) Os órgãos públicos têm personalidade jurídica própria. | d) A regra geral é a de que os órgãos públicos detêm capacidade processual. | e) Os órgãos públicos são unidades de atuação integrantes apenas da estrutura da Administração direta, haja vista que as unidades de atuação integrantes da estrutura da Administração indireta denominam-se entidades.",b,2018
"A empresa W foi vencedora de determinada licitação. Ao término do certame, antes da adjudicação, a Administração optou, fundamentadamente, pela revogação do procedimento. Nesse caso, especificamente no que concerne ao princípio da adjudicação compulsória,","a) o direito do vencedor limita-se à adjudicação e não ao contrato imediato, logo, na hipótese narrada, a empresa tem direito à adjudicação, porém não à contratação. | b) a Administração não poderia revogar o procedimento, pois, concluído o certame, há direito subjetivo à adjudicação e à contratação. | c) a Administração só poderia revogar o procedimento até a fase de habilitação. | d) não há direito subjetivo à adjudicação, podendo a revogação ocorrer a qualquer momento do procedimento, desde que haja justo motivo para tanto. | e) não há direito subjetivo à adjudicação, podendo a revogação ocorrer em qualquer momento do procedimento, independentemente de haver justo motivo para tanto, ou seja, a Administração não precisa fundamentar o ato revogatório, em razão de seu poder discricionário.",d,2018
"Uma servidora formulou requerimento de contagem de tempo de serviço anterior ao seu ingresso no serviço público. Houve indeferimento, do qual ela recorreu. A autoridade recorrida encaminhou o recurso à autoridade superior, que editou ato delegando as decisões sobre recursos administrativos ao seu subordinado que lhe havia encaminhado o processo. Esse cenário","a) pode conter ilegalidade no caso de a decisão proferida ser recorrível, considerando que em alguns casos a revisão permite apenas pedido de reconsideração. b) é aderente a lei, pois antes da apreciação o recurso deve ser obrigatoriamente apreciado como pedido de reconsideração. | c) é válido e legal, pois a decisão em recurso administrativo não faz coisa julgada, de modo que fica reservado à servidora recorrer ao Judiciário. | d) apresenta nulidade, pois a delegação poderia ter sido feita à autoridade subordinada, desde que diversa daquela que proferiu a decisão recorrida, sob pena de supressão de instâncias. | e) contém ilegalidade, pois a competência para decisão de recursos administrativos não pode ser delegada, em especial para a mesma autoridade que proferiu a decisão recorrida.",e,2018
"A Administração Estadual está executando seu programa de segurança pública, que contempla um conjunto de ações preventivas e repressivas, incluindo não só o policiamento ostensivo, mas também a construção e reforma de unidades prisionais. Em relação à construção e reforma,","a) poderá se valer do modelo de parceria público-privada, sob a modalidade de concessão patrocinada, cuja contraprestação se dará mediante exploração do trabalho dos próprios presos. | b) poderá se valer do regime diferenciado de contratações, licitando a contratação de uma empreitada global. | c) deverá licitar a contratação do serviço de obras pela Lei nº 8.666/1993, que permitiria a adjudicação pelo menor preço, garantindo a observância do princípio da economicidade. | d) admite-se a licitação por meio de pregão presencial, sendo indispensável levar à sessão de lances o projeto básico para aferição da adequação e exequibilidade do trabalho técnico. | e) caberá a contratação de empreitada por preço unitário, modalidade de regime diferenciado de contratações, considerando que há precisa estimativa e amostragem sobre os itens utilizados para a edificação da construção.",b,2018
"Considere que um Município tenha desapropriado um terreno para implantar um conjunto habitacional para famílias de baixa renda. Decorridos dez anos, o terreno continua desocupado e abandonado, estando sob guarda e vigilância da Municipalidade. Uma vez que a região onde está localizado o terreno sofreu sensível valorização, o que refletiu no valor do imóvel, o Município pretende alienar onerosamente o bem. Para tanto, um requisito indispensável à regularidade dessa alienação é a","a) licitação, sob a modalidade concorrência, dispensada avaliação prévia, já que o Município possui o cadastro de valores fiscais dos imóveis. | b) realização de avaliação prévia, bastando que tenha sido feita uma vez para o imóvel. | c) intimação do expropriado para, querendo, exercer seu direito de preferência para aquisição do imóvel nas mesmas condições que seriam oferecidas ao mercado, sob pena de caracterização de retrocessão. | d) obrigatoriedade de colocar o imóvel em licitação, cabendo ao expropriado concorrer com os demais interessados, podendo o mesmo, entretanto, oferecer proposta no valor da indenização que recebeu quando da desapropriação, cabendo à Administração pública a escolha discricionária em relação à opção de maior valor. | e) comprovação de que não se trata de bem de uso público, já que somente os bens de uso especial e os dominicais podem ser alienados independentemente de autorização específica.",c,2018
"De acordo com a Lei nº 8.112/1990, a responsabilidade civil do servidor público","a) é objetiva e solidária com o ente público cujo quadro integra, admitidas, no entanto, as excludentes de responsabilidade. | b) dá-se de forma subjetiva, pessoal e integral, com a comprovação de dolo ou culpa do servidor, não cabendo responsabilização do poder público. | c) dá-se de forma regressiva e não atinge eventual herança do servidor falecido, cabendo necessariamente a prévia responsabilização do ente público em caráter primário. | d) demanda prova de culpa ou dolo, considerando que a responsabilidade civil dos servidores dá-se sob a modalidade subjetiva. | e) restringe-se aos atos comissivos, considerando que se dá sob a modalidade subjetiva e, portanto, exige prova de dolo ou culpa.",d,2018
"De acordo com a Lei nº 13.019/2014,","a) qualquer organização da sociedade civil pode celebrar parceria com a Administração pública, podendo se materializar mediante convênio ou contrato. | b) as entidades da sociedade civil devem ser qualificadas como organizações sociais para celebrarem parcerias regidas por esse diploma legal com os entes públicos quando envolverem o repasse de recursos financeiros. | c) as parcerias firmadas entre poder público e entidades da sociedade civil regidas por esse diploma legal dependem da previsão de repasse de recursos financeiros para realização das atividades. | d) os instrumentos de parceria previstos nesse diploma legal se destinam a disciplinar a realização de atividades de interesse público e recíproco, nem todos envolvendo o repasse de recursos financeiros em favor da organização da sociedade civil. | e) a celebração de acordos ou termos de cooperação com entidades da sociedade civil configura hipótese expressa de dispensa de licitação, diferentemente do termo de fomento, que exige a realização de um chamamento para escolha da organização que melhor desempenhará as atividades de interesse público.",d,2018
"Um servidor apresentou requerimento para que lhe fossem concedidas, em pecúnia, as licenças-prêmio a que fazia jus, com base em legislação recém-aprovada pelo ente público cujo quadro integrava. Durante o prazo para apresentação de recurso administrativo contra a decisão que indeferiu o requerimento, a Administração pública","a) não poderá rever a decisão administrativa, tendo em vista que o processo administrativo depende de provocação do interessado. | b) pode revogar a decisão de ofício, nos casos de ilegalidade expressa. | c) pode anular a decisão proferida, de ofício, no caso de constatar que estava eivada de ilegalidade. | d) deve intimar o interessado para que informe se irá apresentar recurso e, diante da negativa, poderá exercer seu poder de revisão dos atos administrativos. | e) pode rever a decisão de ofício, desde que tenha sido apresentado recurso pelo interessado, ainda que não tenha invocado a ilegalidade.",c,2018
"A Administração pública está elaborando um projeto de parceria público-privada para o setor de transportes, para levá-lo a licitação. A modelagem econômica, entretanto, vem encontrando dificuldades de equacionamento, porque os investimentos na fase de obras por parte do privado seriam de tal monta que poderiam inviabilizar o projeto. Uma das possíveis soluções para reduzir o custo da fase inicial do projeto, equilibrando a equação econômica, seria","a) o aditamento do contrato após sua celebração, desde que observado o limite quantitativo previsto na Lei nº 8.666/1993. | b) prever no contrato a possibilidade de prorrogação, por sucessivos períodos ou por prazo indeterminado, até que fique apurada pelo poder público a amortização dos investimentos. | c) o poder público reduzir o objeto do contrato, após sua celebração, executando diretamente, ou mediante contratação de terceiro, as obras que excederem os investimentos suportáveis pelo parceiro privado. | d) a previsão de aporte por parte do poder público, considerando que as obras da fase inicial do contrato sejam para a construção do modal de transporte, que reverterá ao poder público ao fim da parceria público-privada. | e) a previsão de reequilíbrio econômico-financeiro do contrato tão logo concluídas as obras, cuja indenização poderá se dar por meio de prorrogação de prazo contratual ou aporte por parte do poder público.",d,2018
"Em relação à revogação e à anulação da licitação,","a) a revogação é a invalidação da licitação ou do julgamento por motivo de legalidade e a anulação é a invalidação da licitação por interesse público, embora regular seu procedimento. | b) a anulação é a invalidação da licitação ou do julgamento por motivo de legalidade e a revogação é a invalidação da licitação por interesse público decorrente de fato superveniente, embora regular seu procedimento. | c) a revogação e a anulação da licitação podem se dar tanto pela Administração como pelo Poder Judiciário. | d) a anulação da licitação só pode se dar pela própria Administração ou por decisão do Tribunal de Contas, no exercício do controle externo, já a revogação da licitação pode também ser objeto de controle pelo Poder Judiciário. | e) a revogação pode ser total ou parcial, não sendo possível a anulação de um simples ato do procedimento licitatório, pois sempre incidirá sobre todo o procedimento.",b,2018
"Na hipótese de a Administração pública estadual pretender descentralizar serviço de sua competência para atribuí-lo a pessoa jurídica ainda inexistente, sujeita a regime jurídico administrativo e com personalidade de direito público,","a) deve criar por lei específica autarquia, que passará a integrar a Administração pública indireta estadual. | b) deve obter autorização legislativa para criar autarquia, que integrará a Administração pública direta. | c) pode criar autarquia ou empresa pública, a primeira instituída por lei e a segunda pelo registro de seus atos constitutivos, ambas integrantes da Administração pública indireta. | d) pode escolher entre criar autarquia, empresa pública ou sociedade de economia mista, todas por lei específica, a última por lei complementar e as três integrantes da Administração pública indireta. | e) deve criar por lei específica autarquia, que passará a integrar a Administração pública direta estadual juntamente com o ente instituidor.",a,2018
"A Administração pública possui algumas prerrogativas inerentes às suas funções, que lhe permitem agir, em alguns casos, de modo a sobrepor a vontade dos particulares, em prol do atendimento do interesse público. Nesse sentido, considera-se exemplo dessa prerrogativa o poder de","a) revogar licitações, por razões de conveniência e oportunidade e para atendimento do interesse público, sempre que se identificar ilegalidades nos procedimentos. | b) limitar o direito de particulares, discricionariamente, sempre que a situação de fato demonstrar essa necessidade, independentemente de previsão legal. | c) alterar unilateralmente os contratos administrativos, por motivos de interesse público, mantido o equilíbrio econômico-financeiro do contrato. | d) editar decretos autônomos para disciplinar matérias em tese, com efeitos gerais e abstratos, diante de lacunas legais. | e) criar pessoas jurídicas como forma de desconcentração das atividades da Administração pública.",c,2018
O poder disciplinar,"a) é sempre vinculado. | b) equipara-se, em determinadas hipóteses, ao poder punitivo do Estado, realizado por meio da Justiça Penal. | c) não abrange as sanções impostas a particulares não sujeitos à disciplina interna da Administração. | d) pode ser exercido ainda que não esteja legalmente atribuído. | e) vincula-se ao poder hierárquico, um reduzindo-se ao outro, haja vista que o primeiro é mais amplo que o segundo.",c,2018
