Perguntas,Alternativas,Resposta,Ano
"Consoante às disposições relativas aos partidos políticos, a Constituição Federal estabelece:","a) Os partidos políticos, após adquirirem personalidade jurídica, na forma da lei civil, registrarão seus estatutos no Supremo Tribunal Federal. | b) É assegurada aos partidos políticos autonomia para definir sua estrutura interna e estabelecer regras sobre escolha, formação e duração de seus órgãos permanentes e provisórios e sobre sua organização e funcionamento, devendo, no entanto, seus estatutos estabelecer normas de disciplina partidária. | c) É livre a criação de partidos políticos de caráter regional. | d) É permitido aos partidos políticos o recebimento de recursos financeiros de entidade ou governo estrangeiros, desde que prestem contas ao Tribunal Superior Eleitoral, na forma da lei. | e) É permitida a utilização pelos partidos políticos de organização paramilitar.",b,2018
"No exercício do controle concentrado de constitucionalidade, o Supremo Tribunal Federal - STF declarou a inconstitucionalidade de uma lei editada pelo Congresso Nacional, com efeitos ex tunc. Não satisfeito com a decisão, o Poder Legislativo edita nova lei, com conteúdo idêntico à lei tida por inconstitucional pelo STF. Essa nova lei","a) deverá, para que possa ser retirada do ordenamento jurídico pelo Poder Judiciário, ser objeto de novo controle concentrado de constitucionalidade, uma vez que o efeito vinculante das decisões definitivas de mérito proferidas pelo STF nas ações diretas de inconstitucionalidade não atinge o Poder Legislativo. | b) não produzirá efeitos, já que o efeito vinculante das decisões definitivas de mérito proferidas nas ações diretas de inconstitucionalidade atinge igualmente o Poder Legislativo, podendo ser retirada do ordenamento jurídico por meio de reclamação ajuizada perante o STF. | c) será nula de pleno direito, não vinculando a conduta daqueles a quem se destina, em razão dos efeitos erga omnes das decisões definitivas de mérito proferidas pelo STF nas ações diretas de inconstitucionalidade. | d) não produzirá efeitos, uma vez que o efeito vinculante das decisões definitivas de mérito proferidas pelo STF nas ações diretas de inconstitucionalidade atinge igualmente o Poder Legislativo, mas permanecerá no ordenamento jurídico até que seja declarada inconstitucional em controle concentrado de constitucionalidade. | e) somente produzirá efeitos caso venha a ser declarada constitucional pelo STF, uma vez que o prévio reconhecimento da inconstitucionalidade de diploma semelhante em ação direta de inconstitucionalidade inverte a presunção de constitucionalidade que habitualmente assiste as leis.",a,2018
"Relativamente aos Estados-membros e Municípios, no âmbito da federação brasileira,","a) são reservadas aos Estados as competências que não lhes sejam vedadas pela Constituição da República. | b) por gozarem de capacidade de auto-organização e autolegislação, os Estados-membros podem editar livremente as Constituições e leis pelas quais se organizarão e serão regidos. | c) a fiscalização do Município será exercida pelo Poder Legislativo estadual, mediante controle externo, com o auxílio dos Tribunais de Contas dos Estados ou, onde houver, dos Conselhos ou Tribunais de Contas dos Municípios. | d) por ser a República Federativa do Brasil indissolúvel, os Estados-membros não podem incorporar-se entre si, subdividir-se ou desmembrar-se para se anexarem a outros ou formarem novos Estados. | e) por não serem entidades federativas, os Municípios não gozam de capacidade de auto-organização e autolegislação, devendo assim ser regidos pela Constituição do Estado que integrarem.",a,2018
"O Governador de certo Estado da Federação pretende instituir programa pelo qual será facultado aos alunos da rede pública estadual participarem de atividades desportivas extracurriculares no contraturno escolar, ministradas por profissionais voluntários vinculados a entidades privadas que firmarem, nos termos da legislação infraconstitucional pertinente, instrumentos jurídicos de parceria com o Estado. As despesas do programa serão exclusivamente custeadas com recursos financeiros das entidades parceiras, não sendo necessária a criação de novos cargos e órgãos públicos, nem a atribuição de novas competências à Secretaria de Estado encarregada de executar o programa. Nesse contexto, a proposta do Governador poderá ser viabilizada, à luz da Constituição Federal e da jurisprudência do Supremo Tribunal Federal, mediante","a) encaminhamento de projeto de lei, de sua iniciativa privativa, uma vez que dependem de prévia autorização legislativa as parcerias firmadas pela Administração pública. | b) encaminhamento de projeto de lei, de sua iniciativa privativa, uma vez que o programa demanda reorganização da Administração pública, matéria que não pode ser objeto de ato normativo infralegal. | c) encaminhamento de projeto de lei, em matéria de iniciativa legislativa concorrente com o Parlamento, não podendo o programa ser objeto de ato normativo infralegal. | d) edição de decreto dispondo sobre normas de organização e funcionamento da Administração para a instituição e a execução do programa. | e) encaminhamento de projeto de lei, de sua iniciativa privativa, uma vez que a celebração de parcerias equivalerá à criação de cargos públicos, matéria que não pode ser objeto de ato normativo infralegal.",d,2018
"Um estrangeiro residente no País formulou requerimento administrativo para retificar dados seus constantes de arquivo público em que estão registradas informações incorretas a seu respeito. Embora a Administração tenha reconhecido a incorreição da anotação, o pedido foi indeferido, por decisão não mais sujeita a recurso na esfera administrativa, sob o argumento de que o registro reflete as informações disponíveis no momento em que os dados foram colhidos pelo Poder Público. Em vista disso, para que esse indivíduo atinja seu objetivo, será cabível a impetração de","a) mandado de segurança, uma vez que não pode ser propostohabeas data, que é assegurado apenas aos cidadãos brasileiros. | b) mandado de segurança, uma vez que o habeas data somente pode ser proposto para o fim de assegurar o conhecimento de informações relativas à pessoa do impetrante, e não para retificá-las. | c) mandado de segurança, que permite dilação probatória vedada no habeas data. | d) habeas data, cujo uso é assegurado em situações como a descrita, inclusive para o caso de o impetrante ser estrangeiro residente no país. | e) mandado de segurança, uma vez que o habeas data não é cabível quando a Administração reconhece a incorreição dos dados, apenas negando-se a retificá-los.",d,2018
"À luz do que disciplina a Constituição Federal quanto ao processo legislativo,","a) prorrogar-se-á uma única vez por igual período a vigência de medida provisória que, no prazo de sessenta dias, contado de sua publicação, não tiver a sua votação encerrada nas duas Casas do Congresso Nacional. | b) o Presidente da República, em caso de urgência e relevância, pode editar medida provisória relativa a direito eleitoral. | c) caberá à comissão mista de Deputados e Senadores examinar as medidas provisórias e sobre elas emitir parecer, antes de serem apreciadas, em sessão conjunta do Congresso Nacional. | d) aprovado projeto de lei de conversão alterando o texto original da medida provisória, esta deixará de viger imediatamente. | e) é vedada a reedição, na mesma sessão legislativa, de medida provisória que tenha sido rejeitada, sendo possível, contudo, sua reedição, no caso da perda de sua eficácia por decurso de prazo.",a,2018
"Em conformidade com a disciplina constitucional atinente à Ordem Social,","a) é indevida a diferenciação de alíquotas ou bases de cálculo diferenciadas para as contribuições sociais para a seguridade social dos empregadores, em razão do porte das empresas ou de sua atividade econômica. | b) compete ao Poder Público, nos termos da lei, organizar a seguridade social, com base no caráter democrático e descentralizado da Administração, mediante gestão tripartite, com participação dos trabalhadores, dos empregadores e do Governo nos órgãos colegiados. | c) a assistência à saúde é livre à iniciativa privada sendo, contudo, vedada a destinação de recursos públicos para auxílios ou subvenções às instituições privadas sem fins lucrativos. | d) é vedada a filiação ao regime geral de previdência social, na qualidade de segurado facultativo, de pessoa participante de regime próprio de previdência. | e) a lei disporá sobre as condições e os requisitos que facilitem a remoção de órgãos, tecidos e substâncias humanas para fins de transplante, pesquisa e tratamento, bem como a coleta, processamento e transfusão de sangue e seus derivados, somente admitida a comercialização após a aprovação de junta médica autorizada pelo Poder Público.",d,2018
"À luz do que dispõe a Constituição Federal acerca do Poder Legislativo, seus órgãos e atribuições,","a) os Deputados Federais e Senadores são eleitos pelo sistema majoritário. | b) os Ministros de Estado poderão comparecer ao Senado Federal, à Câmara dos Deputados, ou a qualquer de suas Comissões, somente mediante convocação das respectivas mesas, para expor assunto de relevância de seu Ministério. | c) perderá o mandato o Deputado ou Senador que deixar de comparecer, em cada sessão legislativa, a um quarto das sessões ordinárias da Casa a que pertencer, salvo licença ou missão por esta autorizada. | d) os Deputados e Senadores são obrigados, ante os princípios da publicidade e da moralidade administrativa, a testemunhar sobre informações recebidas ou prestadas em razão do exercício do mandato. | e) a Mesa do Congresso Nacional será presidida pelo Presidente do Senado Federal, e os demais cargos serão exercidos, alternadamente, pelos ocupantes de cargos equivalentes na Câmara dos Deputados e no Senado Federal.",e,2018
"Enrico e Giorgia Rossi, casados e cidadãos italianos, estão, como voluntários, a serviço da Alemanha, participando de programas de combate à fome e à pobreza no Brasil. Eventual filho do casal nascido durante sua estadia em território brasileiro é considerado","a) apátrida. | b) brasileiro naturalizado. | c) estrangeiro. | d) brasileiro nato, desde que opte, em qualquer tempo, depois de atingida a maioridade, pela nacionalidade brasileira. | e) brasileiro nato.",e,2018
"De acordo com a Constituição Federal, é competência comum da União, dos Estados, do Distrito Federal e dos Municípios","a) elaborar e executar planos nacionais e regionais de ordenação do território e de desenvolvimento econômico e social. | b) proteger o meio ambiente e combater a poluição em qualquer de suas formas. | c) instituir diretrizes para o desenvolvimento urbano, inclusive habitação, saneamento básico e transportes urbanos. | d) exercer a classificação, para efeito indicativo, de diversões públicas e de programas de rádio e televisão. | e) planejar e promover a defesa permanente contra as calamidades públicas, especialmente as secas e as inundações.",b,2018
"Em meio a medidas de contenção de despesas e reorganização dos órgãos da Administração federal, o Presidente da República pretende extinguir cargos e funções vagos, em todos os Ministérios. Para atingir esse fim específico, à luz da Constituição Federal, o Presidente da República","a) poderá editar decreto, independentemente de lei que o autorize. | b) poderá editar decreto, desde que lei prévia o autorize. | c) deverá editar medida provisória, com força de lei. | d) deverá remeter mensagem ao Congresso Nacional, por ocasião da abertura da sessão legislativa. | e) não possui competência.",a,2018
"Além de ser o guardião da Constituição da República, cabe ao Supremo Tribunal Federal","a) julgar, originariamente, os conflitos de atribuições entre autoridades administrativas e judiciárias da União, ou entre autoridades judiciárias de um Estado e administrativas de outro ou do Distrito Federal, ou entre as deste e da União. | b) a homologação de sentenças estrangeiras e a concessão de exequatur (executa-se)  às cartas rogatórias. | c) julgar, em recurso ordinário, as causas em que forem partes Estado estrangeiro ou organismo internacional, de um lado, e, do outro, Município ou pessoa residente ou domiciliada no País. | d) processar e julgar, originariamente, os juízes federais da área de sua jurisdição, incluídos os da Justiça Militar e da Justiça do Trabalho, nos crimes comuns e de responsabilidade, e os membros do Ministério Público da União, ressalvada a competência da Justiça Eleitoral. | e) processar e julgar originariamente o litígio entre Estado estrangeiro ou organismo internacional e a União, o Estado, o Distrito Federal ou o Território.",e,2018
"Ao disciplinar os Direitos e Garantias Fundamentais, a Constituição Federal estabelece:","a) Nenhum brasileiro será extraditado, salvo o naturalizado, em caso de crime comum, praticado antes da naturalização, ou de comprovado envolvimento em tráfico ilícito de entorpecentes e drogas afins, na forma da lei. | b) É inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comunicações telefônicas, salvo, no último caso, por ordem judicial, nas hipóteses e na forma que a lei estabelecer para fins de investigação criminal, civil, e instrução processual administrativa. | c) A criação de associações e, na forma da lei, a de cooperativas depende de autorização estatal, sendo permitida, ainda, interferência do Estado em seu funcionamento. | d) A pequena propriedade rural, assim definida em lei, desde que trabalhada pela família, poderá ser objeto de penhora para pagamento de débitos decorrentes de sua atividade produtiva, dispondo a lei sobre os meios de financiar o seu desenvolvimento. | e) A casa é asilo inviolável do indivíduo, ninguém nela podendo penetrar sem consentimento do morador, salvo em caso de flagrante delito ou desastre, ou para prestar socorro, ou, durante qualquer horário do dia ou da noite, por determinação judicial.",a,2018
"Com objetivo de recompor os quadros da Polícia Militar do Estado, o Governador autorizou a abertura de concurso público para o preenchimento de 200 cargos que se encontravam vagos. Ao elaborar o edital do referido concurso, a Polícia Militar do Estado, a despeito da inexistência de disposição nesse sentido em lei, incluiu entre os requisitos para a ocupação do cargo as alturas mínimas de 1,75 m para homens e 1,65 m para mulheres. Considerando o quanto disposto na Constituição da República, bem como a jurisprudência do Supremo Tribunal Federal, a exigência feita se mostra","a) ilegítima, já que o princípio da isonomia veda qualquer espécie de discriminação, impondo tratamento igualitário a todos, por meio da chamada igualdade formal. | b) legítima, na medida em que se mostra razoável, quando analisadas as atividades inerentes aos cargos que se busca preencher através do concurso público que está sendo realizado. | c) ilegítima, uma vez que, embora prevista no edital do concurso, não havia lei em sentido formal e material amparando tal exigência. | d) legítima, pois, sendo a Polícia Militar organizada com base na hierarquia e disciplina, o seu Comandante goza da faculdade de condicionar o acesso à carreira ao preenchimento dos requisitos que entender pertinentes, desde que relacionados às atividades do cargo. | e) ilegítima, uma vez que estabelecida pela própria Polícia Militar, quando da elaboração do edital, e não pelo Governador, quando da concessão de autorização para abertura do concurso.",c,2018
"Com objetivo de atribuir maior estabilidade ao tratamento de determinada matéria, o Congresso Nacional decide discipliná-la por meio de lei complementar, ainda que a Constituição da República não reserve essa matéria à lei complementar. Nessa situação, com base no entendimento adotado pelo Supremo Tribunal Federal - STF, uma vez publicada a lei,","a) a matéria poderá voltar a ser tratada por lei ordinária, desde que essa seja aprovada por 3/5 dos membros de cada uma das Casas do Congresso. | b) a matéria por ela regrada não poderá mais ser tratada por lei ordinária, em razão da superioridade hierárquica da lei complementar em face da lei ordinária, que obsta a alteração daquela por meio dessa. c) fica obstada a edição de medida provisória disciplinando a matéria, uma vez que a Constituição da República veda a edição de medida provisória sobre matéria reservada a lei complementar. | d) a matéria somente poderá voltar a ser tratada por lei ordinária se anteriormente for editada lei complementar revogando a lei precedente. | e) não há óbice ao futuro tratamento da matéria por lei ordinária, na medida em que a lei editada é apenas formalmente complementar.",e,2018
"De acordo com a Constituição Federal, tanto os Estados como os Municípios brasileiros têm competência para instituir","a) empréstimos compulsórios, condicionado a aval da União, Imposto sobre Serviços de Qualquer Natureza e contribuições sociais, de intervenção no domínio econômico e de interesse das categorias profissionais ou econômicas. | b) o Imposto sobre a Propriedade Territorial e Predial Urbana, contribuição para o custeio do serviço de iluminação pública e taxas pela utilização, efetiva ou potencial, de serviços públicos específicos e divisíveis, prestados ao contribuinte ou postos a sua disposição. | c) taxas, em razão do exercício do poder de polícia, contribuição de melhoria, decorrente de obras públicas, e contribuição cobrada de seus servidores, para o custeio, em benefício destes, do regime de previdência próprio, de caráter contributivo e solidário. | d) tributos interestaduais e intermunicipais com a finalidade de limitar o tráfego de pessoas ou bens, sempre que a segurança pública estiver ameaçada, podendo, na vigência de estado de emergência decorrente desta ameaça, serem instituídos e cobrados empréstimos compulsórios e contribuições de intervenção no domínio econômico. | e) o Imposto sobre Transmissão Causa Mortis e Doação, contribuição de melhoria, taxas em razão do exercício do poder de polícia e empréstimos compulsórios, condicionado a aval da União.",c,2018
"Emenda à Constituição de determinado Estado criou, em 2017, adicional de remuneração devido aos servidores públicos vinculados ao Poder Executivo, no valor de 5% sobre a remuneração base a cada cinco anos de efetivo serviço público. O ProcuradorGeral da República entende, todavia, que a matéria não poderia ser disciplinada na Constituição do Estado por emenda à Constituição, pretendendo impugná-la mediante ação direta de inconstitucionalidade perante o Supremo Tribunal Federal - STF. À luz da jurisprudência dessa Corte e considerando as disposições da Constituição Federal, a referida emenda é com ela","a) compatível, uma vez que não violou quaisquer dos limites materiais ao poder de emenda, embora o Procurador-Geral da República seja em tese legitimado para propor a ação perante o STF independentemente de comprovação de pertinência temática. | b) incompatível, uma vez que a matéria somente poderia ser objeto de lei de iniciativa do Governador, sendo que o Procurador-Geral da República é legitimado a propor a ação perante o STF independentemente de comprovação de pertinência temática. | c) compatível, uma vez que não violou quaisquer dos limites materiais ao poder de emenda, além de o Procurador-Geral da República não ser legitimado para propor a ação perante o STF porque ausente, no caso, o requisito da pertinência temática. | d) incompatível, uma vez que a matéria somente poderia ser objeto de lei de iniciativa do Governador, sendo que o Procurador-Geral da República não é legitimado para propor a ação perante o STF porque ausente, no caso, o requisito da pertinência temática. | e) incompatível, uma vez que a matéria somente poderia ser objeto de emenda à Constituição se não criasse despesa para o Poder Executivo, sendo que o Procurador-Geral da República é legitimado para propor a ação perante o sTf independentemente de comprovação de pertinência temática.",b,2018
