Perguntas,Alternativas,Resposta,Ano
"Acerca dos institutos do erro de tipo, do erro de proibição e do concurso de pessoas, julgue o item subsequente.O erro de proibição evitável exclui a culpabilidade.",Errado | Certo,e,2018
"Tendo como referência a jurisprudência sumulada dos tribunais superiores, julgue o item a seguir, acerca de crimes, penas, imputabilidade penal, aplicação da lei penal e institutos.O réu sentenciado provisoriamente que se encontre em prisão especial deverá aguardar o trânsito em julgado da sentença com a definição da pena para que seja aplicada a progressão de regime de execução da pena.",Errado | Certo,e,2018
"Tendo como referência a legislação penal extravagante e a jurisprudência das súmulas dos tribunais superiores, julgue o item que se segue.Aquele que oferece droga, mesmo que seja em caráter eventual e sem o objetivo de lucro, a pessoa de seu relacionamento, para juntos a consumirem, comete crime.",Errado | Certo,c,2018
"Considerando a doutrina e a jurisprudência dos tribunais superiores acerca dos crimes em espécie, julgue o seguinte item.
Situação hipotética: Um servidor público, no exercício de suas funções, foi vítima de injúria e difamação. Assertiva: Nessa situação, será concorrente a legitimidade do servidor ofendido, mediante queixa, e do Ministério Público, condicionada à representação do ofendido, para a ação penal correspondente.",Errado | Certo,c,2018
"Julgue o item que se segue, acerca de extinção da punibilidade no direito penal brasileiro.Perempção e renúncia ao direito de queixa são causas de extinção da punibilidade relacionadas à ação penal privada.",Errado | Certo,c,2018
"A respeito da culpabilidade, da ilicitude e de suas excludentes, julgue o item que se segue.
Situação hipotética: Um policial, ao cumprir um mandado de condução coercitiva expedido pela autoridade judiciária competente, submeteu, embora temporariamente, um cidadão a situação de privação de liberdade. Assertiva: Nessa circunstância, a conduta do policial está abarcada por uma excludente de ilicitude representada pelo exercício regular de direito.",Errado | Certo,e,2018
"No que diz respeito à extinção da punibilidade, julgue o item seguinte.A extinção da punibilidade pela prática do crime de furto alcança o crime de receptação, haja vista que este último só foi possível em razão do primeiro.",Errado | Certo,e,2018
"No que se refere aos crimes contra a pessoa, assinale a opção correta.","a) Ocorre o feminicídio quando o homicídio é praticado contra a mulher por razões da condição de sexo feminino, como quando o crime envolve a violência doméstica e familiar ou o menosprezo ou a discriminação à condição de mulher. | b) A pena pela prática do homicídio doloso simples será aumentada de um terço se o agente deixar de prestar imediato socorro à vítima, não procurar diminuir as consequências do seu ato ou fugir para evitar a prisão em flagrante. | c) Em se tratando de homicídio doloso simples, o juiz poderá deixar de aplicar a pena caso as consequências da infração atinjam o próprio agente de forma tão grave que a sanção penal se torne desnecessária. | d) A pena do feminicídio poderá ser aumentada se o crime for praticado durante a gestação ou nos seis meses posteriores ao parto. | e) Se o agente cometer o crime de homicídio qualificado sob violenta emoção, logo após injusta provocação da vítima, o juiz deve considerar essa circunstância como atenuante genérica na aplicação da pena.",a,2018
"O funcionário público que, aproveitando-se de seu cargo, utilizar-se ilegalmente de passagens e diárias pagas pelos cofres públicos cometerá o delito denominado",a) peculato culposo. | b) peculato. | c) prevaricação. | d) conduta atípica. | e) corrupção passiva.,b,2018
Assinale a opção correta de acordo com a jurisprudência sumulada do Superior Tribunal de Justiça (STJ).,"a) A conduta de atribuir-se falsa identidade perante autoridade policial é atípica, mesmo quando comprovado que a ação ocorreu com o objetivo de autodefesa. | b) Em se tratando de contravenções penais praticadas contra a mulher no âmbito das relações domésticas, é possível a aplicação do princípio da insignificância, se preenchidos determinados critérios. | c) A demonstração inequívoca da intenção do agente de realizar tráfico entre estados da Federação é suficiente para a incidência do aumento de um sexto a dois terços da pena para o crime de tráfico de drogas, sendo desnecessária a efetiva transposição da fronteira entre os estados. | d) A inversão da posse do bem mediante o emprego de violência não configura o crime de roubo, mas sua tentativa, se a coisa roubada for recuperada brevemente após perseguição imediata ao agente. | e) Tratando-se do crime de furto, a comprovação inequívoca da presença de seguranças no interior do estabelecimento comercial da vítima configura crime impossível.",c,2018
"Adão, alegando ter poder de persuasão sobre seu primo, delegado de polícia que presidia inquérito policial em que Cláudio estava sendo investigado, solicitou deste determinada quantia de dinheiro, a pretexto de repassá-la ao delegado, para impedir o indiciamento de Cláudio pela prática de estupro.Nessa situação hipotética, a conduta de Adão configurou o crime de",a) corrupção passiva privilegiada. | b) advocacia administrativa. | c) tráfico de influência. | d) exploração de prestígio. e) corrupção passiva.,c,2018
Determinada conduta configurará organização criminosa somente se,"a) o objetivo exclusivo dos agentes for o de obter vantagem de natureza patrimonial. | b) a associação for ordenada para a prática da infração, ainda que inexista a divisão de tarefas entre os agentes. | c) os agentes cometerem infrações sujeitas a pena de reclusão. | d) houver escalonamento hierárquico entre os agentes. | e) estiverem associadas, no mínimo, três pessoas.",d,2018
Constitui crime contra o idoso punível com detenção,"a) obstar o acesso de alguém a qualquer cargo público por motivo de idade. | b) induzir pessoa idosa sem discernimento de seus atos a outorgar procuração. | c) deixar de cumprir, sem justo motivo, a execução de ordem judicial expedida nas ações em que for parte pessoa idosa. | d) discriminar pessoa idosa, dificultando seu acesso a operações bancárias. | e) lavrar ato notarial que envolva pessoa idosa sem discernimento de seus atos, sem a devida representação legal.",c,2018
"Em determinada noite, Pedro arrombou a porta de um centro comercial e subtraiu vários itens de vestuário de oito lojas, de diferentes proprietários.Nessa situação hipotética, se descoberta a conduta de Pedro, ele deverá responder pelos furtos",a) como crime habitual. | b) como crime continuado. | c) como crimes autônomos. | d) em concurso formal. | e) como crime permanente.,b,2018
"Durante o cumprimento de um mandado de prisão a determinado indivíduo, este atirou em um investigador policial, o qual, revidando, atingiu fatalmente o agressor.Nessa situação hipotética, a conduta do investigador configura",a) legítima defesa própria. | b) exercício regular de direito. | c) estrito cumprimento do dever legal. | d) homicídio doloso. | e) homicídio culposo.,a,2018
"A aplicação do princípio da retroatividade benéfica da lei penal ocorre quando, ao tempo da conduta, o fato é",a) típico e lei posterior suprime o tipo penal. | b) típico e lei posterior provoca a migração do conteúdo criminoso para outro tipo penal. | c) típico e lei posterior aumenta a pena correspondente ao crime. | d) típico e lei posterior acrescenta hipótese de aumento de pena. | e) atípico e lei posterior o torna típico.,a,2018
A ação penal relativa a crime de estupro será pública condicionada à representação se a vítima for,a) incapaz de oferecer resistência por estar em coma. | b) menor de dezoito anos de idade e a relação sexual houver sido consentida. | c) mentalmente enferma e não possuir discernimento para o ato sexual. | d) menor de dezoito anos de idade e maior de quatorze anos de idade e não houver consentido a relação sexual. | e) maior de dezoito anos de idade e capaz.,e,2018
"Tendo como referência a legislação penal extravagante e a jurisprudência das súmulas dos tribunais superiores, julgue o item que se segue.A condenação pela prática de crime de tortura acarretará a perda do cargo, função ou emprego público e a interdição para o seu exercício por prazo igual ao da pena aplicada.",Errado | Certo,e,2018
"Tendo como referência a jurisprudência sumulada dos tribunais superiores, julgue o item a seguir, acerca de crimes, penas, imputabilidade penal, aplicação da lei penal e institutos.Na hipótese de tentativa de subtração patrimonial e morte consumada, o agente responderá pelo crime de latrocínio consumado.",Errado | Certo,c,2018
"Tendo como referência a legislação penal extravagante e a jurisprudência das súmulas dos tribunais superiores, julgue o item que se segue.O juiz poderá estabelecer os limites da ação controlada nos casos de investigação de crimes organizados.",Errado | Certo,c,2018
"Considerando a doutrina e a jurisprudência dos tribunais superiores acerca dos crimes em espécie, julgue o seguinte item.
Situação hipotética: Um médico de hospital particular conveniado ao Sistema Único de Saúde praticou conduta delituosa em razão da sua função, configurando-se, a princípio, o tipo penal do peculato-furto. Assertiva: Nessa situação, como não detém a qualidade de servidor público, o agente responderá pelo crime de furto em sua forma qualificada.",Errado | Certo,e,2018
"Julgue o item que se segue, acerca de extinção da punibilidade no direito penal brasileiro.É causa de extinção da punibilidade a reparação de dano decorrente de peculato culposo por funcionário público, antes do trânsito em julgado de sentença condenatória.",Errado | Certo,c,2018
"No que diz respeito à extinção da punibilidade, julgue o item seguinte.
Situação hipotética: Jorge foi condenado a treze anos de reclusão, cujo prazo prescricional para execução da pena é de vinte anos. Após cumprir seis anos de pena, ele fugiu. Assertiva: Nessa situação, o prazo prescricional da execução da pena de Jorge deverá ser contado com base nos anos que faltavam ser cumpridos.",Errado | Certo,c,2018
"Julgue o item a seguir, acerca de processos relativos a crimes praticados por servidores públicos.Se a denúncia contra servidor público a respeito da prática de crime contra a administração pública em geral vier acompanhada do respectivo inquérito policial, será desnecessária a resposta preliminar prevista no procedimento especial para crimes dessa natureza.",Errado | Certo,c,2018
"A respeito da culpabilidade, da ilicitude e de suas excludentes, julgue o item que se segue.
Situação hipotética: Um oficial de justiça detentor de porte de arma de fogo, ao proceder à citação de um réu em processo criminal, foi por este recebido a tiros e acabou desferindo um disparo letal contra o seu agressor. Assertiva: Nessa situação, a conduta do oficial de justiça está abarcada por uma excludente de culpabilidade representada pela inexigibilidade de conduta diversa.",Errado | Certo,e,2018
"Indivíduo não reincidente que semeie, para consumo pessoal, plantas destinadas à preparação de pequena quantidade de produto capaz de causar dependência psíquica se sujeita à penalidade imediata de",a) perda de bens e valores. | b) medida educativa de internação em unidade de tratamento. | c) advertência sobre os efeitos das drogas. | d) admoestação verbal pelo juiz. | e) prestação pecuniária.,c,2018
Pune-se a tentativa no crime de,a) omissão de socorro. | b) injúria cometida verbalmente. | c) induzimento a suicídio sem resultado lesivo. | d) lesão corporal leve dolosa. | e) homicídio culposo.,d,2018
"Uma investigadora de polícia exigiu de um traficante de drogas o pagamento de determinada importância em dinheiro a fim de que evitasse o indiciamento dele em inquérito policial. O traficante pediu um prazo para o pagamento do valor acordado e, dois dias depois, entregou o dinheiro à investigadora, a qual, então, ocultou as provas contra o traficante.Com relação a essa situação hipotética, assinale a opção correta.","a) A conduta da investigadora configura crime de concussão, consumado quando ela exigiu do traficante o pagamento do valor pecuniário. | b) A investigadora e o traficante, pela aplicação da teoria monista, deverão responder pelo mesmo tipo penal. | c) A investigadora cometeu crime de corrupção passiva, consumado a partir do momento em que o traficante efetuou o pagamento. | d) O cumprimento, pela investigadora, do acordado com o traficante configura circunstância qualificadora do crime. | e) O traficante deverá responder pelo crime de corrupção ativa, consumado a partir do momento em que as provas contra ele foram ocultadas.",a,2018
"Para solucionar o conflito aparente de normas, são empregados os princípios da",a) especialidade e da subsidiariedade. | b) especialidade e da proporcionalidade. | c) proporcionalidade e da subsidiariedade. | d) subsidiariedade e da fragmentariedade. | e) fragmentariedade e da especialidade.,a,2018
"Com relação à tentativa, à desistência voluntária e ao arrependimento, assinale a opção correta.","a) No arrependimento eficaz, o agente interrompe a execução do crime; na desistência voluntária, o resultado é impedido após o agente ter praticado todos os atos. | b) O arrependimento posterior pode ser aplicado aos crimes cometidos com violência ou grave ameaça. | c) Em se tratando de tentativa branca ou incruenta, a vítima não é atingida e não sofre ferimentos; se tratar-se de tentativa cruenta, a vítima é atingida e é lesionada. | d) A diferença entre a tentativa e a tentativa abandonada é que, no primeiro caso, o agente diz “eu consigo, mas não quero"" e, no segundo, o agente diz “eu quero, mas não consigo"". | e) A desistência voluntária e a tentativa abandonada são espécies de arrependimento eficaz.",c,2018
"Com relação à classificação dos crimes, julgue os itens a seguir.I. Denomina-se crime plurissubsistente o crime cometido por vários agentes.II. Se o sujeito fizer tudo o que está ao seu alcance para a consumação do crime, mas o resultado não ocorrer por circunstâncias alheias a sua vontade, configura-se crime falho.III. Havendo, em razão do tipo, dois sujeitos passivos, o crime é denominado vago.IV. Crime habitual cometido com ânimo de lucro é denominado crime a prazo.V. Crime praticado por intermédio de automóvel é denominado delito de circulação.Estão certos apenas os itens",a) I e II. | b) I e IV. | c) II e V. | d) III e IV. | e) III e V.,c,2018
A clonagem de cartão de crédito constitui o delito denominado,"a) conduta atípica, que só será punível a partir do uso do cartão clonado em fraude posterior. | b) adulteração de peça filatélica, em razão da similaridade com o cartão de crédito. | c) falsidade ideológica. | d) falsidade de documento público. | e) falsidade de documento particular",e,2018
Um funcionário público que cobrar de particular multa de forma acintosa praticará,a) advocacia administrativa. | b) prevaricação. | c) conduta atípica. | d) peculato. | e) excesso de exação.,c,2018
"No que tange aos institutos penais das excludentes de ilicitude e de culpabilidade e da imputabilidade penal, julgue o próximo item.A embriaguez acidental, proveniente de força maior ou caso fortuito, exclui a culpabilidade, ainda que o sujeito ativo possuísse, ao tempo da ação, parcial capacidade de entender o caráter ilícito do fato que praticou.",Errado | Certo,e,2018
"Tendo como referência a legislação penal extravagante e a jurisprudência das súmulas dos tribunais superiores, julgue o item que se segue.Em se tratando de crimes de violência doméstica e familiar contra a mulher, se a condenação for privativa de liberdade por até um ano, poderá o juiz substituí-la por pena de prestação pecuniária ou pagamento isolado de multa.",Errado | Certo,e,2018
"Tendo como referência a jurisprudência sumulada dos tribunais superiores, julgue o item a seguir, acerca de crimes, penas, imputabilidade penal, aplicação da lei penal e institutos.Tratando-se de crimes permanentes, aplica-se a lei penal mais grave se esta tiver vigência antes da cessação da permanência.",Errado | Certo,c,2018
"Acerca do crime doloso e do arrependimento posterior, julgue o item seguinte.O arrependimento posterior incide apenas nos crimes patrimoniais e sua caracterização depende da existência de voluntariedade e espontaneidade do agente.",Errado | Certo,e,2018
"No que diz respeito à extinção da punibilidade, julgue o item seguinte.A contagem do prazo prescricional se inicia no dia em que transita em julgado definitivamente a sentença condenatória.",Errado | Certo,e,2018
"Considerando que crime é fato típico, ilícito e culpável, julgue o item a seguir.O crime é dito impossível quando não há, em razão da ineficácia do meio empregado, violação, tampouco perigo de violação, do bem jurídico tutelado pelo tipo penal.",Errado | Certo,c,2018
"Com relação às escolas e às teorias jurídicas do direito penal, assinale a opção correta.","a) Os positivistas conclamavam a justiça a olhar para o crime como uma entidade jurídica, enquanto os clássicos encaravam o crime como fatos sociais e humanos. | b) Na primeira metade do século passado, floresceu, na Universidade de Chicago, a chamada teoria ecológica ou da desorganização social, que considerava o crime um fenômeno ligado a áreas naturais. | c) A labelling approach enxerga o comportamento criminoso como motivado por razões ontológicas ou intrínsecas, e não como decorrente do sistema de controle social. | d) A escola clássica ficou marcada pelo método de fundo dedutivo que empregava na ciência do direito penal: o jurista deveria partir do concreto, ou seja, das questões jurídico-penais, para passar ao abstrato, ou seja, ao direito positivo. | e) Os clássicos adotavam princípios relativos e que não se sobrepunham às leis em vigor, evitando leis draconianas e excessivamente rigorosas, com penas desproporcionais.",b,2018
"Assinale a opção correta, a respeito da política criminal no Brasil.","a) Diferentemente do que ocorre em diversos países, no Brasil a vítima e a reparação da vítima não constituem pauta de preocupação dos penalistas na orientação da política criminal. | b) As últimas alterações legislativas em matéria criminal garantem que a atuação do Poder Judiciário, além da condenação do agente do crime, resulte na ideal reparação para a pessoa ofendida e até mesmo para a sociedade. | c) No Poder Judiciário não se adota o direito penal de emergência: essa função é desempenhada exclusivamente pelo Poder Legislativo. | d) As constantes edições de leis penais emergenciais pelo Poder Legislativo, com o objetivo de impor reformas pontuais na legislação, melhoram a eficiência da política criminal. | e) A reforma do Código Penal e a revisão de toda a legislação especial são exemplos de sugestões apresentadas pelos doutrinadores criminalistas para a melhoria da política criminal.",e,2018
"Mário, ao envolver-se em uma briga, lesionou Júlio.Nessa situação hipotética, Mário responderá por lesão corporal de natureza grave se tiver","a) causado a morte de Júlio em circunstâncias que evidenciem que Mário assumiu o risco de produzir o resultado. | b) provocado a incapacitação de Júlio para ocupações habituais, como, por exemplo, o trabalho e o estudo, por quinze dias. | c) provocado em Júlio debilidade permanente de função, como, por exemplo, a redução da capacidade mastigatória pela perda dentária. | d) ofendido a integridade corporal de Júlio, causando-lhe diversas escoriações no corpo. | e) causado a morte de Júlio, ainda que em circunstâncias que evidenciem que Mário não queria matá-lo.",c,2018
"Determinado policial, ao cumprir um mandado de prisão, teve de usar a força física para conter o acusado. Após a concretização do ato, o policial continuou a ser fisicamente agressivo, mesmo não havendo a necessidade.Nessa situação hipotética, o policial",a) excedeu o estrito cumprimento do dever legal. | b) abusou do exercício regular de direito. | c) prevaleceu-se de condição excludente de ilicitude. | d) agiu sob o estado de necessidade. | e) manifestou conduta típica de legítima defesa.,a,2018
"Rui e Lino, irmãos, combinaram a prática de furto a uma loja. Depois de subtraídos os bens, Pedro, pai de Rui e de Lino, foi procurado e permitiu, em benefício dos filhos, a ocultação dos objetos furtados em sua residência por algum tempo, porque eles estavam sendo investigados.Nessa situação hipotética, a conduta de Pedro configura",a) receptação. | b) favorecimento real. | c) favorecimento pessoal. | d) hipótese de isenção de pena. | e) furto.,b,2018
"Com relação à punibilidade e às causas de sua extinção, julgue os itens a seguir.I. A morte do agente extingue todos os efeitos penais, exceto a cobrança da pena de multa e da pena alternativa pecuniária, que poderão ser cobradas dos herdeiros.II. O instrumento normativo para instrumentalizar o indulto e a anistia é o decreto presidencial; enquanto a graça é concedida por lei.III. De acordo com o Código Penal, o recebimento de indenização pelo dano resultante do crime caracteriza renúncia tácita ao direito de prestar queixa.IV. A retratação, prevista no Código Penal, é admitida nos casos de crimes contra a honra, mas apenas se tratar-se de calúnia e difamação, sendo inadmissível na injúria.V. Em se tratando de crimes contra honra, o Código Penal prevê a possibilidade de retratação exclusivamente pessoal, ou seja, ela não se comunica aos demais ofensores.Estão certos apenas os itens",a) I e II. | b) I e III. | c) II e V. | d) III e IV. | e) IV e V.,e,2018
"Para fins penais, considera-se funcionário(a) público(a)",a) o estagiário de defensoria pública. | b) o tutor. | c) o inventariante. | d) o dirigente sindical. | e) a esposa pensionista de servidor público falecido.,a,2018
"Tendo como referência a jurisprudência sumulada dos tribunais superiores, julgue o item a seguir, acerca de crimes, penas, imputabilidade penal, aplicação da lei penal e institutos.É possível a aplicação do princípio da insignificância nos crimes contra a administração pública, desde que o prejuízo seja em valor inferior a um salário mínimo.",Errado | Certo,e,2018
"Acerca do crime doloso e do arrependimento posterior, julgue o item seguinte.Em relação ao crime doloso, o Código Penal adota a teoria da vontade para o dolo direto e a teoria do assentimento para o dolo eventual.",Errado | Certo,c,2018
"Julgue o item que se segue, relativos à imputabilidade penal.A embriaguez completa provocada por caso fortuito é causa de inimputabilidade do agente.",Errado | Certo,c,2018
"Julgue o item subsequente, relativo aos delitos praticados em concurso de pessoas.Partícipe é o agente que concorre para cometer o ato criminoso sem, contudo, praticar o núcleo do tipo penal, ou seja, a sua participação é de menor importância e, por essa razão, sua pena pode ser diminuída.",Errado | Certo,c,2018
"Considerando que crime é fato típico, ilícito e culpável, julgue o item a seguir.Crime doloso é aquele em que o sujeito passivo age com imprudência, negligência ou imperícia.",Errado | Certo,e,2018
"Túlio ofereceu suborno para André, perito da polícia civil, no intuito de que este fizesse afirmação falsa em laudo pericial de sua responsabilidade. André aceitou a proposta e elaborou o laudo falso, o que foi determinante para a sentença absolutória de Túlio.Nessa situação hipotética,","a) os crimes se consumaram no momento do pagamento do suborno, ainda que tenha sido efetivado posteriormente à elaboração da perícia. | b) Túlio e André responderão pelo mesmo crime, no caso, falso testemunho ou falsa perícia, em coautoria. | c) André poderá declarar a verdade quando for processado pelo crime que cometeu, hipótese em que o fato deixará de ser punível. | d) a pena base prevista para Túlio será maior que a de André, porque sua conduta é considerada mais grave. | e) penalmente, é irrelevante o fato de a falsa perícia ter sido utilizada em processo criminal.",d,2018
"Conforme a legislação pertinente, considera-se crime hediondo",a) o favorecimento da exploração sexual de pessoas adultas. | b) o estupro de vulnerável tentado. | c) a lesão corporal dolosa de natureza grave. | d) o sequestro. | e) a extorsão simples.,b,2018
Admite a modalidade tentada o crime de,a) instigação ao suicídio sem resultado lesivo. | b) aborto. | c) lesão corporal culposa. | d) omissão de socorro. | e) difamação cometida verbalmente.,b,2018
"Assinale a opção correta, a respeito das regras do regime fechado de cumprimento das penas privativas de liberdade previstas na legislação vigente.","a) Em regra, o condenado a pena privativa de liberdade superior a quatro anos iniciará o seu cumprimento no regime fechado. | b) A pena de reclusão deve ser cumprida exclusivamente em regime fechado. | c) A execução da pena em regime fechado deverá ocorrer exclusivamente em estabelecimento de segurança máxima. | d) O condenado que cumpre pena no regime fechado pode ser autorizado a realizar trabalho externo em serviços ou obras públicas. | e) O condenado que cumpre a pena no regime fechado deve ficar isolado durante o repouso noturno e, durante o dia, deve trabalhar em colônia agrícola, industrial ou estabelecimento similar.",d,2018
"O servidor público que deixar de praticar ato de ofício, infringindo dever funcional em atenção a pedido de outrem, praticará",a) condescendência criminosa. | b) concussão. c) prevaricação. | d) corrupção passiva privilegiada. | e) peculato.,d,2018
"Acerca dos institutos do erro de tipo, do erro de proibição e do concurso de pessoas, julgue o item subsequente.Inexiste, no ordenamento jurídico, a possibilidade de as condições e circunstâncias de caráter pessoal de um agente se comunicarem com as de outro agente que seja coautor de um crime.",Errado | Certo,e,2018
"Tendo como referência a jurisprudência sumulada dos tribunais superiores, julgue o item a seguir, acerca de crimes, penas, imputabilidade penal, aplicação da lei penal e institutos.Tratando-se de crimes continuados, a prescrição é regulada pela pena imposta na sentença, não se computando o acréscimo decorrente da continuação.",Errado | Certo,c,2018
"Considerando a doutrina e a jurisprudência dos tribunais superiores acerca dos crimes em espécie, julgue o seguinte item.A efetiva penhora de bens do executado é requisito indispensável para a configuração do crime de fraude à execução, cuja ação penal é, em regra, pública incondicionada.",Errado | Certo,e,2018
"A respeito da culpabilidade, da ilicitude e de suas excludentes, julgue o item que se segue.Conforme a doutrina pátria, uma causa excludente de antijuridicidade, também denominada de causa de justificação, exclui o próprio crime.",Errado | Certo,c,2018
"Considerando que crime é fato típico, ilícito e culpável, julgue o item a seguir.São causas excludentes de culpabilidade o estado de necessidade, a legítima defesa e o estrito cumprimento do dever legal.",Errado | Certo,e,2018
"Julgue o item que se segue, relativos à imputabilidade penal.Pessoas doentes mentais, que tenham dezoito ou mais anos de idade, mesmo que sejam inteiramente incapazes de entender o caráter ilícito da conduta criminosa ou de determinar-se de acordo com esse entendimento, são penalmente imputáveis.",Errado | Certo,e,2018
Caracteriza crime de falsidade ideológica a conduta consistente em,"a) omitir que está empregado ao preencher cadastro público para obtenção de benefício social. | b) trocar a foto do documento de identificação por outra, própria, mais recente. | c) fingir que é outra pessoa para obter algum benefício, como o ingresso em evento privado. | d) utilizar o título de eleitor do irmão que se encontre em viagem para votar em seu lugar. | e) alterar por conta própria o nome que consta na carteira nacional de habilitação.",a,2017
